 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22,Mean23,Mean24,Mean25,Mean26,Mean27,Mean28,Mean29,Mean30,Mean31,Mean32,Mean33,Mean34
830,606.251,1270.039,1066.356,1741.770,1208.816,1129.967,1229.202,1227.407,1198.406,1171.839,1994.094,1196.956,1194.038,1278.850,1551.942,1574.288,1617.582,1289.122,1461.283,1162.061,1522.955,1617.025,1175.590,1186.389,1111.404,1043.536,1513.929,1570.444,2464.123,1639.367,2220.553,1018.576,865.041,1934.015
831,598.870,1264.616,1063.462,1735.806,1209.239,1126.678,1226.285,1224.963,1201.675,1166.083,1986.894,1195.492,1183.608,1279.078,1543.938,1570.890,1614.701,1287.666,1449.883,1156.694,1523.980,1625.139,1179.787,1182.287,1102.540,1036.479,1511.832,1559.303,2462.814,1639.702,2232.688,1013.627,859.869,1926.222
832,600.200,1268.090,1065.652,1737.114,1211.289,1127.506,1224.652,1227.939,1199.844,1174.012,1992.537,1193.882,1194.285,1285.575,1545.823,1577.247,1618.429,1289.452,1453.228,1163.911,1518.632,1634.338,1180.555,1189.963,1103.203,1037.434,1495.603,1570.991,2453.594,1655.929,2230.293,1014.492,865.291,1931.220
833,598.619,1268.998,1066.636,1744.033,1210.593,1127.882,1230.512,1225.444,1193.838,1173.776,1993.210,1198.039,1189.983,1281.931,1542.727,1570.419,1622.692,1303.173,1461.851,1160.051,1518.713,1626.753,1178.193,1187.472,1106.445,1037.964,1503.084,1571.656,2444.269,1665.129,2229.860,1017.065,866.688,1938.463
834,605.862,1269.350,1068.527,1738.229,1216.990,1126.213,1229.627,1228.348,1200.334,1179.660,1996.219,1191.663,1196.923,1276.989,1535.304,1572.287,1622.474,1305.258,1456.823,1165.069,1523.034,1623.588,1175.688,1193.190,1102.023,1037.923,1509.046,1571.143,2449.857,1673.077,2210.777,1021.379,863.489,1942.106
835,602.154,1264.816,1061.701,1733.575,1203.139,1123.398,1223.423,1228.341,1202.759,1179.839,1989.541,1187.724,1188.460,1275.773,1541.938,1568.069,1614.507,1297.927,1455.514,1159.258,1514.007,1615.535,1174.796,1185.522,1102.923,1033.802,1510.339,1576.500,2460.086,1680.499,2232.477,1011.073,862.085,1930.762
836,602.107,1268.481,1065.674,1741.064,1210.277,1123.820,1229.187,1234.990,1204.550,1181.094,1987.795,1191.530,1194.192,1279.066,1549.150,1571.138,1622.811,1308.782,1460.498,1161.824,1521.920,1625.635,1177.208,1189.720,1106.296,1038.756,1516.938,1567.635,2454.729,1679.114,2233.096,1016.686,865.732,1937.748
837,604.879,1266.571,1066.041,1738.816,1206.656,1125.602,1227.739,1234.257,1193.862,1182.794,1990.564,1185.547,1182.367,1275.349,1547.721,1571.158,1622.704,1300.426,1454.057,1162.301,1524.093,1621.503,1181.328,1185.754,1105.614,1040.197,1529.736,1570.856,2454.505,1685.797,2226.672,1016.933,862.099,1926.900
838,596.520,1263.100,1062.339,1726.871,1205.982,1126.103,1223.552,1220.641,1189.919,1176.270,1984.137,1188.142,1178.884,1263.465,1537.346,1564.646,1617.251,1298.026,1446.701,1152.715,1511.383,1612.229,1169.637,1183.851,1101.130,1033.004,1524.479,1567.934,2433.157,1672.340,2226.352,1012.173,857.380,1923.011
839,601.014,1268.605,1068.453,1740.078,1208.519,1123.557,1227.434,1229.776,1193.343,1176.756,1994.742,1192.267,1185.936,1278.707,1539.419,1576.779,1613.421,1295.522,1457.205,1161.865,1525.295,1624.161,1176.775,1190.820,1104.899,1043.869,1523.417,1571.710,2445.913,1687.421,2223.343,1016.772,866.184,1927.001
840,607.020,1264.941,1066.318,1735.253,1209.871,1123.383,1225.851,1224.595,1191.989,1177.885,1994.418,1189.961,1183.316,1266.195,1541.766,1575.299,1612.971,1294.757,1455.230,1163.171,1515.453,1617.112,1178.821,1178.511,1100.084,1036.798,1518.298,1572.506,2450.161,1684.726,2226.528,1015.430,864.360,1930.459
841,599.277,1265.582,1067.257,1747.666,1210.210,1130.536,1225.972,1227.714,1202.399,1179.410,1994.946,1190.416,1184.549,1271.183,1541.224,1578.690,1624.220,1298.785,1456.882,1164.740,1533.583,1625.472,1189.130,1191.620,1111.160,1039.627,1531.958,1563.843,2444.680,1691.709,2218.709,1019.511,866.310,1943.491
842,600.498,1267.723,1068.496,1738.698,1210.993,1127.360,1228.432,1230.991,1196.441,1184.342,1996.036,1187.586,1187.174,1277.760,1550.430,1570.813,1624.002,1295.128,1454.668,1174.691,1530.872,1625.560,1177.187,1190.945,1104.929,1043.436,1526.467,1576.797,2463.194,1686.510,2233.798,1015.405,859.039,1946.487
843,599.506,1265.660,1070.622,1731.920,1207.586,1120.548,1227.280,1227.071,1199.969,1179.273,1993.694,1188.974,1180.798,1271.095,1539.516,1570.705,1619.454,1295.267,1449.651,1165.752,1532.371,1624.333,1177.024,1183.765,1102.586,1040.233,1508.752,1564.945,2437.316,1683.497,2206.260,1014.314,863.306,1937.913
844,604.049,1266.625,1068.056,1728.444,1206.225,1123.225,1226.964,1221.963,1202.824,1189.630,1995.898,1190.512,1182.620,1274.383,1540.819,1564.109,1621.247,1290.330,1458.176,1161.416,1523.405,1622.479,1180.894,1189.899,1111.730,1039.032,1511.300,1574.677,2454.260,1697.944,2235.604,1013.416,860.798,1934.066
845,596.433,1260.248,1061.316,1730.500,1201.075,1116.062,1218.223,1218.753,1193.672,1167.787,1988.946,1185.379,1174.689,1270.976,1541.725,1563.608,1611.486,1288.383,1437.546,1160.143,1523.062,1607.657,1180.566,1183.864,1101.950,1035.118,1510.988,1585.559,2429.478,1685.846,2220.746,1009.596,857.461,1928.219
846,603.838,1263.700,1065.439,1729.680,1208.967,1119.477,1230.993,1229.134,1203.861,1172.296,1989.968,1190.072,1179.091,1274.503,1545.323,1562.676,1622.672,1296.602,1448.116,1165.358,1522.506,1618.359,1177.074,1191.098,1107.991,1038.896,1504.263,1573.656,2454.586,1692.577,2223.112,1011.851,866.556,1939.104
847,599.000,1267.706,1070.418,1736.528,1208.445,1119.765,1223.284,1230.778,1197.964,1195.794,1992.573,1189.223,1175.294,1272.938,1553.287,1565.195,1624.880,1298.646,1444.432,1163.202,1526.832,1622.314,1186.012,1192.402,1104.730,1036.114,1499.932,1587.152,2440.069,1709.400,2226.924,1010.380,865.109,1953.397
848,599.221,1265.933,1067.857,1732.902,1207.554,1121.803,1226.425,1222.924,1196.506,1180.850,1982.342,1188.870,1173.763,1283.337,1543.639,1563.889,1619.692,1301.656,1446.908,1163.628,1523.239,1613.355,1182.640,1186.431,1102.530,1036.817,1498.824,1585.614,2429.927,1713.062,2207.628,1011.096,863.973,1948.761
849,597.937,1263.395,1072.128,1737.832,1207.679,1119.067,1221.224,1230.073,1197.730,1172.595,1988.213,1192.085,1177.068,1284.350,1542.911,1561.258,1625.480,1290.088,1445.930,1159.636,1517.106,1620.131,1177.540,1182.451,1109.186,1038.290,1493.879,1599.385,2423.142,1718.489,2235.249,1016.219,864.277,1940.937
850,598.941,1265.490,1070.262,1735.402,1206.429,1123.020,1228.100,1230.134,1199.674,1183.724,1993.708,1190.035,1175.176,1279.862,1551.937,1565.085,1636.529,1293.522,1447.237,1166.023,1529.216,1615.137,1186.012,1182.977,1107.623,1036.973,1491.728,1597.668,2442.880,1713.089,2216.715,1013.982,864.581,1958.266
851,603.308,1265.425,1075.168,1737.479,1207.186,1126.037,1227.061,1231.904,1201.267,1186.072,1993.303,1191.043,1177.407,1284.140,1556.344,1567.280,1626.950,1293.777,1449.890,1164.865,1527.761,1607.136,1180.244,1191.317,1107.712,1042.052,1491.510,1602.271,2445.116,1723.139,2221.489,1015.435,862.355,1962.344
852,603.138,1266.732,1076.844,1743.230,1210.499,1121.530,1228.505,1231.662,1200.362,1172.184,1992.705,1189.639,1175.477,1279.224,1552.395,1562.997,1640.066,1295.407,1454.823,1158.165,1535.664,1617.074,1183.351,1186.317,1107.509,1037.909,1506.040,1603.109,2434.739,1713.657,2243.618,1018.180,868.154,1962.690
853,605.026,1261.915,1066.422,1735.416,1209.422,1124.923,1219.075,1227.313,1196.331,1184.114,1993.504,1191.088,1174.694,1280.819,1536.042,1563.326,1625.186,1293.287,1444.101,1160.652,1533.613,1617.674,1180.782,1185.625,1105.307,1030.457,1504.615,1601.582,2441.693,1721.082,2211.618,1009.380,861.465,1963.498
854,595.366,1265.525,1074.769,1741.998,1208.735,1125.809,1226.070,1228.494,1200.219,1180.503,1997.397,1190.719,1177.715,1285.583,1539.177,1564.378,1641.702,1296.542,1451.447,1164.925,1524.351,1620.078,1175.434,1186.156,1109.038,1041.322,1502.779,1597.885,2450.725,1736.755,2233.449,1017.512,862.492,1954.462
855,604.978,1265.408,1072.759,1747.449,1213.180,1120.880,1227.365,1228.303,1199.244,1181.115,2003.498,1192.240,1179.061,1287.615,1542.530,1556.698,1641.684,1301.424,1450.882,1163.077,1535.716,1621.908,1180.197,1191.096,1108.411,1042.659,1508.334,1616.123,2445.616,1731.525,2249.538,1012.320,866.760,1971.638
856,601.953,1263.336,1069.482,1747.032,1210.974,1125.789,1226.181,1229.199,1207.947,1186.794,2003.304,1190.857,1169.590,1284.461,1540.513,1563.474,1644.676,1294.131,1446.037,1163.856,1529.516,1621.096,1170.534,1195.092,1105.806,1040.390,1496.084,1619.181,2446.973,1736.309,2232.357,1011.107,866.786,1945.567
857,609.243,1267.220,1076.352,1745.079,1216.332,1124.100,1225.021,1237.890,1209.151,1180.442,2006.831,1192.750,1175.533,1287.833,1549.203,1563.106,1645.154,1304.297,1447.129,1172.767,1531.029,1617.906,1179.407,1199.279,1114.431,1040.833,1519.928,1630.186,2452.508,1733.307,2247.005,1014.635,863.523,1969.326
858,596.208,1263.859,1069.998,1745.383,1210.357,1120.052,1224.476,1226.291,1194.708,1170.732,1994.094,1190.417,1159.575,1282.613,1532.247,1558.207,1646.157,1294.967,1446.756,1162.203,1530.561,1619.972,1167.391,1192.852,1111.483,1034.821,1501.090,1615.226,2445.684,1729.463,2238.349,1006.366,865.823,1973.936
859,602.680,1264.995,1071.592,1752.145,1214.908,1127.551,1225.448,1228.945,1207.015,1180.445,2011.185,1191.033,1172.699,1291.066,1539.230,1568.031,1638.165,1300.057,1444.506,1161.541,1536.691,1627.385,1169.992,1198.945,1109.372,1039.707,1501.498,1631.089,2468.630,1745.535,2242.306,1013.398,866.934,1984.550
860,598.208,1264.186,1073.287,1739.521,1216.061,1120.431,1222.253,1225.602,1192.351,1181.744,2008.338,1185.993,1157.093,1282.106,1539.146,1556.061,1645.051,1296.770,1442.072,1167.358,1527.391,1613.456,1176.077,1199.203,1101.737,1034.863,1502.534,1634.119,2477.308,1728.278,2235.231,1015.215,864.433,1990.917
861,596.757,1261.398,1073.517,1755.919,1207.484,1122.086,1218.439,1222.156,1193.067,1176.434,2007.916,1188.527,1161.549,1280.286,1531.850,1550.121,1641.249,1293.286,1434.689,1161.219,1527.644,1609.404,1170.317,1194.203,1103.017,1034.728,1508.574,1632.147,2475.858,1733.761,2232.105,1008.097,859.307,1970.105
862,603.907,1267.584,1077.443,1747.840,1214.615,1126.383,1229.120,1230.559,1211.665,1181.342,2007.208,1190.432,1171.823,1287.318,1535.894,1556.147,1651.009,1299.088,1444.003,1166.654,1524.340,1619.463,1182.481,1200.480,1103.799,1041.950,1502.961,1639.418,2484.106,1748.995,2229.799,1015.889,865.149,1978.549
863,598.170,1263.812,1074.594,1739.426,1210.217,1125.519,1220.596,1225.109,1201.551,1177.285,2006.019,1185.621,1172.029,1280.788,1534.454,1557.115,1653.615,1289.325,1444.350,1168.903,1520.479,1608.027,1169.742,1190.895,1102.889,1039.844,1501.374,1636.846,2498.843,1741.907,2234.509,1015.360,861.606,1964.990
864,608.692,1266.536,1079.294,1748.351,1215.331,1129.326,1222.721,1231.435,1202.379,1173.350,2011.620,1191.107,1166.149,1281.990,1538.355,1547.778,1643.723,1295.886,1437.587,1170.271,1523.517,1619.983,1177.710,1201.291,1109.398,1042.793,1492.911,1646.552,2503.429,1767.086,2241.041,1018.838,871.138,1983.828
865,603.593,1261.580,1076.223,1752.578,1210.235,1118.011,1218.140,1225.263,1197.418,1184.485,2005.733,1188.492,1172.444,1282.780,1534.678,1552.798,1646.235,1297.188,1442.703,1165.137,1517.282,1606.129,1179.036,1199.091,1104.362,1037.421,1495.089,1644.780,2514.601,1758.710,2237.575,1012.774,866.622,1972.622
866,600.706,1266.352,1074.100,1759.642,1211.635,1117.704,1223.162,1228.815,1201.864,1182.040,2003.929,1186.935,1159.337,1278.455,1543.482,1545.417,1648.645,1290.835,1436.528,1167.769,1513.254,1619.419,1169.919,1198.992,1103.681,1041.767,1495.553,1636.647,2514.092,1745.745,2243.062,1007.790,863.804,1983.607
867,598.818,1260.125,1071.995,1757.927,1214.729,1116.917,1214.611,1230.869,1195.612,1178.069,1999.344,1181.591,1162.409,1278.706,1533.971,1541.454,1648.473,1286.818,1436.274,1163.619,1515.745,1610.229,1173.291,1193.706,1101.232,1036.275,1499.083,1653.190,2513.543,1758.132,2219.610,1011.188,860.852,1969.157
868,599.994,1264.120,1075.085,1758.860,1209.106,1119.965,1220.015,1227.902,1189.350,1168.373,1996.787,1184.836,1161.720,1282.646,1545.540,1550.659,1652.808,1304.344,1436.065,1163.296,1528.949,1610.764,1169.632,1200.351,1097.816,1038.141,1490.155,1651.250,2535.577,1740.239,2228.593,1012.493,862.042,1986.353
869,600.581,1264.156,1071.202,1768.967,1213.317,1126.817,1219.077,1223.310,1199.786,1181.741,2010.880,1188.000,1163.776,1286.545,1533.293,1547.215,1642.481,1295.623,1439.234,1165.416,1530.945,1609.474,1175.057,1192.760,1105.197,1041.328,1491.324,1648.343,2543.275,1751.223,2238.936,1008.333,861.607,1978.625
870,597.680,1269.526,1076.640,1770.658,1214.391,1123.345,1223.204,1228.156,1200.804,1180.575,2015.657,1192.412,1171.769,1293.141,1536.521,1549.864,1653.360,1304.997,1444.655,1169.650,1537.342,1612.124,1171.964,1200.173,1106.371,1039.777,1504.182,1657.451,2551.885,1759.833,2255.838,1018.638,867.375,1990.016
871,606.138,1262.990,1074.724,1760.537,1211.334,1118.788,1222.395,1223.361,1199.074,1172.278,1999.343,1191.914,1162.067,1279.597,1537.945,1547.980,1642.720,1304.129,1433.850,1168.656,1529.422,1611.513,1169.697,1196.133,1101.998,1036.176,1490.837,1651.116,2554.212,1740.071,2238.583,1017.297,859.285,1992.776
872,605.650,1267.011,1076.622,1768.877,1216.824,1119.845,1219.320,1229.424,1198.367,1163.851,2015.124,1192.491,1162.270,1281.362,1535.730,1547.231,1644.870,1303.688,1432.779,1168.561,1531.219,1609.062,1169.044,1198.953,1101.680,1042.766,1482.380,1655.800,2561.139,1747.663,2242.247,1016.566,863.587,1984.805
873,603.455,1265.930,1082.241,1773.545,1211.515,1122.163,1222.111,1226.145,1203.313,1178.831,2016.407,1191.149,1164.488,1280.620,1536.513,1548.920,1646.798,1308.052,1434.523,1170.092,1530.641,1612.445,1176.507,1192.189,1101.505,1039.852,1495.296,1664.551,2555.722,1749.015,2231.021,1015.930,861.729,1983.059
874,598.279,1267.005,1075.797,1766.287,1211.942,1122.000,1223.980,1226.195,1205.644,1173.339,2012.416,1192.120,1159.712,1280.461,1549.712,1544.906,1644.091,1308.032,1432.362,1166.776,1526.849,1613.776,1170.306,1202.228,1104.309,1041.661,1489.980,1661.353,2568.159,1754.170,2224.272,1011.860,860.877,1984.330
875,601.016,1262.632,1075.302,1765.142,1210.425,1121.469,1219.627,1221.161,1202.056,1165.449,2004.642,1186.587,1155.148,1273.298,1535.081,1540.168,1639.660,1303.518,1431.755,1164.772,1522.427,1602.382,1170.799,1193.967,1096.521,1032.959,1484.818,1647.226,2589.834,1748.943,2218.493,1007.304,857.326,1998.846
876,598.866,1266.050,1077.046,1772.579,1215.379,1122.049,1221.708,1220.714,1209.171,1169.517,2005.845,1188.671,1158.121,1274.660,1539.670,1545.866,1649.364,1299.795,1431.703,1167.002,1526.467,1604.526,1180.321,1196.876,1103.648,1043.100,1485.933,1656.227,2567.489,1747.692,2225.873,1012.585,864.740,1990.776
877,599.838,1263.702,1073.981,1777.377,1214.895,1125.161,1216.752,1220.364,1203.281,1156.020,2003.873,1191.324,1152.605,1273.859,1536.209,1541.169,1655.727,1309.542,1418.160,1166.632,1521.952,1599.849,1165.510,1196.178,1101.338,1037.270,1475.334,1660.584,2595.730,1748.531,2225.198,1005.708,859.746,1995.976
878,602.277,1262.209,1073.040,1776.072,1204.767,1114.249,1222.584,1215.548,1202.410,1179.851,2010.903,1183.427,1155.410,1271.034,1536.478,1542.195,1646.932,1300.753,1432.190,1160.744,1524.465,1596.105,1172.349,1191.710,1098.798,1041.388,1486.308,1658.683,2578.869,1751.318,2225.480,1009.703,858.121,1997.397
879,601.320,1263.005,1075.421,1773.475,1214.426,1122.234,1225.223,1221.605,1201.529,1178.434,2013.754,1189.979,1153.941,1268.327,1530.818,1540.349,1662.893,1309.576,1430.810,1160.808,1519.013,1599.032,1174.040,1188.680,1105.742,1038.317,1492.498,1660.430,2582.778,1757.991,2219.868,1009.358,860.636,2002.713
880,601.421,1264.820,1075.154,1771.915,1215.343,1119.812,1224.127,1217.774,1201.473,1166.101,2012.464,1183.830,1161.267,1275.476,1531.650,1541.671,1659.048,1300.440,1427.926,1167.210,1525.794,1607.950,1173.332,1197.264,1100.865,1041.944,1489.217,1656.635,2572.115,1764.274,2240.468,1008.109,861.960,2003.311
881,595.119,1264.306,1072.616,1775.294,1211.849,1117.932,1220.649,1223.740,1197.301,1174.382,2010.524,1183.826,1158.436,1273.291,1529.461,1543.079,1662.516,1295.517,1427.884,1162.721,1528.073,1598.427,1170.389,1193.477,1105.365,1038.119,1474.389,1656.525,2578.761,1761.999,2239.582,1009.247,864.654,2018.741
882,600.480,1264.170,1077.161,1772.806,1211.810,1119.560,1226.957,1220.948,1195.291,1174.896,2012.228,1191.964,1156.412,1282.087,1528.977,1533.823,1659.522,1302.387,1422.454,1165.621,1520.337,1598.658,1180.262,1192.641,1100.878,1040.157,1479.290,1654.716,2549.490,1761.760,2223.738,1008.630,863.834,2021.054
883,606.443,1269.404,1078.127,1776.998,1215.763,1128.982,1223.690,1216.563,1203.515,1159.560,2016.189,1192.229,1157.594,1279.958,1534.260,1543.010,1665.345,1305.409,1429.350,1170.895,1532.640,1603.461,1183.204,1200.455,1104.425,1045.196,1491.236,1657.959,2570.287,1751.401,2218.932,1015.796,864.360,2027.540
884,595.237,1259.455,1076.773,1779.682,1213.265,1117.911,1218.181,1219.458,1195.808,1175.583,2009.410,1183.896,1153.832,1269.911,1517.264,1535.139,1667.445,1304.545,1423.810,1161.833,1522.283,1606.771,1165.970,1193.057,1095.213,1040.766,1488.093,1653.521,2557.129,1752.491,2227.844,1005.686,859.112,2023.829
885,596.223,1259.487,1070.455,1765.159,1209.828,1118.500,1223.009,1217.691,1197.232,1173.400,2002.670,1182.185,1148.011,1268.131,1522.117,1535.552,1659.850,1298.146,1415.631,1158.860,1514.039,1597.818,1171.424,1191.590,1102.420,1040.002,1488.764,1652.459,2553.550,1748.725,2230.560,1008.109,865.133,2031.920
886,602.298,1263.813,1072.187,1768.909,1207.530,1121.153,1223.023,1218.917,1196.483,1171.736,2006.270,1191.248,1154.111,1275.978,1522.164,1539.536,1668.421,1300.723,1427.222,1160.290,1527.341,1599.157,1175.771,1198.238,1101.467,1044.351,1472.032,1662.267,2535.288,1740.428,2225.861,1011.053,865.802,2016.562
887,602.314,1264.556,1074.019,1773.609,1214.165,1119.061,1223.664,1213.090,1199.097,1173.767,2020.611,1180.796,1154.419,1272.983,1521.249,1535.686,1671.905,1314.322,1425.113,1168.462,1520.005,1596.996,1178.430,1199.873,1102.582,1046.529,1475.124,1658.322,2525.720,1744.206,2222.407,1006.146,863.448,2030.693
888,607.970,1263.437,1075.227,1769.778,1208.850,1123.201,1219.566,1214.221,1202.455,1152.236,2010.314,1185.457,1147.779,1264.374,1522.201,1530.810,1672.534,1311.037,1421.232,1162.386,1514.434,1599.928,1174.223,1198.481,1098.754,1045.102,1477.082,1654.496,2533.039,1750.631,2230.160,1005.346,861.354,2024.984
889,606.630,1266.719,1074.825,1775.963,1214.770,1120.979,1222.299,1212.561,1207.813,1167.074,2006.985,1189.638,1156.970,1268.223,1524.774,1531.715,1691.410,1308.312,1423.589,1159.601,1518.354,1600.844,1181.317,1200.359,1102.137,1047.006,1477.467,1651.554,2533.648,1750.458,2233.129,1009.710,864.496,2027.889
890,603.563,1259.161,1074.333,1769.954,1214.000,1114.603,1222.045,1215.307,1193.897,1169.509,2005.883,1185.976,1146.308,1267.888,1515.161,1528.845,1676.293,1306.212,1421.180,1162.158,1520.877,1595.927,1169.395,1190.997,1099.712,1046.999,1475.217,1657.270,2502.796,1737.607,2236.096,1005.410,861.924,2022.208
891,601.366,1264.465,1074.661,1771.658,1211.403,1122.904,1224.323,1223.129,1207.876,1176.503,2013.013,1196.073,1158.171,1274.766,1527.121,1534.987,1679.902,1315.354,1425.587,1171.193,1518.257,1598.089,1174.955,1200.450,1101.193,1049.174,1475.305,1646.511,2499.744,1733.277,2236.467,1007.254,868.214,2022.645
892,604.763,1261.715,1075.366,1778.528,1217.816,1122.975,1221.706,1216.316,1197.043,1171.077,2012.389,1192.992,1152.898,1274.174,1521.746,1522.948,1689.141,1304.407,1425.702,1168.277,1515.013,1606.084,1175.970,1201.797,1102.682,1043.533,1466.212,1651.473,2502.824,1744.586,2223.085,1011.059,864.590,2024.101
893,594.670,1260.560,1072.209,1772.585,1206.354,1116.669,1220.458,1212.320,1198.128,1156.465,2005.025,1185.869,1145.189,1267.334,1517.683,1529.126,1672.495,1297.226,1420.011,1153.900,1514.859,1594.938,1167.582,1196.942,1098.659,1045.216,1460.395,1654.872,2495.735,1737.703,2229.683,1007.452,861.533,2024.900
894,601.190,1257.859,1072.163,1770.906,1212.029,1116.677,1217.110,1213.080,1194.007,1173.943,2000.646,1186.332,1147.489,1267.105,1514.727,1525.745,1674.507,1289.096,1417.719,1158.655,1524.822,1594.813,1168.736,1187.450,1100.298,1043.213,1460.477,1644.765,2501.688,1737.009,2234.593,1012.380,859.052,2020.154
