 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22,Mean23,Mean24,Mean25,Mean26,Mean27,Mean28,Mean29,Mean30,Mean31,Mean32,Mean33,Mean34,Mean35,Mean36,Mean37,Mean38,Mean39,Mean40,Mean41,Mean42
361,646.569,1580.271,1541.224,1140.349,4317.813,2012.260,1729.465,1278.659,1617.935,1373.679,1140.688,1299.814,1056.611,1298.311,1343.688,2200.072,1846.655,1965.801,1600.441,1502.402,1339.922,1169.293,1395.578,1988.097,1629.759,1511.326,1663.888,1782.787,1308.026,1040.216,1051.606,1148.088,1154.074,990.717,1271.259,931.021,913.809,1032.165,862.933,1128.598,2693.326,1454.180
362,638.761,1582.362,1539.931,1139.684,4301.905,2010.139,1744.040,1280.372,1613.389,1370.453,1146.302,1299.680,1057.313,1292.264,1353.571,2191.656,1843.746,1960.498,1606.370,1501.685,1336.294,1168.498,1392.836,1999.896,1633.059,1512.584,1664.397,1779.842,1312.476,1043.608,1050.239,1150.184,1157.022,983.203,1277.724,932.961,922.018,1031.756,866.816,1129.106,2674.785,1456.877
363,637.962,1583.370,1543.772,1140.326,4260.529,2002.072,1739.140,1273.862,1624.403,1368.347,1136.326,1295.895,1055.442,1294.647,1346.855,2208.871,1842.253,1952.629,1603.301,1501.026,1334.293,1162.582,1391.000,1980.925,1634.515,1514.153,1663.976,1786.396,1308.418,1042.326,1054.136,1144.871,1151.457,994.876,1269.498,933.124,914.107,1034.955,866.497,1132.149,2813.796,1449.585
364,638.160,1575.333,1539.863,1142.981,4253.889,2004.113,1742.724,1275.191,1635.170,1366.650,1139.219,1295.658,1053.158,1285.461,1347.752,2198.777,1837.474,1963.417,1614.434,1503.011,1337.256,1168.812,1394.402,1985.007,1628.685,1513.183,1663.378,1781.600,1303.780,1036.931,1050.863,1144.558,1150.537,996.598,1272.352,932.937,915.467,1031.697,865.614,1124.388,2895.101,1454.619
365,640.454,1580.677,1540.267,1139.780,4236.408,2007.091,1747.032,1280.585,1628.623,1372.376,1141.959,1296.880,1056.137,1289.583,1345.731,2186.756,1833.167,1967.781,1610.478,1499.241,1340.271,1163.834,1389.749,1987.483,1635.287,1523.738,1665.376,1781.700,1312.066,1042.118,1057.403,1151.802,1155.650,996.859,1260.265,934.360,920.690,1035.112,865.055,1127.379,2865.244,1454.859
366,640.628,1580.687,1543.524,1143.990,4198.594,2002.232,1749.590,1273.481,1615.929,1364.291,1145.793,1295.972,1054.377,1286.264,1343.975,2197.091,1841.694,1955.486,1607.802,1497.432,1330.637,1156.092,1384.111,1992.181,1640.975,1513.507,1654.908,1783.990,1305.623,1034.145,1053.622,1146.379,1152.622,985.021,1271.004,928.621,919.022,1026.792,859.084,1119.621,2877.677,1446.403
367,638.945,1572.534,1541.260,1145.042,4171.803,2009.995,1747.126,1271.336,1620.153,1363.154,1143.866,1294.825,1055.515,1280.482,1344.339,2191.803,1844.545,1962.156,1614.644,1499.658,1331.622,1162.581,1387.155,1990.077,1637.405,1513.107,1654.173,1776.185,1303.327,1038.572,1049.005,1146.947,1153.207,995.454,1269.439,929.565,915.927,1036.991,863.142,1127.705,2973.547,1450.018
368,639.628,1577.001,1532.112,1137.806,4137.197,2003.863,1747.378,1272.689,1619.012,1359.354,1140.709,1295.178,1052.548,1289.510,1336.936,2195.341,1837.615,1965.811,1616.423,1495.948,1324.618,1168.577,1385.149,1991.191,1637.906,1512.582,1651.089,1778.520,1295.647,1033.755,1046.489,1154.661,1149.084,976.074,1273.939,928.563,917.002,1033.497,866.962,1124.268,2968.300,1446.600
369,642.948,1575.117,1538.377,1144.901,4132.894,2006.060,1760.362,1276.828,1618.991,1363.475,1147.749,1296.899,1059.469,1281.822,1344.533,2187.126,1843.477,1971.922,1618.009,1502.926,1336.561,1170.681,1393.165,1983.827,1639.959,1515.954,1660.057,1783.243,1304.562,1043.337,1056.929,1158.494,1155.173,989.402,1276.666,938.376,920.663,1035.380,865.718,1128.780,2963.094,1449.206
370,643.675,1573.265,1535.155,1131.933,4083.681,2003.277,1743.603,1270.350,1611.606,1364.193,1140.792,1289.222,1054.254,1280.971,1341.041,2187.986,1835.302,1967.216,1617.870,1493.841,1328.758,1161.777,1383.792,1978.324,1637.547,1511.835,1653.966,1774.229,1300.657,1038.246,1049.514,1145.360,1147.059,985.463,1261.735,935.424,920.605,1027.967,856.852,1129.005,2947.446,1445.709
371,641.764,1579.900,1537.529,1141.200,4061.980,1999.219,1757.793,1273.819,1603.431,1363.093,1147.082,1293.909,1060.552,1285.870,1350.227,2180.854,1832.201,1974.470,1623.117,1498.414,1336.462,1166.076,1383.352,1982.258,1647.461,1522.450,1653.036,1787.968,1305.609,1039.622,1052.818,1153.495,1146.823,987.039,1265.743,932.960,925.712,1025.993,870.361,1125.213,2959.342,1445.960
372,643.125,1569.979,1534.087,1138.874,4049.499,1996.190,1759.482,1271.609,1612.304,1365.875,1144.550,1296.471,1052.867,1289.652,1341.785,2171.427,1842.603,1982.004,1630.625,1506.302,1333.572,1163.828,1387.625,1991.516,1646.053,1510.941,1659.012,1771.830,1300.782,1036.495,1051.646,1150.594,1141.829,986.381,1265.366,933.205,914.939,1026.264,867.298,1128.985,2995.878,1449.157
373,641.697,1571.175,1537.218,1138.344,4019.754,1997.467,1761.641,1274.780,1613.719,1358.761,1144.023,1289.912,1056.380,1285.193,1342.883,2175.977,1837.784,1976.490,1627.047,1494.902,1329.111,1162.585,1381.990,1984.034,1643.862,1505.964,1656.404,1777.562,1302.365,1035.030,1052.718,1148.084,1150.997,986.169,1257.437,932.146,923.304,1028.766,860.786,1122.859,3006.460,1447.594
374,646.122,1571.075,1528.846,1135.054,4011.010,1995.141,1763.025,1271.297,1598.941,1355.243,1141.334,1296.142,1057.954,1287.871,1345.702,2171.120,1838.503,1996.400,1628.186,1499.960,1335.942,1163.754,1389.278,1981.338,1651.107,1503.840,1658.738,1774.183,1306.796,1037.671,1050.181,1147.935,1150.317,983.846,1265.858,930.631,909.726,1028.832,862.815,1125.719,3009.468,1444.963
375,639.291,1572.223,1532.504,1135.872,3983.244,1989.188,1757.090,1265.287,1599.275,1352.499,1138.975,1288.362,1058.156,1276.058,1339.921,2150.793,1829.110,1992.390,1645.258,1497.706,1332.322,1158.629,1378.666,1965.879,1648.012,1504.470,1644.735,1761.226,1294.899,1032.371,1048.778,1148.524,1141.585,974.997,1258.302,927.551,914.089,1026.298,859.596,1124.297,2977.023,1442.640
376,637.320,1567.952,1533.737,1142.451,3963.728,1996.433,1769.164,1274.030,1605.348,1360.786,1150.114,1292.807,1060.633,1283.246,1349.548,2169.642,1844.121,1973.239,1652.821,1502.107,1340.260,1168.717,1381.336,1984.866,1654.067,1512.366,1661.172,1766.882,1305.410,1035.505,1049.802,1150.745,1155.157,987.410,1270.774,926.226,915.314,1041.062,867.234,1129.609,2988.751,1453.112
377,640.683,1564.214,1521.672,1135.999,3929.036,1988.866,1763.908,1273.024,1601.872,1358.303,1144.248,1294.331,1061.056,1285.581,1354.293,2154.015,1837.830,1981.037,1642.238,1495.015,1332.900,1154.210,1378.322,1975.622,1651.446,1507.093,1653.026,1775.593,1300.516,1030.853,1043.561,1154.049,1150.077,980.076,1266.303,933.310,917.857,1024.882,864.634,1129.282,3054.233,1447.308
378,638.119,1564.068,1526.546,1134.976,3904.617,1983.965,1768.563,1270.430,1599.089,1359.838,1149.219,1293.955,1057.509,1284.868,1346.646,2150.158,1838.884,1992.700,1644.514,1490.331,1334.419,1159.465,1373.226,1985.871,1650.179,1502.751,1654.927,1770.518,1299.239,1032.089,1048.971,1144.000,1145.271,976.175,1246.944,929.871,912.316,1025.199,863.396,1122.004,3014.592,1445.047
379,632.660,1567.743,1518.186,1132.529,3886.637,1984.091,1764.932,1268.096,1602.941,1352.619,1146.726,1293.141,1056.368,1280.315,1349.524,2157.247,1833.452,1997.264,1649.348,1494.768,1330.516,1162.290,1380.615,1977.806,1653.183,1504.114,1655.338,1762.313,1304.175,1035.825,1055.143,1153.568,1149.969,979.171,1249.041,930.833,921.899,1027.488,858.979,1128.628,3046.449,1443.489
380,639.212,1564.170,1522.221,1132.171,3863.686,1985.804,1768.715,1269.684,1601.326,1358.673,1148.255,1289.956,1059.190,1279.501,1355.346,2162.790,1840.728,2003.088,1650.209,1497.028,1334.123,1157.411,1383.556,1977.739,1663.499,1502.728,1653.203,1778.984,1306.721,1033.522,1052.360,1149.512,1143.919,980.368,1261.354,926.696,913.409,1023.226,861.761,1127.378,3019.690,1449.702
381,642.439,1565.120,1527.253,1132.583,3850.661,1988.335,1772.049,1269.932,1593.777,1357.341,1149.049,1292.429,1061.769,1285.217,1350.685,2158.237,1841.860,2006.504,1653.762,1501.258,1335.250,1161.292,1378.193,1986.786,1671.018,1516.095,1655.844,1773.127,1305.723,1038.642,1055.893,1148.403,1147.140,982.754,1263.655,927.983,916.509,1028.293,866.397,1127.150,3009.940,1444.702
382,646.419,1575.091,1520.906,1136.535,3818.001,1987.857,1775.510,1267.832,1596.877,1357.226,1154.894,1290.755,1064.359,1286.277,1357.698,2157.300,1844.005,2007.885,1661.953,1499.087,1335.080,1166.680,1383.316,1974.191,1676.391,1507.650,1655.012,1768.114,1308.909,1030.895,1055.801,1145.797,1149.582,982.865,1259.363,930.196,917.322,1031.260,866.951,1135.879,3006.949,1448.465
383,640.047,1564.096,1517.458,1135.922,3792.102,1981.868,1777.387,1265.627,1593.079,1352.664,1149.342,1287.095,1060.005,1282.406,1356.969,2148.615,1832.153,2006.335,1657.471,1492.620,1325.297,1162.384,1371.720,1974.437,1672.496,1509.099,1641.219,1765.996,1306.196,1031.197,1046.862,1144.879,1141.167,974.987,1268.608,929.297,913.890,1023.620,867.230,1129.412,2988.372,1450.308
384,635.671,1564.744,1526.480,1126.114,3770.680,1985.946,1778.617,1265.418,1593.373,1359.192,1148.285,1293.030,1059.518,1284.182,1355.539,2175.062,1837.786,2022.638,1652.605,1490.670,1339.521,1163.574,1376.412,1970.967,1682.091,1509.010,1653.053,1771.502,1310.045,1029.019,1049.394,1147.427,1138.427,980.217,1255.394,930.759,915.425,1024.522,860.598,1121.147,2972.142,1450.342
385,644.988,1569.078,1521.148,1130.693,3725.572,1983.961,1779.908,1267.501,1593.020,1354.778,1145.866,1294.949,1062.674,1284.020,1361.413,2166.780,1840.354,2018.832,1659.337,1490.654,1340.127,1166.641,1373.018,1980.004,1681.438,1518.898,1650.723,1774.473,1303.154,1030.278,1050.765,1153.275,1142.134,977.294,1247.105,936.386,916.113,1016.267,867.733,1131.973,2970.565,1447.395
386,643.523,1566.714,1519.961,1127.487,3700.732,1983.697,1777.672,1262.218,1584.954,1350.563,1146.828,1290.823,1064.201,1284.338,1363.789,2163.716,1830.988,2020.946,1655.975,1490.632,1335.015,1167.436,1373.210,1966.872,1685.239,1522.945,1654.843,1766.327,1310.360,1028.484,1052.884,1148.808,1141.707,980.355,1258.040,927.903,920.590,1024.408,865.529,1129.214,2934.977,1449.291
387,643.156,1565.235,1517.348,1129.557,3679.033,1977.347,1773.305,1261.417,1595.726,1343.100,1140.764,1291.087,1061.837,1279.159,1362.116,2169.897,1824.914,2017.316,1657.540,1488.762,1328.617,1166.696,1368.971,1966.732,1677.434,1520.472,1651.695,1761.490,1305.399,1026.385,1044.787,1136.967,1140.629,974.792,1242.861,922.887,916.389,1016.491,862.216,1121.863,2937.251,1447.129
388,645.695,1574.582,1517.004,1126.647,3661.582,1983.505,1787.221,1268.620,1592.911,1344.623,1147.837,1293.410,1060.874,1288.205,1366.836,2166.250,1834.439,2028.137,1658.838,1491.876,1334.057,1169.881,1373.168,1976.121,1686.124,1518.656,1657.006,1769.639,1308.986,1034.997,1049.106,1149.036,1130.651,982.628,1259.180,925.062,916.735,1017.519,873.512,1126.436,2915.241,1450.028
389,646.715,1569.244,1524.060,1135.641,3630.967,1984.099,1793.776,1266.634,1592.758,1348.608,1148.450,1296.615,1066.132,1289.083,1375.785,2173.183,1834.322,2042.893,1670.455,1500.748,1341.627,1168.822,1372.387,1968.943,1693.298,1531.287,1660.602,1775.745,1316.698,1033.244,1053.231,1147.915,1142.645,984.926,1265.582,933.299,922.544,1024.072,865.877,1127.716,2910.891,1455.937
390,637.482,1572.877,1506.048,1126.005,3594.431,1976.369,1786.499,1264.534,1585.796,1341.147,1144.271,1296.187,1060.066,1279.522,1369.700,2176.714,1838.912,2028.078,1673.199,1495.853,1336.858,1163.501,1369.933,1974.359,1688.705,1516.759,1655.428,1769.720,1320.392,1028.795,1047.178,1146.996,1136.109,973.528,1256.192,924.075,915.910,1020.321,862.138,1122.835,2909.064,1451.740
391,638.843,1554.216,1506.133,1126.322,3568.684,1975.844,1783.631,1260.420,1575.183,1343.293,1141.795,1293.510,1064.077,1285.120,1365.894,2172.883,1822.451,2017.163,1661.234,1488.629,1329.833,1167.914,1365.369,1975.314,1680.777,1527.492,1641.992,1763.365,1319.945,1021.211,1048.555,1144.993,1143.987,971.939,1253.433,923.789,914.466,1022.548,861.643,1121.579,2901.223,1447.818
392,642.779,1573.521,1513.716,1128.742,3558.158,1976.894,1795.089,1269.774,1588.708,1354.755,1143.226,1296.990,1063.230,1278.688,1374.021,2181.885,1834.886,2040.237,1659.188,1493.963,1341.094,1167.023,1368.483,1981.901,1693.591,1529.203,1652.349,1774.944,1315.971,1029.240,1063.145,1148.998,1153.098,981.900,1254.273,932.096,918.263,1021.361,864.076,1126.813,2888.800,1458.412
393,646.021,1562.403,1514.813,1126.399,3535.811,1977.007,1807.701,1266.940,1580.412,1348.494,1143.650,1291.539,1066.108,1286.236,1369.732,2165.760,1831.775,2052.288,1667.977,1499.604,1338.948,1170.718,1369.285,1972.404,1695.182,1532.431,1654.663,1772.879,1328.543,1031.188,1053.589,1142.996,1148.552,979.555,1255.145,926.594,922.654,1024.625,860.964,1126.630,2902.209,1456.586
394,641.050,1564.402,1509.351,1126.299,3497.777,1981.955,1814.695,1258.361,1578.131,1352.841,1142.184,1293.022,1064.415,1286.240,1370.342,2161.893,1835.508,2052.861,1669.552,1493.386,1334.759,1165.997,1375.703,1965.420,1693.505,1536.765,1648.598,1764.805,1334.269,1027.729,1060.011,1151.703,1144.246,981.150,1257.262,924.235,922.632,1025.662,865.416,1127.419,2874.124,1453.398
395,645.910,1564.379,1515.703,1126.597,3474.977,1983.660,1807.046,1267.841,1583.385,1358.531,1148.691,1297.652,1064.002,1279.285,1373.029,2163.747,1830.403,2056.350,1668.017,1489.157,1334.408,1163.535,1371.554,1973.604,1700.530,1541.069,1654.253,1777.932,1333.095,1027.326,1053.169,1151.150,1147.126,976.481,1261.636,932.893,918.199,1022.833,860.346,1125.847,2861.877,1458.674
396,642.151,1559.472,1507.887,1125.935,3442.979,1976.912,1806.308,1260.325,1571.745,1350.368,1138.798,1293.739,1060.052,1284.629,1370.334,2158.170,1826.986,2060.100,1665.321,1487.812,1336.007,1164.960,1368.308,1963.069,1686.770,1540.013,1645.101,1768.817,1337.021,1024.826,1053.867,1142.482,1146.423,975.471,1247.458,930.979,925.022,1017.993,867.047,1127.792,2856.524,1456.880
397,640.116,1562.750,1503.686,1124.428,3419.693,1974.802,1799.468,1261.641,1575.848,1346.203,1140.925,1292.134,1061.446,1279.684,1369.765,2171.585,1834.604,2064.440,1661.475,1483.942,1334.804,1168.306,1364.826,1954.330,1687.071,1532.949,1650.191,1767.604,1337.367,1023.625,1049.992,1149.547,1146.007,978.546,1246.538,923.526,913.484,1015.767,857.853,1123.813,2823.646,1455.457
398,638.415,1564.928,1505.530,1118.082,3390.164,1979.576,1811.851,1254.865,1576.851,1347.701,1136.936,1288.444,1059.893,1278.230,1370.280,2148.958,1820.085,2063.662,1658.884,1489.570,1332.510,1163.002,1361.577,1962.826,1687.770,1539.550,1645.574,1767.452,1333.800,1023.802,1053.164,1146.269,1143.332,975.520,1256.842,923.171,914.259,1014.542,858.536,1125.784,2837.726,1461.495
399,641.508,1563.379,1513.839,1123.594,3361.899,1988.251,1812.565,1257.944,1575.262,1353.835,1141.024,1295.077,1059.186,1276.516,1376.070,2148.399,1820.473,2073.717,1664.393,1491.355,1329.443,1170.986,1360.561,1955.754,1687.308,1542.197,1648.485,1769.381,1345.678,1028.381,1050.010,1152.543,1145.536,975.435,1250.162,929.580,916.262,1019.602,863.907,1119.920,2824.806,1472.311
400,635.924,1551.576,1510.717,1124.023,3349.984,1979.138,1808.662,1262.424,1568.831,1358.595,1141.862,1293.296,1060.139,1278.253,1371.582,2160.189,1825.158,2099.797,1667.798,1492.461,1331.293,1172.225,1366.649,1966.610,1694.233,1543.572,1651.777,1768.816,1333.286,1023.793,1054.569,1149.199,1143.917,971.303,1249.380,930.190,924.770,1021.882,857.463,1118.596,2823.849,1464.867
401,641.498,1559.551,1501.778,1124.880,3323.725,1981.397,1809.617,1257.144,1575.106,1354.237,1135.970,1294.760,1060.198,1279.360,1368.766,2172.135,1827.979,2091.795,1665.665,1488.585,1331.341,1168.391,1366.854,1967.183,1695.203,1532.258,1653.487,1769.748,1342.294,1031.360,1054.119,1145.853,1141.955,984.190,1248.454,928.942,919.006,1023.601,862.590,1123.805,2813.614,1467.111
402,637.741,1556.899,1498.866,1118.672,3294.892,1975.790,1804.243,1256.578,1579.766,1352.369,1134.858,1291.488,1060.357,1272.119,1363.856,2148.174,1822.415,2075.775,1656.338,1490.268,1325.707,1170.498,1363.574,1957.630,1684.776,1545.405,1646.840,1768.864,1333.414,1028.456,1047.853,1143.862,1143.390,974.577,1238.586,926.324,911.411,1014.748,858.218,1115.997,2793.745,1462.597
403,644.898,1565.849,1512.773,1122.393,3278.587,1974.297,1809.624,1259.385,1568.513,1354.049,1143.950,1296.327,1060.417,1279.812,1372.889,2179.410,1832.916,2102.202,1652.349,1489.944,1332.890,1169.131,1364.685,1959.162,1687.873,1549.518,1654.768,1755.937,1334.138,1036.014,1052.153,1147.335,1149.016,975.056,1243.508,924.962,919.541,1021.892,860.327,1124.130,2799.827,1470.210
404,639.555,1553.941,1497.076,1118.246,3244.093,1959.953,1804.347,1252.661,1558.094,1350.027,1131.437,1291.167,1056.927,1269.771,1363.860,2165.188,1817.387,2089.345,1657.854,1489.052,1327.223,1166.005,1358.830,1952.745,1681.581,1541.919,1641.953,1759.692,1327.532,1027.231,1051.992,1141.092,1145.183,974.264,1246.748,920.857,910.631,1016.169,856.109,1115.171,2762.401,1465.135
405,645.700,1559.396,1501.207,1118.250,3235.806,1965.666,1810.250,1254.742,1551.200,1353.374,1134.097,1293.362,1055.794,1269.971,1364.971,2148.951,1818.240,2096.886,1654.339,1486.327,1325.787,1158.156,1358.923,1963.298,1681.892,1554.907,1643.346,1769.332,1329.678,1029.466,1045.518,1142.770,1148.610,973.347,1245.254,927.822,919.405,1015.897,859.978,1116.839,2760.459,1467.497
406,645.555,1553.742,1508.380,1118.451,3200.732,1970.117,1800.991,1255.605,1556.922,1360.036,1133.807,1296.621,1053.894,1275.426,1359.171,2139.593,1822.616,2091.306,1653.458,1485.889,1325.089,1165.880,1361.407,1946.000,1684.013,1559.476,1651.895,1765.573,1334.198,1030.599,1049.413,1146.637,1144.522,975.225,1244.006,928.760,914.630,1015.665,860.901,1121.258,2744.277,1467.986
407,641.794,1565.328,1504.084,1125.830,3194.249,1968.137,1806.597,1258.823,1564.806,1360.003,1138.596,1296.056,1060.172,1274.248,1370.361,2151.135,1827.834,2100.151,1663.059,1485.803,1324.649,1170.393,1369.145,1946.161,1687.036,1552.272,1654.317,1773.962,1331.518,1034.097,1053.572,1146.286,1152.750,979.785,1247.712,926.088,920.794,1023.489,867.633,1124.425,2725.637,1473.449
408,638.101,1562.127,1506.638,1123.158,3157.691,1960.366,1800.186,1256.139,1569.323,1366.883,1136.977,1300.008,1062.064,1267.871,1367.441,2128.676,1827.301,2097.539,1654.369,1486.234,1325.920,1175.811,1363.398,1943.480,1686.559,1561.008,1647.459,1765.547,1333.112,1034.316,1053.772,1144.996,1150.479,980.226,1244.774,923.455,916.503,1009.786,864.266,1123.253,2750.205,1471.456
409,642.459,1568.057,1506.173,1125.988,3147.336,1958.435,1805.387,1262.023,1576.392,1369.260,1139.261,1296.022,1064.474,1267.920,1373.649,2130.109,1826.111,2092.757,1660.977,1489.595,1326.183,1174.051,1360.440,1950.868,1688.835,1566.176,1649.864,1770.581,1341.361,1035.365,1051.692,1149.596,1150.055,981.078,1251.983,932.373,924.088,1020.487,863.409,1121.121,2706.127,1472.280
410,637.688,1556.413,1496.835,1121.624,3123.003,1960.735,1800.843,1261.186,1564.561,1370.478,1134.682,1297.617,1059.850,1273.981,1369.369,2123.258,1811.220,2092.965,1660.266,1488.357,1319.066,1170.003,1359.176,1940.042,1692.996,1566.814,1641.269,1778.676,1337.398,1028.173,1049.096,1140.413,1147.784,974.153,1233.442,927.724,915.276,1003.513,860.983,1118.074,2718.871,1470.168
411,644.832,1562.478,1495.987,1119.525,3100.187,1959.639,1797.128,1257.342,1560.180,1367.841,1135.713,1296.188,1060.523,1271.113,1374.503,2151.169,1823.897,2089.364,1660.345,1487.056,1327.762,1175.214,1359.871,1957.648,1689.743,1556.720,1648.508,1769.542,1344.488,1029.586,1045.500,1143.220,1147.209,974.277,1245.154,929.755,921.844,1013.107,860.795,1125.522,2722.594,1471.577
412,643.101,1553.909,1499.417,1122.000,3076.913,1959.197,1798.766,1259.331,1562.021,1366.069,1131.923,1293.049,1060.227,1278.239,1374.009,2116.938,1818.263,2100.239,1658.334,1485.646,1326.613,1176.495,1360.913,1937.752,1683.843,1562.428,1651.950,1772.615,1340.632,1027.801,1048.748,1144.992,1147.402,977.711,1248.531,933.356,918.595,1019.943,864.195,1127.872,2790.335,1468.919
413,632.514,1552.679,1487.787,1112.980,3045.327,1944.896,1794.784,1250.673,1550.234,1362.154,1124.825,1289.490,1049.582,1270.182,1366.726,2151.062,1811.852,2093.564,1656.544,1486.388,1321.726,1172.706,1355.413,1938.538,1677.338,1564.347,1646.159,1766.023,1339.756,1025.825,1051.312,1143.451,1139.949,981.577,1238.626,930.240,912.032,1010.818,852.114,1118.695,2768.894,1463.919
414,633.776,1557.150,1497.183,1109.248,3030.344,1939.490,1782.216,1251.938,1550.715,1368.125,1126.624,1295.265,1057.266,1266.641,1363.359,2133.572,1812.389,2110.248,1648.967,1480.792,1316.595,1167.807,1363.025,1941.444,1679.481,1569.256,1647.269,1764.187,1337.645,1026.953,1047.334,1141.362,1139.995,977.016,1226.876,930.278,917.946,1016.603,854.788,1118.241,2825.028,1462.671
