 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22,Mean23,Mean24,Mean25,Mean26,Mean27,Mean28,Mean29,Mean30,Mean31,Mean32,Mean33,Mean34,Mean35,Mean36,Mean37,Mean38,Mean39,Mean40,Mean41,Mean42,Mean43,Mean44,Mean45,Mean46,Mean47,Mean48,Mean49,Mean50,Mean51,Mean52,Mean53,Mean54,Mean55,Mean56,Mean57,Mean58,Mean59,Mean60,Mean61,Mean62,Mean63,Mean64
4501,1024.815,3615.009,4652.938,3956.824,2178.007,3834.359,5081.222,3210.695,4334.520,5568.926,4489.322,5218.977,5143.171,5724.780,3190.710,2900.803,3079.125,2973.429,2662.144,4201.437,3680.430,9902.434,6511.800,3056.744,6265.919,5480.827,4952.788,7201.708,6301.129,2913.670,2964.736,2715.115,3798.322,3861.233,3838.960,5076.305,5704.465,3789.809,3431.721,4636.073,3759.997,2999.424,3595.113,2936.402,2966.748,5704.246,3346.424,3453.390,4206.261,3372.048,3165.324,4719.851,4395.094,8702.190,3225.654,2551.107,3536.499,6998.863,3149.543,3307.792,2951.254,2551.245,6218.104,6128.334
4502,999.296,3595.467,4645.608,3951.610,2180.668,3828.860,5113.469,3250.805,4289.757,5572.680,4489.252,5258.483,5169.983,5732.185,3210.852,2896.003,3083.011,2957.542,2661.215,4187.821,3718.183,9888.135,6501.967,3045.276,6258.071,5458.807,4993.643,7155.182,6314.113,2930.238,2970.916,2728.820,3809.942,3849.482,3810.893,5044.742,5761.939,3811.277,3406.949,4662.985,3752.954,2997.932,3590.168,2962.884,2988.307,5762.327,3323.478,3456.244,4159.295,3361.081,3128.704,4744.058,4362.950,8717.598,3228.161,2553.183,3520.877,7044.738,3167.582,3305.744,2930.577,2581.968,6229.843,6112.181
4503,1068.907,3586.618,4661.519,3942.525,2192.335,3837.759,5210.991,3231.875,4310.675,5519.302,4486.950,5304.790,5176.813,5754.449,3176.216,2924.657,3064.461,2955.137,2631.441,4197.774,3701.037,9897.178,6531.588,3022.619,6253.787,5484.213,5022.563,7110.916,6287.527,2923.054,2964.563,2730.845,3809.308,3810.531,3812.139,5075.190,5770.148,3795.249,3431.445,4668.760,3771.304,3026.519,3627.129,2961.180,2983.076,5783.501,3336.678,3457.892,4178.729,3373.354,3156.157,4742.401,4381.815,8642.279,3247.315,2551.008,3560.510,7061.502,3157.946,3302.292,2940.292,2584.880,6268.646,6105.452
4504,1052.685,3588.633,4677.151,3952.282,2196.027,3861.347,5231.709,3256.634,4309.846,5493.990,4510.335,5325.856,5208.470,5744.114,3211.968,2904.378,3072.060,2962.725,2657.938,4204.673,3716.082,9920.031,6524.705,3027.902,6291.444,5505.781,5012.162,7044.926,6330.791,2908.008,2971.771,2727.923,3787.094,3788.013,3829.906,5054.049,5811.127,3807.052,3425.763,4685.265,3787.137,3016.943,3585.333,2969.680,2990.007,5795.875,3339.075,3461.130,4227.029,3363.746,3131.125,4723.101,4376.346,8646.602,3210.002,2570.374,3547.840,7056.979,3149.758,3285.946,2955.931,2580.722,6263.842,6143.932
4505,1050.333,3592.394,4686.362,3957.108,2208.441,3830.464,5258.417,3252.365,4289.703,5495.739,4461.909,5351.701,5246.423,5742.194,3206.714,2906.354,3061.299,2946.356,2664.017,4181.526,3686.554,9898.562,6545.938,3007.118,6281.197,5538.647,5009.967,7017.783,6291.721,2907.019,2967.876,2748.129,3775.163,3793.007,3827.883,5082.279,5843.915,3785.275,3407.534,4669.867,3764.794,3026.756,3579.749,2948.087,2956.921,5830.520,3323.819,3452.241,4211.993,3356.838,3151.934,4743.810,4362.889,8629.116,3234.620,2548.722,3547.916,7039.914,3139.069,3284.923,2933.631,2574.527,6262.200,6131.066
4506,1082.259,3581.273,4707.638,3953.259,2202.606,3859.093,5348.451,3258.181,4265.664,5471.586,4439.381,5411.013,5317.407,5762.332,3186.175,2917.736,3084.031,2938.435,2655.306,4188.413,3730.410,9938.718,6548.377,3032.489,6292.672,5513.644,5026.896,6942.215,6291.175,2916.382,2968.372,2712.677,3780.697,3738.242,3787.106,5067.323,5776.396,3815.384,3429.247,4684.301,3784.961,3032.084,3632.195,2957.694,2967.866,5851.357,3336.630,3452.330,4213.367,3353.028,3169.286,4762.104,4379.742,8643.065,3227.970,2540.328,3550.135,7044.764,3182.167,3329.192,2927.582,2577.915,6238.117,6156.854
4507,1047.704,3595.699,4694.174,3971.467,2209.126,3863.730,5419.096,3282.895,4268.157,5488.157,4412.564,5483.274,5327.641,5754.694,3182.462,2896.232,3074.823,2927.955,2656.077,4184.650,3732.561,9890.239,6532.081,3030.318,6239.460,5505.770,5035.108,6876.816,6295.346,2911.239,2959.859,2717.499,3792.291,3729.536,3830.990,5093.250,5816.295,3797.683,3436.129,4684.038,3763.796,3004.766,3593.562,2957.033,2981.223,5857.408,3335.774,3440.362,4213.384,3344.934,3138.547,4763.106,4376.367,8596.197,3242.094,2550.111,3575.258,7011.142,3163.025,3292.439,2930.112,2586.089,6222.121,6148.795
4508,1063.352,3624.783,4683.905,3958.051,2212.174,3877.627,5479.523,3288.398,4291.253,5474.237,4438.089,5603.232,5340.373,5762.812,3198.709,2919.312,3077.754,2940.245,2673.509,4161.756,3726.907,9955.687,6581.772,3024.145,6240.189,5518.241,5031.897,6859.383,6313.640,2908.899,2983.318,2730.618,3790.848,3719.007,3844.561,5075.690,5828.538,3828.512,3431.034,4722.387,3779.517,3027.817,3587.656,2962.108,2962.311,5924.459,3335.457,3459.204,4219.108,3361.218,3125.917,4751.503,4392.370,8657.229,3256.446,2568.685,3549.719,7021.760,3178.350,3288.231,2941.662,2599.736,6219.237,6123.850
4509,1069.444,3606.570,4692.694,3947.927,2213.026,3888.008,5514.658,3285.760,4270.540,5439.027,4451.891,5585.209,5289.517,5721.793,3242.325,2890.761,3067.819,2915.027,2670.171,4160.900,3709.222,9922.191,6547.962,3023.004,6256.128,5564.654,5031.437,6797.166,6304.282,2902.182,2967.874,2724.690,3768.516,3646.948,3825.924,5066.909,5867.642,3796.791,3411.931,4689.234,3761.826,3013.165,3597.731,2956.467,2962.703,5895.999,3334.271,3429.734,4190.283,3353.485,3132.091,4710.761,4330.579,8623.551,3198.178,2550.073,3539.608,6978.399,3185.106,3267.597,2935.295,2613.392,6188.069,6131.248
4510,1057.204,3593.818,4707.354,3951.768,2225.906,3882.856,5622.589,3310.004,4279.856,5456.252,4466.709,5639.018,5321.312,5734.714,3218.928,2895.839,3070.609,2908.562,2677.353,4140.575,3708.690,9942.824,6572.565,3020.075,6225.022,5583.466,5036.655,6763.832,6330.592,2915.599,2981.528,2719.895,3801.134,3666.427,3803.923,5075.969,5863.197,3817.895,3432.246,4685.671,3759.973,3028.740,3624.912,2985.632,2969.036,5878.296,3344.374,3436.173,4182.706,3349.281,3136.394,4745.496,4347.726,8603.079,3182.985,2547.561,3577.508,7065.669,3180.420,3331.541,2923.662,2603.773,6192.804,6119.517
4511,1035.759,3603.319,4739.514,3985.155,2227.600,3873.258,5688.114,3314.598,4267.212,5439.924,4427.968,5721.735,5346.227,5764.752,3205.853,2913.998,3076.347,2913.478,2684.803,4141.470,3733.927,9933.930,6609.240,3028.601,6181.771,5579.730,5041.627,6690.961,6276.917,2900.931,2999.184,2721.205,3793.743,3628.594,3821.734,5111.362,5880.852,3831.345,3452.247,4719.364,3769.182,3043.856,3637.505,2963.134,2953.710,5900.994,3352.384,3429.042,4180.906,3370.445,3159.191,4776.516,4373.266,8621.448,3201.089,2553.697,3568.717,7017.566,3186.196,3323.977,2896.676,2583.515,6220.017,6121.207
4512,1065.722,3597.272,4717.760,3972.572,2227.529,3866.316,5773.807,3315.707,4283.743,5432.274,4459.276,5693.490,5396.302,5747.949,3199.614,2904.675,3070.100,2906.974,2673.649,4144.484,3726.634,9962.469,6583.146,3014.938,6136.385,5552.566,5017.225,6649.337,6283.838,2906.871,2993.694,2722.823,3808.454,3619.668,3792.804,5081.716,5866.788,3844.384,3417.659,4737.274,3758.527,3044.315,3635.134,2943.614,2931.978,5886.337,3320.031,3461.378,4204.424,3346.392,3126.064,4778.132,4385.609,8593.313,3185.280,2568.854,3540.009,7005.588,3182.977,3308.455,2929.974,2578.039,6230.935,6127.909
4513,1081.852,3601.874,4714.254,3965.337,2232.086,3887.301,5817.960,3310.721,4285.368,5407.929,4460.118,5706.092,5393.123,5798.339,3209.944,2900.915,3063.469,2917.703,2675.926,4141.776,3720.129,9926.836,6610.616,3030.589,6192.042,5583.848,5046.819,6608.141,6300.762,2885.857,3000.763,2727.593,3818.424,3599.180,3801.192,5095.654,5895.828,3828.644,3438.910,4689.874,3731.162,3042.020,3618.980,2954.258,2964.928,5939.141,3348.324,3433.453,4203.404,3361.981,3134.142,4750.010,4351.912,8545.000,3157.787,2538.469,3565.525,7077.777,3184.558,3287.749,2940.781,2616.860,6178.616,6137.487
