 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14
2824,733.627,1654.747,1529.820,1165.474,869.563,1068.188,975.469,893.149,1158.403,1402.721,1304.244,1138.840,1497.224,936.507
2825,728.654,1651.130,1530.635,1164.078,868.305,1069.125,973.271,891.521,1157.311,1403.237,1300.952,1139.762,1497.360,938.779
2826,729.071,1650.895,1534.269,1168.150,870.636,1071.629,976.240,893.383,1159.347,1400.927,1298.695,1140.963,1507.573,941.321
2827,734.172,1660.109,1536.775,1165.903,872.217,1071.282,974.237,894.676,1157.566,1401.508,1305.604,1145.908,1512.382,938.020
2828,743.154,1656.614,1537.630,1168.037,873.515,1071.032,977.331,894.786,1155.051,1405.477,1301.830,1140.641,1507.295,941.244
2829,731.547,1648.672,1529.997,1163.517,868.351,1065.401,971.425,889.276,1154.778,1396.041,1305.734,1142.356,1510.870,937.029
2830,743.978,1651.707,1528.546,1162.214,866.051,1063.467,969.232,888.053,1154.437,1397.647,1295.617,1137.812,1508.173,934.053
2831,736.919,1654.843,1535.604,1169.884,872.375,1071.644,976.540,893.745,1161.614,1404.018,1304.945,1145.079,1520.655,943.342
2832,738.071,1654.686,1532.915,1167.781,872.787,1070.107,975.054,892.077,1163.952,1403.141,1305.160,1143.409,1516.461,936.160
2833,741.713,1655.956,1536.970,1164.525,869.885,1070.756,973.888,895.588,1158.361,1403.117,1307.865,1137.957,1519.698,940.137
2834,734.007,1652.194,1532.498,1165.880,871.134,1069.847,974.561,895.402,1159.651,1401.592,1306.355,1137.069,1522.474,942.715
2835,735.951,1654.707,1526.454,1164.381,869.737,1064.680,976.013,890.758,1154.937,1395.810,1305.267,1140.565,1521.763,937.608
2836,740.919,1657.348,1529.741,1161.640,866.747,1063.542,971.839,890.048,1150.392,1397.633,1297.051,1136.926,1516.544,936.617
2837,740.529,1662.515,1533.104,1168.131,874.247,1068.901,975.083,896.017,1155.812,1402.220,1308.791,1141.563,1531.536,938.966
2838,731.493,1661.418,1535.698,1165.428,872.716,1069.814,978.772,895.460,1157.755,1406.067,1307.139,1144.092,1531.925,941.196
2839,722.245,1662.712,1532.811,1161.463,870.423,1065.328,973.151,894.148,1156.428,1399.525,1303.163,1138.079,1531.267,943.509
2840,739.127,1662.027,1530.195,1163.868,871.006,1067.989,975.417,895.807,1156.306,1403.260,1302.431,1141.272,1541.477,939.687
2841,733.495,1658.560,1528.474,1164.275,870.573,1064.443,976.751,891.952,1156.588,1400.463,1301.849,1141.539,1544.777,945.288
2842,731.525,1661.658,1537.002,1166.908,871.875,1067.710,977.161,896.116,1160.003,1399.565,1306.161,1145.010,1544.238,947.148
2843,734.059,1665.205,1532.808,1164.336,871.810,1067.342,978.474,895.879,1158.045,1399.803,1303.552,1147.968,1552.186,950.908
2844,737.929,1664.846,1530.851,1163.034,871.088,1068.463,976.781,897.189,1160.022,1400.005,1308.801,1144.074,1553.494,944.218
2845,743.248,1664.542,1534.888,1162.519,870.806,1068.796,977.454,897.563,1154.741,1400.014,1307.973,1143.325,1562.396,944.554
2846,741.169,1667.162,1535.530,1167.724,872.915,1073.331,979.381,898.700,1160.649,1407.754,1310.469,1149.464,1559.807,952.197
2847,728.044,1666.362,1530.108,1162.475,869.955,1065.326,976.619,895.350,1154.405,1401.875,1308.135,1149.447,1561.928,945.130
2848,740.228,1665.674,1531.112,1167.591,874.914,1072.506,979.909,899.401,1160.148,1410.790,1314.488,1145.202,1564.926,953.541
2849,733.706,1660.704,1535.087,1165.841,871.508,1067.840,979.417,897.735,1158.316,1404.253,1316.782,1148.841,1564.904,949.459
2850,740.946,1665.213,1532.293,1165.420,872.512,1066.192,979.495,899.175,1156.097,1400.574,1309.344,1147.058,1564.818,950.982
2851,732.907,1663.744,1527.152,1161.492,869.597,1065.440,975.870,893.328,1153.289,1400.376,1307.809,1143.660,1569.780,943.348
2852,742.105,1664.322,1531.737,1161.669,871.123,1063.663,978.315,895.444,1155.503,1397.493,1314.347,1142.745,1567.100,946.913
2853,725.691,1657.558,1530.053,1164.630,870.741,1064.025,976.266,894.358,1153.095,1404.229,1313.952,1145.533,1568.714,945.335
2854,735.022,1662.759,1528.104,1163.837,868.181,1058.134,976.057,892.002,1147.673,1393.406,1312.738,1141.832,1568.618,945.606
2855,728.870,1659.052,1532.465,1167.408,868.914,1059.575,974.360,895.611,1155.095,1398.103,1316.840,1147.622,1568.833,943.691
2856,739.196,1659.768,1532.947,1164.069,871.144,1061.266,979.088,891.909,1151.993,1397.284,1319.485,1143.807,1571.055,944.683
2857,736.159,1668.594,1536.613,1171.247,876.440,1069.198,981.162,900.328,1160.203,1404.329,1329.711,1150.727,1575.722,947.558
2858,737.336,1660.611,1531.431,1162.611,869.121,1063.696,974.143,894.050,1153.847,1399.561,1318.711,1141.910,1568.229,943.608
2859,729.946,1659.321,1530.941,1164.119,869.628,1061.793,977.104,894.069,1157.667,1396.166,1319.401,1145.245,1573.434,941.829
2860,733.941,1661.796,1529.345,1161.750,870.299,1065.897,976.068,893.731,1156.878,1396.315,1325.841,1146.755,1585.933,947.696
2861,739.650,1663.101,1539.208,1171.263,872.853,1066.995,976.590,897.298,1156.429,1400.479,1324.735,1148.656,1582.297,948.322
2862,729.346,1660.213,1536.297,1167.891,872.865,1067.453,981.028,897.787,1158.602,1396.324,1325.417,1145.894,1579.981,945.785
2863,729.385,1661.228,1535.117,1165.286,867.229,1061.466,971.550,891.970,1154.575,1389.625,1329.047,1138.878,1586.872,945.095
2864,726.118,1663.932,1531.382,1163.990,868.711,1064.554,972.262,892.756,1157.281,1394.209,1325.066,1141.212,1583.790,945.430
2865,733.591,1665.907,1539.207,1167.769,870.320,1065.881,974.144,896.168,1156.193,1393.098,1325.114,1145.857,1578.521,949.441
2866,732.777,1663.857,1534.241,1167.352,869.595,1060.429,973.153,893.821,1159.397,1388.994,1326.082,1145.312,1587.016,944.249
2867,747.275,1669.127,1531.724,1168.512,868.947,1062.795,973.901,894.268,1157.986,1392.571,1322.970,1148.446,1594.971,948.111
2868,737.618,1665.312,1533.703,1165.691,868.387,1062.598,969.153,894.116,1154.245,1389.854,1325.759,1140.693,1593.780,945.238
2869,741.944,1668.978,1538.405,1169.073,869.967,1060.567,974.496,895.767,1158.539,1392.124,1325.920,1141.417,1590.742,944.631
2870,737.797,1671.465,1536.954,1170.258,872.564,1067.893,978.866,894.446,1160.369,1393.208,1326.923,1144.551,1589.245,947.355
2871,725.850,1670.739,1537.511,1166.783,868.500,1064.529,972.055,892.622,1155.566,1389.608,1321.507,1141.022,1583.011,945.280
2872,738.012,1672.548,1537.666,1167.667,870.851,1066.318,974.576,895.693,1158.545,1390.226,1323.489,1147.793,1589.541,940.936
2873,743.225,1671.140,1536.448,1164.835,870.080,1063.755,972.340,893.964,1157.965,1384.598,1319.265,1143.187,1590.807,946.340
2874,731.262,1671.547,1534.068,1165.877,868.018,1060.685,973.048,892.638,1152.512,1387.606,1321.510,1143.247,1593.028,946.240
2875,739.985,1676.236,1535.871,1167.175,872.987,1066.403,975.364,894.015,1157.234,1384.871,1321.332,1147.437,1587.156,941.934
2876,739.789,1673.608,1535.300,1169.437,872.444,1066.290,971.043,891.291,1153.392,1383.137,1320.218,1147.264,1591.107,943.354
2877,737.368,1676.178,1538.767,1169.330,874.037,1067.215,976.260,894.093,1157.892,1384.994,1322.887,1143.809,1598.355,946.666
2878,739.775,1678.161,1539.441,1169.133,875.248,1068.564,973.672,895.010,1164.537,1386.039,1325.900,1146.585,1598.569,942.853
2879,737.032,1671.401,1531.447,1167.832,875.182,1063.245,971.915,895.024,1163.149,1384.846,1323.042,1143.644,1590.794,947.130
2880,741.120,1677.481,1538.307,1167.492,876.248,1067.287,972.210,895.946,1164.070,1387.796,1318.954,1146.730,1596.859,946.828
2881,738.544,1673.650,1534.151,1165.896,876.862,1064.681,974.079,893.022,1159.125,1382.787,1317.876,1146.706,1594.125,942.898
2882,743.713,1676.950,1535.416,1170.094,878.305,1065.026,970.494,894.957,1161.543,1380.799,1321.253,1144.042,1595.618,947.211
2883,737.912,1676.840,1538.042,1169.940,878.938,1065.984,974.970,895.634,1166.162,1384.978,1329.052,1145.184,1604.238,946.198
2884,734.127,1678.221,1537.516,1168.787,878.839,1063.553,972.925,894.137,1161.062,1380.926,1323.883,1146.435,1593.254,945.591
2885,739.858,1674.351,1535.434,1170.678,881.317,1064.268,972.473,893.767,1158.991,1378.695,1319.614,1142.995,1595.497,943.600
2886,745.000,1677.473,1531.113,1169.683,879.916,1064.977,972.717,894.882,1161.606,1381.729,1322.604,1140.665,1595.402,943.192
2887,741.973,1669.818,1533.323,1167.579,878.831,1062.339,970.498,894.291,1156.671,1375.917,1320.182,1141.578,1591.192,942.199
2888,738.760,1678.882,1541.254,1172.277,879.569,1063.528,972.547,893.031,1162.211,1385.234,1325.838,1141.068,1602.349,948.615
2889,724.868,1671.921,1531.511,1166.161,875.537,1058.554,968.441,891.437,1156.754,1370.982,1310.146,1136.077,1601.887,945.907
2890,736.517,1671.383,1541.182,1163.933,876.601,1057.130,970.877,891.463,1156.848,1374.416,1315.164,1138.526,1595.180,942.397
2891,738.723,1670.085,1539.344,1167.103,874.768,1056.901,965.490,890.984,1156.925,1373.455,1321.227,1140.143,1595.101,942.026
2892,729.544,1678.899,1537.362,1171.153,877.621,1058.826,969.181,892.794,1159.254,1381.375,1322.554,1144.914,1589.517,945.468
2893,738.088,1673.362,1539.531,1168.178,875.086,1053.006,970.323,890.715,1155.593,1379.131,1320.951,1138.258,1595.826,943.876
2894,740.833,1676.827,1537.125,1171.744,876.997,1059.644,972.455,893.789,1159.960,1378.831,1325.617,1146.888,1597.414,943.482
2895,733.483,1676.628,1540.753,1172.470,875.580,1059.475,968.313,892.030,1160.446,1374.289,1322.979,1143.480,1597.577,945.109
2896,732.333,1679.602,1537.230,1171.399,877.115,1059.258,970.860,892.585,1164.483,1378.335,1322.684,1146.363,1604.168,938.857
2897,728.498,1674.070,1530.785,1169.963,873.560,1058.948,968.913,892.102,1160.906,1379.613,1323.484,1143.992,1594.145,937.461
2898,742.591,1675.861,1528.740,1167.742,872.672,1056.255,972.098,892.042,1165.095,1369.073,1321.882,1143.016,1591.896,940.175
2899,722.627,1678.419,1530.204,1172.846,874.961,1060.987,970.659,894.181,1165.842,1378.997,1325.802,1141.740,1601.389,945.271
2900,737.103,1676.137,1525.791,1172.016,871.947,1056.071,969.711,891.250,1164.842,1375.378,1321.328,1141.099,1588.818,942.730
2901,745.140,1680.234,1525.811,1175.781,873.186,1058.943,974.343,891.367,1166.049,1376.561,1333.582,1143.537,1587.854,938.745
2902,725.468,1680.145,1529.625,1172.225,874.618,1056.576,973.017,892.976,1168.233,1378.062,1333.021,1143.012,1593.153,938.951
2903,731.681,1677.110,1525.480,1173.231,872.648,1061.916,973.339,891.466,1169.596,1382.961,1335.389,1138.671,1583.952,937.510
2904,740.164,1682.093,1523.167,1173.244,873.494,1059.452,970.485,892.466,1172.864,1386.913,1333.312,1141.271,1580.150,939.676
2905,728.855,1679.072,1529.354,1174.518,874.409,1059.499,975.208,893.033,1173.177,1387.636,1340.805,1148.629,1586.759,937.752
2906,736.569,1683.084,1523.571,1176.645,874.354,1061.958,973.197,895.194,1175.716,1392.951,1342.914,1143.634,1579.301,943.341
2907,734.743,1678.738,1525.389,1174.229,871.937,1061.343,970.719,893.366,1177.472,1390.137,1349.280,1145.527,1573.474,937.188
2908,730.316,1679.863,1522.721,1177.661,873.223,1060.016,970.025,890.940,1177.867,1387.025,1346.821,1143.161,1572.228,942.966
2909,736.931,1680.345,1522.732,1177.475,871.356,1060.662,969.821,893.187,1176.688,1387.458,1348.002,1143.727,1572.761,935.227
2910,725.142,1675.949,1517.865,1174.440,870.327,1059.843,974.416,892.654,1174.803,1383.263,1351.806,1148.010,1562.846,932.620
2911,726.260,1675.605,1518.235,1174.748,869.182,1061.222,972.465,890.367,1174.323,1382.667,1349.621,1145.275,1557.642,930.839
2912,727.941,1675.284,1523.182,1178.601,870.938,1060.428,974.226,893.929,1179.007,1389.640,1357.745,1144.340,1560.576,939.834
2913,734.172,1673.403,1523.960,1178.437,870.103,1062.421,973.761,892.669,1180.481,1393.421,1354.130,1143.132,1558.637,942.539
2914,729.498,1682.236,1527.233,1181.109,875.192,1067.617,977.140,897.701,1183.506,1398.252,1359.213,1146.969,1560.942,944.076
2915,733.333,1679.272,1522.557,1178.666,872.322,1061.155,974.618,893.351,1181.222,1392.029,1355.834,1141.801,1559.075,941.445
2916,732.863,1678.844,1522.566,1178.603,871.404,1061.213,973.234,890.615,1177.430,1392.653,1354.189,1138.888,1559.875,938.097
2917,736.083,1677.598,1520.750,1177.983,871.320,1060.825,976.561,891.222,1179.955,1393.837,1357.383,1141.085,1547.047,943.327
2918,738.772,1689.690,1525.497,1183.788,874.923,1065.637,979.533,899.263,1183.654,1400.066,1356.139,1145.834,1556.677,944.744
2919,726.691,1679.734,1525.478,1178.874,873.416,1064.891,980.653,893.988,1181.265,1392.737,1354.101,1143.281,1541.129,943.581
2920,725.669,1680.045,1515.311,1176.436,868.668,1060.387,974.305,889.423,1172.320,1389.282,1349.234,1136.726,1539.521,934.543
2921,727.804,1679.194,1520.317,1181.382,870.532,1065.904,979.456,890.682,1175.920,1396.682,1343.537,1144.353,1540.049,938.173
2922,732.211,1685.192,1519.065,1175.659,870.818,1064.194,977.022,893.718,1174.017,1395.430,1348.290,1138.995,1526.754,941.210
2923,732.299,1688.693,1523.842,1180.897,870.206,1069.543,979.795,893.821,1176.961,1394.766,1350.069,1146.880,1538.763,942.587
2924,734.194,1687.057,1521.162,1180.879,871.318,1066.103,977.741,894.368,1175.021,1393.948,1350.096,1139.577,1533.709,944.137
2925,734.777,1686.430,1517.844,1179.784,871.087,1068.059,976.122,891.592,1175.878,1392.828,1343.914,1138.547,1530.180,936.464
2926,737.995,1682.603,1521.587,1177.984,867.991,1065.628,976.742,890.750,1173.812,1394.652,1340.519,1140.153,1513.582,935.579
2927,735.951,1690.649,1519.281,1181.012,873.240,1072.885,981.157,896.735,1175.353,1392.684,1338.220,1149.489,1517.113,939.612
2928,734.608,1690.343,1520.471,1182.606,870.861,1072.972,980.556,897.039,1174.340,1398.383,1346.703,1141.095,1528.342,943.097
2929,740.304,1683.878,1512.886,1177.962,869.134,1070.019,979.333,893.908,1171.029,1394.728,1338.623,1135.092,1513.559,938.799
2930,732.895,1685.694,1519.530,1182.353,870.898,1069.726,978.914,894.390,1174.354,1398.488,1341.175,1144.071,1509.960,942.768
2931,738.000,1684.271,1511.799,1180.067,866.067,1067.395,976.281,889.843,1164.373,1392.244,1329.647,1137.620,1515.161,932.736
2932,732.169,1683.562,1518.465,1185.734,870.273,1066.892,981.828,894.126,1167.706,1400.598,1338.516,1145.127,1514.124,941.807
2933,732.240,1683.465,1514.478,1186.408,871.216,1073.382,985.483,894.880,1170.736,1397.947,1341.221,1149.565,1512.405,941.989
2934,729.240,1689.134,1513.052,1183.717,863.857,1066.740,979.951,893.112,1167.304,1401.547,1335.985,1143.278,1510.211,936.277
2935,723.926,1683.080,1518.419,1182.984,866.681,1063.566,981.359,890.632,1167.675,1392.841,1332.074,1142.288,1505.241,932.342
2936,732.206,1685.878,1515.167,1183.135,866.469,1067.798,981.293,891.496,1166.413,1395.955,1332.197,1140.850,1504.178,939.154
2937,730.304,1685.772,1513.319,1189.365,867.802,1069.402,982.638,890.888,1163.360,1399.452,1334.528,1145.675,1501.686,944.133
2938,732.931,1685.916,1515.812,1187.027,867.670,1069.855,984.743,893.633,1167.996,1401.612,1327.280,1146.788,1500.153,942.898
2939,726.422,1691.627,1511.933,1190.625,872.014,1070.320,986.330,896.708,1170.586,1402.753,1333.563,1150.454,1495.822,940.971
2940,738.076,1686.550,1513.476,1189.057,868.511,1073.239,988.829,893.880,1167.728,1403.051,1327.998,1150.401,1490.860,936.793
2941,738.610,1683.919,1511.580,1188.559,867.630,1071.706,986.054,892.695,1164.405,1397.748,1327.867,1148.620,1501.386,937.447
2942,735.603,1686.643,1510.974,1188.827,868.057,1070.800,985.462,892.955,1166.306,1397.375,1325.740,1149.549,1491.379,943.965
2943,737.221,1689.656,1518.062,1190.837,868.908,1073.639,987.883,896.593,1167.163,1402.524,1328.997,1153.304,1502.908,941.251
2944,731.463,1689.834,1509.952,1191.981,868.417,1071.300,988.365,893.494,1161.534,1404.492,1330.061,1153.121,1500.561,943.265
2945,730.480,1683.608,1511.912,1193.879,870.055,1073.819,987.692,895.516,1160.883,1399.324,1330.627,1156.918,1498.213,936.580
2946,733.103,1685.234,1510.693,1194.037,869.176,1076.881,988.568,893.702,1165.410,1396.497,1324.440,1149.740,1496.266,938.768
2947,727.407,1679.959,1505.747,1189.593,864.231,1067.644,986.629,893.055,1160.153,1393.859,1320.544,1150.970,1486.331,937.797
2948,743.968,1682.952,1506.581,1191.145,867.132,1070.708,990.123,892.942,1160.949,1395.430,1326.170,1153.402,1494.714,938.850
2949,723.676,1684.276,1505.024,1192.498,863.117,1069.080,990.325,890.690,1162.115,1392.866,1318.714,1152.487,1494.497,937.413
2950,734.169,1684.342,1509.382,1193.250,865.910,1072.224,990.676,896.404,1160.072,1400.161,1319.363,1149.642,1489.929,938.169
2951,738.490,1682.686,1505.421,1192.637,866.323,1070.575,991.851,892.281,1160.603,1393.869,1316.149,1154.113,1483.552,935.266
2952,724.789,1688.649,1502.992,1192.048,866.377,1071.829,990.495,893.047,1157.382,1398.597,1323.356,1157.663,1488.183,940.760
2953,737.098,1689.820,1498.256,1191.024,866.398,1069.213,988.114,893.201,1159.827,1403.355,1317.032,1148.680,1492.828,939.581
2954,732.029,1688.124,1501.351,1192.094,865.113,1070.999,990.868,894.146,1156.177,1396.671,1324.956,1153.088,1479.066,938.019
2955,731.377,1683.731,1496.146,1189.468,862.123,1067.972,984.564,889.793,1153.364,1394.835,1314.750,1151.298,1482.921,935.860
2956,731.789,1684.924,1501.172,1191.588,863.979,1072.512,986.998,890.156,1157.715,1395.646,1318.329,1150.151,1488.166,940.328
2957,736.914,1691.744,1500.769,1194.404,864.970,1072.304,990.505,893.609,1159.778,1399.293,1322.479,1153.424,1482.622,943.643
2958,729.843,1697.568,1505.886,1198.127,868.861,1078.658,992.349,895.673,1161.373,1397.732,1320.682,1156.588,1487.253,942.802
2959,730.135,1700.764,1499.968,1194.462,867.040,1075.945,990.281,893.469,1157.525,1397.418,1320.933,1158.362,1491.782,947.365
2960,735.566,1703.498,1500.377,1195.811,867.708,1077.577,990.595,895.400,1157.432,1401.574,1323.711,1160.598,1487.871,941.541
2961,733.314,1706.776,1504.767,1200.296,867.649,1077.498,990.851,896.963,1160.149,1401.993,1321.157,1163.032,1489.431,943.662
2962,737.581,1703.465,1500.362,1193.478,864.075,1076.954,987.119,891.688,1155.031,1397.153,1319.155,1162.619,1487.034,943.014
2963,728.669,1713.765,1508.011,1198.532,867.715,1082.763,995.501,898.229,1162.075,1399.381,1327.646,1162.808,1485.493,940.438
2964,727.843,1710.721,1505.105,1199.313,868.874,1081.891,994.118,894.150,1162.914,1398.065,1326.704,1166.086,1486.184,942.201
2965,733.686,1707.349,1505.222,1197.807,865.741,1076.730,991.398,892.441,1159.338,1396.284,1317.517,1161.618,1477.720,934.659
2966,736.537,1711.737,1505.869,1196.694,865.814,1080.038,991.510,893.407,1159.703,1396.988,1316.551,1167.571,1483.811,939.987
2967,736.164,1712.960,1511.115,1196.340,866.943,1079.525,991.556,895.680,1157.557,1402.819,1323.305,1161.655,1484.573,941.434
2968,729.346,1717.016,1510.780,1199.635,865.154,1081.510,990.179,893.550,1160.703,1402.536,1323.071,1159.950,1489.327,938.652
2969,733.400,1716.682,1513.756,1200.411,866.359,1080.782,991.469,895.897,1160.304,1403.292,1319.884,1161.062,1484.299,939.888
2970,730.949,1720.128,1512.124,1199.299,864.893,1087.218,991.357,894.953,1161.351,1400.941,1322.630,1165.348,1485.256,941.487
2971,728.691,1721.233,1519.347,1198.759,865.970,1089.462,990.688,895.023,1158.723,1401.482,1316.058,1161.261,1482.495,937.733
2972,730.066,1715.808,1515.450,1198.692,864.469,1089.240,989.443,896.897,1158.977,1402.495,1323.245,1160.502,1479.083,939.835
2973,736.848,1721.412,1521.018,1200.875,868.621,1092.476,992.802,900.975,1163.490,1401.069,1318.958,1163.177,1485.297,942.281
2974,738.137,1723.424,1517.360,1198.265,865.211,1093.544,990.358,897.656,1158.647,1400.832,1322.403,1156.172,1475.440,941.913
