 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18
2599,732.857,1006.962,1161.436,922.793,1272.439,1268.574,1320.872,1195.175,1188.015,1330.704,1119.131,984.313,1022.597,849.989,824.766,979.517,886.166,1188.728
2600,736.791,1010.866,1164.525,922.127,1271.034,1265.291,1328.700,1197.532,1192.691,1332.729,1122.250,981.814,1026.827,850.849,826.120,980.684,885.997,1187.166
2601,736.583,1008.727,1162.761,921.640,1266.052,1267.552,1328.902,1198.976,1190.248,1331.338,1123.785,985.987,1024.954,849.878,826.028,983.975,885.957,1187.440
2602,728.592,1011.701,1164.409,921.658,1269.063,1262.346,1326.594,1195.485,1194.259,1329.759,1127.372,987.541,1022.161,852.622,828.571,979.572,887.646,1188.913
2603,741.092,1009.361,1168.009,923.094,1266.301,1264.019,1327.952,1196.669,1192.680,1331.856,1121.058,986.914,1025.910,851.251,829.207,985.142,891.695,1189.393
2604,732.619,1015.547,1170.137,925.740,1270.640,1275.619,1331.748,1200.147,1198.955,1336.243,1128.433,988.062,1028.590,853.265,832.233,983.635,893.900,1192.387
2605,741.194,1004.258,1163.061,920.124,1262.809,1266.810,1327.373,1193.242,1191.928,1332.178,1122.666,979.877,1023.007,848.102,827.218,976.364,886.082,1187.406
2606,732.762,1004.546,1162.115,920.083,1265.406,1266.336,1324.458,1195.593,1187.596,1330.406,1119.669,982.346,1021.093,845.200,823.132,974.786,884.436,1184.870
2607,740.083,1009.290,1165.992,921.413,1264.913,1270.677,1329.373,1190.542,1189.215,1333.639,1121.224,987.732,1024.438,847.305,825.874,971.452,890.319,1187.472
2608,740.068,1009.770,1169.488,924.659,1266.696,1275.600,1324.393,1195.155,1195.641,1337.623,1123.537,988.507,1025.772,847.896,827.667,968.165,888.034,1190.546
2609,733.248,1007.783,1166.255,922.504,1265.665,1265.536,1324.157,1189.132,1191.140,1341.171,1122.731,986.581,1027.121,846.702,825.288,966.605,888.070,1188.783
2610,748.369,1010.559,1167.360,923.809,1261.403,1271.299,1328.030,1191.390,1197.647,1339.527,1122.379,983.886,1028.326,849.853,828.375,964.270,889.283,1191.638
2611,729.660,1005.188,1159.505,918.986,1258.203,1265.971,1324.148,1190.389,1188.858,1336.093,1117.847,978.047,1017.924,843.037,825.142,956.522,884.610,1186.502
2612,726.493,1001.946,1158.441,918.365,1259.639,1265.013,1321.646,1187.737,1188.218,1329.622,1118.442,982.360,1019.306,842.348,824.915,954.168,886.111,1188.051
2613,738.214,1006.148,1164.509,921.683,1263.345,1271.047,1326.553,1192.792,1193.101,1351.821,1121.344,982.570,1027.495,846.130,827.259,953.222,888.781,1189.820
2614,737.381,1007.606,1168.889,923.310,1269.294,1271.211,1326.933,1192.022,1195.754,1352.348,1125.390,985.888,1029.943,847.686,829.090,950.426,891.631,1189.864
2615,738.742,1006.626,1163.436,922.109,1268.296,1267.834,1330.482,1192.240,1193.110,1343.207,1121.260,985.886,1026.618,845.736,827.268,947.882,887.957,1191.112
2616,735.364,1004.056,1164.593,917.800,1263.223,1273.857,1322.028,1189.181,1191.184,1347.179,1122.354,981.092,1024.704,843.976,825.944,943.986,889.622,1189.468
2617,736.629,1008.590,1166.951,924.018,1266.925,1274.012,1328.879,1190.357,1199.855,1346.877,1126.087,982.526,1029.224,851.290,828.667,948.551,888.396,1194.451
2618,738.020,1007.448,1167.321,921.625,1268.103,1268.238,1325.826,1190.673,1193.219,1351.936,1127.408,985.169,1030.004,846.277,827.042,942.592,888.664,1189.992
2619,737.980,1006.172,1161.278,920.866,1264.931,1267.595,1322.823,1187.439,1193.088,1345.972,1121.865,980.467,1025.013,843.269,823.380,936.245,883.483,1189.992
2620,737.017,1003.873,1164.325,917.932,1261.606,1268.894,1324.640,1188.265,1191.995,1354.304,1123.208,981.326,1026.477,844.376,825.377,937.937,888.158,1191.260
2621,738.177,1005.728,1160.638,919.020,1262.704,1268.314,1328.200,1186.180,1191.740,1350.729,1125.312,980.094,1031.571,841.926,825.458,930.496,884.141,1186.870
2622,739.315,1006.353,1163.791,919.697,1262.450,1273.926,1328.043,1189.538,1194.034,1345.604,1126.640,982.898,1033.447,847.243,826.576,927.092,885.343,1190.096
2623,737.128,1004.790,1160.083,920.899,1264.490,1271.679,1323.392,1188.029,1193.462,1343.993,1123.307,982.047,1028.431,845.414,826.530,929.172,884.660,1191.057
2624,737.330,1007.044,1164.980,919.059,1268.536,1268.292,1323.572,1184.893,1192.364,1354.773,1126.426,978.023,1029.769,843.761,828.508,925.454,885.539,1188.482
2625,732.929,1007.508,1165.391,919.758,1264.234,1274.087,1327.512,1187.598,1193.827,1357.663,1122.523,975.822,1034.669,842.976,829.566,921.435,885.601,1190.886
2626,734.747,1007.796,1167.584,920.970,1266.438,1274.880,1325.655,1185.310,1195.941,1363.838,1125.124,982.171,1032.791,844.405,830.432,925.591,888.331,1194.967
2627,734.151,1002.327,1162.114,917.224,1263.115,1269.162,1320.685,1187.447,1190.310,1359.826,1123.999,976.226,1024.827,841.902,827.070,916.665,880.840,1191.673
2628,737.389,1006.350,1166.087,918.626,1271.211,1270.262,1322.832,1188.324,1192.463,1354.616,1126.950,976.757,1027.303,842.870,826.928,917.090,885.948,1192.938
2629,729.281,1006.739,1161.676,920.655,1272.817,1262.910,1324.984,1188.283,1194.784,1366.557,1124.795,980.289,1030.240,845.139,830.156,921.188,886.628,1192.083
2630,743.702,1007.296,1161.746,921.249,1273.750,1280.232,1324.547,1186.723,1198.779,1361.837,1123.883,981.543,1029.505,846.652,832.163,916.105,890.133,1196.882
2631,734.340,1004.001,1161.997,919.719,1270.907,1267.793,1321.997,1184.074,1195.824,1362.772,1121.882,978.661,1030.882,844.234,829.797,914.584,882.910,1191.473
2632,727.673,1000.865,1159.388,918.387,1270.183,1269.639,1323.260,1184.940,1191.964,1353.641,1122.924,977.895,1028.323,843.183,828.919,910.261,884.093,1193.548
2633,725.626,1001.047,1159.198,916.474,1266.681,1265.734,1321.144,1179.226,1190.770,1358.000,1120.200,970.908,1024.984,842.560,825.295,905.390,880.553,1192.834
2634,730.793,1004.570,1164.933,918.863,1270.016,1271.143,1324.358,1184.957,1193.612,1354.784,1123.135,977.189,1025.782,842.823,828.885,910.169,885.634,1193.476
2635,732.830,1004.175,1164.247,920.773,1276.093,1268.756,1323.132,1183.529,1194.280,1355.841,1121.197,983.762,1030.865,844.076,831.741,908.694,884.309,1198.318
2636,727.117,1002.185,1159.534,921.131,1277.551,1268.172,1322.923,1187.979,1193.082,1357.188,1122.328,978.975,1030.544,842.405,831.982,906.698,884.396,1196.204
2637,730.969,1004.025,1164.809,920.174,1274.337,1266.970,1322.009,1189.208,1197.333,1359.274,1119.230,981.319,1031.139,844.225,831.094,903.919,883.305,1199.797
2638,730.707,1002.493,1162.515,919.501,1277.206,1266.304,1321.048,1184.615,1191.831,1353.240,1121.507,979.180,1026.608,842.311,829.275,902.384,883.358,1199.910
2639,733.617,1004.180,1162.866,920.251,1282.041,1270.700,1324.510,1184.385,1197.335,1352.773,1124.802,980.957,1031.869,844.244,835.230,905.142,885.538,1198.979
2640,733.580,1006.243,1167.557,922.565,1280.814,1270.052,1323.449,1190.842,1192.988,1351.554,1128.292,981.440,1030.763,846.035,836.272,900.337,888.927,1202.552
2641,732.177,1001.914,1166.892,918.721,1274.910,1266.625,1319.341,1189.955,1193.766,1351.596,1121.820,978.849,1029.860,843.849,835.740,900.802,887.838,1200.473
2642,739.481,1001.630,1167.651,921.638,1282.065,1268.333,1322.019,1190.346,1194.443,1350.822,1123.249,977.347,1032.208,843.834,833.352,896.524,887.740,1196.342
2643,730.522,1001.876,1161.514,917.268,1278.618,1265.255,1319.350,1185.561,1188.874,1347.323,1123.297,976.565,1025.709,842.905,834.081,891.876,887.516,1195.826
2644,733.614,999.683,1162.742,916.746,1272.040,1269.214,1318.246,1188.738,1192.023,1350.447,1119.110,976.085,1030.031,838.845,833.831,894.326,887.728,1194.667
2645,733.080,1001.842,1164.270,921.624,1285.098,1271.534,1320.045,1194.007,1194.174,1348.040,1126.352,979.914,1030.132,846.653,836.828,894.047,890.215,1197.170
2646,734.917,1001.090,1164.466,920.894,1280.253,1265.626,1321.898,1195.199,1194.420,1344.237,1128.047,976.475,1031.068,846.207,833.759,891.681,887.252,1199.974
2647,734.138,1002.666,1163.923,920.262,1280.373,1267.211,1323.077,1185.829,1196.490,1346.656,1122.917,976.864,1029.514,842.020,836.796,892.306,887.383,1201.086
2648,728.617,1003.089,1164.966,921.426,1280.006,1266.804,1320.530,1188.489,1198.079,1348.626,1129.154,974.663,1026.411,842.376,837.116,889.572,887.687,1199.279
2649,735.367,1000.557,1172.066,921.608,1276.713,1266.450,1321.945,1194.177,1198.543,1343.232,1128.337,977.768,1029.374,842.593,837.952,891.126,889.950,1201.654
2650,732.490,1002.356,1170.156,924.750,1280.088,1267.415,1320.451,1187.322,1198.487,1346.235,1122.520,975.058,1033.538,845.297,838.290,887.292,888.702,1201.653
2651,734.388,1002.812,1172.228,924.765,1280.490,1272.801,1328.948,1190.381,1204.449,1344.364,1126.770,978.340,1033.789,844.247,839.162,891.432,892.122,1206.042
2652,736.864,1001.570,1165.532,920.128,1279.426,1269.212,1322.751,1189.920,1199.691,1339.740,1126.008,976.582,1032.050,842.818,838.319,887.090,889.944,1203.903
2653,721.757,1004.275,1174.454,921.521,1279.910,1264.614,1322.610,1192.111,1199.898,1344.625,1124.568,977.947,1035.001,845.226,837.998,888.705,890.928,1205.266
2654,740.612,1000.124,1169.560,922.223,1274.582,1268.625,1320.941,1190.291,1202.295,1338.060,1123.823,975.592,1033.144,845.103,838.170,884.826,887.865,1205.844
2655,734.427,1000.037,1170.683,922.537,1280.792,1268.554,1325.530,1188.721,1198.592,1341.689,1120.208,975.824,1034.713,839.967,838.728,881.038,889.471,1200.883
2656,730.748,998.379,1169.972,919.711,1275.740,1261.644,1317.745,1188.436,1194.719,1336.267,1118.804,972.311,1028.985,841.483,837.878,877.137,886.925,1199.063
2657,733.158,999.655,1167.939,921.362,1278.680,1264.910,1320.443,1192.050,1204.067,1343.606,1125.918,977.196,1034.415,842.858,839.075,878.482,887.082,1204.284
2658,727.316,997.310,1170.215,919.785,1278.926,1264.935,1317.888,1191.803,1202.281,1340.329,1121.559,974.445,1030.942,840.838,838.066,876.551,891.437,1201.977
2659,737.451,999.491,1170.502,921.206,1278.722,1269.966,1322.748,1190.020,1202.320,1346.022,1123.463,976.383,1032.933,841.931,840.534,877.214,891.119,1204.224
2660,725.170,998.082,1169.392,920.158,1274.441,1269.409,1318.772,1191.075,1200.583,1332.554,1122.432,974.362,1029.185,842.060,837.684,874.900,893.276,1203.118
2661,731.543,995.589,1166.882,918.543,1274.373,1264.356,1315.153,1191.724,1200.261,1325.251,1117.674,971.142,1030.290,837.342,834.613,869.592,888.546,1201.144
2662,732.706,997.998,1172.115,923.230,1279.278,1267.658,1319.735,1187.996,1203.900,1337.600,1118.599,971.626,1034.100,840.931,839.122,875.625,889.802,1205.170
2663,744.549,1004.877,1173.732,924.434,1277.726,1264.721,1322.574,1195.951,1201.521,1327.874,1119.369,972.876,1030.760,843.926,840.934,876.184,895.405,1205.706
2664,738.840,999.918,1171.137,921.662,1283.611,1265.267,1322.674,1191.186,1205.931,1332.825,1122.760,975.507,1035.717,845.141,841.555,873.995,890.694,1201.041
2665,737.930,1003.202,1174.281,923.243,1280.781,1272.547,1324.410,1193.993,1205.216,1337.336,1123.957,975.640,1028.534,843.898,843.399,874.433,892.992,1207.045
2666,733.624,1000.832,1169.341,921.801,1283.424,1269.676,1318.072,1189.797,1199.800,1331.033,1120.757,976.632,1031.987,843.290,842.359,869.644,889.654,1200.012
2667,739.308,1006.065,1175.408,922.049,1283.363,1267.028,1318.135,1194.073,1200.661,1329.754,1120.952,972.008,1032.737,843.957,843.120,871.099,890.111,1197.622
2668,738.282,1004.450,1171.093,920.829,1288.999,1267.868,1321.969,1193.538,1204.730,1327.207,1120.329,974.405,1030.600,841.901,843.574,871.003,892.852,1204.504
2669,728.815,1007.474,1175.377,923.612,1284.903,1276.807,1321.514,1195.974,1203.215,1327.844,1118.638,973.398,1034.372,844.455,846.504,871.075,890.377,1202.887
2670,736.624,1003.146,1169.187,920.565,1281.005,1265.171,1319.430,1191.523,1196.959,1319.655,1116.065,972.640,1028.822,842.133,841.461,865.181,885.018,1199.558
2671,728.536,1004.578,1171.355,919.008,1282.292,1268.996,1318.795,1193.579,1199.379,1324.237,1116.975,972.100,1029.072,841.619,839.794,864.651,890.283,1199.086
2672,736.932,1009.797,1175.363,925.184,1287.016,1268.663,1321.433,1198.694,1205.848,1328.997,1120.461,977.432,1031.971,844.170,846.288,866.806,891.438,1207.232
2673,736.456,1011.185,1170.966,925.247,1289.148,1270.105,1319.361,1200.010,1208.957,1329.791,1122.070,976.041,1035.909,843.159,845.191,866.272,890.197,1197.635
2674,731.036,1005.293,1169.413,920.878,1284.116,1270.381,1320.831,1195.051,1196.915,1324.250,1117.245,975.109,1029.840,839.441,841.488,862.465,887.189,1199.652
2675,738.876,1004.274,1167.463,921.818,1286.575,1267.587,1319.340,1193.520,1199.605,1321.183,1122.432,974.694,1033.074,840.277,842.026,862.703,887.342,1195.680
2676,732.296,1010.498,1172.771,923.687,1284.715,1270.985,1322.605,1192.661,1202.360,1326.175,1121.092,976.554,1032.909,844.622,843.528,865.126,892.059,1201.954
2677,729.073,1008.000,1170.786,921.743,1288.153,1270.636,1315.571,1191.632,1202.605,1323.009,1119.150,978.485,1033.465,841.774,842.879,861.782,886.911,1198.153
2678,738.526,1007.870,1175.625,926.154,1294.498,1269.995,1325.366,1191.930,1201.503,1321.606,1118.729,982.816,1036.408,847.468,843.823,863.923,895.012,1203.175
2679,737.224,1004.821,1173.894,921.671,1283.412,1265.575,1321.933,1194.001,1199.760,1319.353,1116.430,979.222,1031.010,844.485,840.079,860.543,889.114,1198.480
2680,732.303,1007.354,1174.549,923.481,1286.885,1270.257,1319.158,1192.989,1200.569,1323.103,1115.107,980.418,1032.844,845.203,844.506,859.476,888.087,1199.470
2681,738.425,1005.137,1171.948,922.431,1283.837,1271.308,1318.894,1192.674,1198.766,1324.057,1112.088,974.851,1034.897,844.391,839.642,857.866,887.666,1192.872
2682,738.330,1008.411,1173.991,922.416,1286.473,1266.038,1320.592,1200.094,1198.820,1323.056,1115.976,983.229,1032.397,843.124,840.771,860.492,891.094,1198.386
2683,729.685,1006.690,1175.818,924.098,1281.511,1271.420,1321.511,1199.270,1200.421,1323.892,1117.717,982.315,1031.722,843.266,843.586,857.331,892.977,1196.208
2684,734.071,1005.817,1173.149,924.012,1285.435,1263.958,1321.024,1193.035,1203.309,1319.849,1119.030,980.092,1030.079,845.584,840.694,859.421,889.284,1193.093
2685,732.043,1008.477,1178.892,927.000,1289.475,1271.679,1326.070,1197.863,1199.393,1329.960,1119.769,982.351,1036.246,844.982,843.954,858.915,890.333,1198.547
2686,728.112,1008.727,1175.283,925.828,1284.062,1264.204,1318.222,1196.186,1200.580,1327.132,1114.819,979.443,1034.207,843.022,842.243,858.932,887.774,1198.358
2687,731.776,1007.393,1175.542,926.896,1290.212,1263.228,1324.004,1196.571,1199.228,1330.534,1119.982,982.875,1038.154,846.589,844.298,859.624,892.104,1198.113
2688,724.573,1003.275,1173.157,925.627,1278.558,1261.946,1319.136,1197.284,1197.637,1321.726,1115.762,974.489,1029.602,841.914,839.843,854.845,886.471,1193.698
2689,726.702,1005.056,1174.054,922.131,1277.143,1263.348,1319.971,1197.122,1194.142,1313.518,1115.175,979.821,1028.844,839.266,839.052,854.177,887.041,1192.389
2690,733.750,1005.860,1173.430,925.147,1277.168,1266.824,1319.142,1197.615,1198.811,1320.033,1117.444,978.658,1034.349,840.764,840.169,855.318,885.900,1191.756
2691,737.946,1007.404,1172.882,926.736,1282.528,1262.853,1320.492,1196.554,1199.584,1320.159,1112.623,977.608,1036.504,841.647,839.584,855.441,886.202,1195.182
2692,734.891,1014.910,1176.208,929.699,1277.821,1264.239,1323.250,1198.299,1198.084,1315.065,1120.031,981.286,1039.828,844.057,844.355,858.835,890.778,1196.967
2693,732.670,1015.128,1175.337,927.513,1284.776,1261.603,1320.945,1196.895,1198.345,1315.222,1115.948,980.367,1035.413,840.128,840.638,854.561,889.648,1197.704
2694,733.095,1012.770,1176.632,925.053,1271.379,1261.167,1318.011,1193.569,1196.556,1317.650,1117.894,977.947,1031.270,840.506,840.989,854.252,888.191,1190.642
2695,727.315,1012.164,1177.930,924.579,1272.153,1260.529,1318.765,1195.397,1198.732,1319.078,1117.975,978.151,1032.974,836.954,839.453,852.484,888.580,1191.131
2696,725.483,1016.445,1174.362,926.841,1275.734,1266.407,1319.091,1194.955,1196.626,1312.768,1120.688,976.843,1033.705,840.315,840.269,851.387,887.730,1190.382
2697,734.247,1017.488,1176.477,926.169,1271.135,1260.056,1322.256,1193.687,1195.580,1312.653,1115.605,978.731,1034.261,840.041,839.356,854.170,888.821,1191.149
2698,738.216,1014.853,1174.153,925.185,1273.627,1261.764,1320.819,1196.050,1197.641,1307.863,1116.332,979.994,1032.264,839.874,842.183,851.940,889.031,1190.273
2699,739.296,1021.555,1176.198,928.204,1273.092,1256.705,1319.145,1195.472,1201.253,1317.982,1121.701,984.241,1035.011,840.336,841.892,856.666,891.534,1195.133
2700,740.168,1019.343,1173.747,924.791,1270.335,1261.135,1316.800,1198.629,1193.979,1307.739,1114.983,976.423,1031.514,840.643,841.420,850.957,887.932,1192.210
2701,726.310,1017.672,1172.455,922.523,1266.525,1254.631,1315.496,1188.561,1194.207,1310.172,1117.054,978.200,1027.765,841.368,840.052,853.872,886.355,1190.582
2702,725.184,1015.889,1169.191,918.622,1265.992,1256.215,1315.510,1189.575,1193.271,1308.318,1109.670,975.997,1030.771,835.237,833.970,850.326,885.896,1188.049
2703,734.905,1021.267,1172.027,924.742,1266.203,1256.503,1317.061,1193.301,1194.238,1313.515,1116.308,980.409,1030.876,839.733,842.572,852.368,889.504,1186.704
2704,729.117,1024.132,1180.051,927.563,1271.742,1259.451,1323.305,1196.187,1197.219,1313.406,1119.026,981.465,1029.322,844.940,842.185,856.055,894.276,1193.312
2705,731.573,1021.403,1171.732,924.593,1271.945,1250.250,1317.299,1192.719,1197.969,1309.215,1113.390,979.249,1033.838,841.828,843.568,852.330,889.198,1189.129
2706,736.582,1019.303,1172.797,924.729,1267.353,1254.863,1321.162,1191.132,1193.579,1313.536,1114.602,980.336,1029.246,841.643,840.351,853.606,890.617,1189.146
2707,740.444,1020.624,1176.165,927.867,1270.058,1256.202,1320.043,1192.488,1196.488,1313.323,1120.155,980.044,1036.318,843.807,846.205,857.359,890.744,1188.920
2708,741.158,1020.527,1174.339,923.812,1260.741,1253.340,1317.104,1191.906,1192.231,1316.852,1115.287,978.041,1028.636,841.283,839.721,854.876,889.531,1185.490
2709,726.446,1025.307,1172.426,924.920,1267.737,1256.428,1318.755,1198.078,1191.282,1307.098,1116.267,982.360,1029.182,840.711,842.808,854.762,891.328,1188.184
2710,734.119,1018.634,1174.135,926.192,1267.049,1250.560,1321.095,1191.097,1198.659,1309.236,1116.714,984.966,1025.737,843.224,841.446,856.304,889.151,1187.630
2711,729.609,1018.662,1167.486,921.851,1267.160,1256.378,1313.421,1193.321,1191.453,1308.013,1113.857,974.658,1023.865,840.638,839.420,850.377,889.632,1185.142
2712,734.051,1021.843,1176.218,926.443,1267.644,1257.048,1317.631,1196.848,1196.953,1311.815,1117.833,980.609,1031.695,841.877,843.720,853.990,892.630,1188.462
2713,733.105,1022.498,1176.217,925.331,1270.274,1251.237,1320.051,1194.216,1197.162,1307.092,1121.441,980.983,1030.780,842.784,840.926,853.543,891.941,1185.865
2714,732.306,1021.719,1175.612,924.296,1270.156,1257.273,1319.797,1198.396,1194.060,1313.203,1121.121,985.522,1028.504,840.970,840.796,855.945,889.474,1186.466
2715,745.638,1020.747,1176.050,923.402,1271.476,1255.039,1318.526,1191.238,1196.313,1307.974,1124.289,981.403,1021.849,841.313,841.878,855.150,891.895,1187.885
2716,731.764,1022.894,1177.216,926.700,1265.218,1252.047,1322.430,1196.245,1196.088,1310.466,1123.603,983.342,1026.905,842.732,843.150,855.816,890.868,1187.536
