 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22,Mean23,Mean24,Mean25,Mean26,Mean27,Mean28,Mean29,Mean30,Mean31,Mean32,Mean33,Mean34,Mean35,Mean36,Mean37,Mean38,Mean39,Mean40,Mean41,Mean42,Mean43,Mean44,Mean45
5656,570.280,1644.790,2068.975,1401.847,1552.977,1769.987,1960.310,1356.309,2112.237,1513.022,1051.339,1704.737,1787.861,1129.465,1364.167,1666.888,1415.172,1770.719,1493.113,1453.760,1496.528,1062.139,2187.602,2142.726,2100.697,1816.138,2665.068,1530.172,1146.552,1330.996,1353.317,1607.593,1047.905,1094.799,1290.009,1073.921,1391.459,1731.112,1339.196,1197.071,1362.628,1970.260,1611.978,1679.434,1439.195
5657,571.170,1650.708,2082.139,1402.924,1552.682,1775.301,1967.443,1357.462,2130.197,1524.029,1049.677,1708.077,1811.397,1134.504,1361.862,1668.853,1422.481,1779.594,1490.857,1460.624,1503.790,1064.633,2192.613,2147.872,2114.753,1815.330,2678.262,1537.174,1152.062,1322.451,1356.164,1610.450,1047.883,1105.123,1291.026,1073.888,1396.470,1743.708,1332.798,1193.608,1368.206,1981.889,1621.385,1669.371,1443.217
5658,570.903,1660.290,2072.703,1400.656,1553.536,1772.900,1964.408,1348.554,2122.943,1521.868,1042.120,1699.282,1800.141,1131.767,1361.219,1672.937,1414.635,1780.912,1479.175,1454.168,1492.040,1058.021,2186.330,2146.447,2096.435,1811.433,2689.202,1522.411,1150.812,1325.575,1355.092,1619.296,1046.104,1102.610,1284.359,1076.958,1388.725,1738.283,1335.119,1195.658,1353.172,1987.352,1628.093,1666.775,1447.182
5659,568.966,1654.797,2082.068,1403.154,1554.973,1775.156,1982.275,1352.686,2120.527,1520.453,1050.039,1697.310,1799.833,1136.971,1354.796,1675.230,1418.385,1774.513,1492.208,1455.436,1484.328,1051.997,2191.253,2126.215,2103.428,1809.807,2687.345,1531.702,1152.766,1330.919,1355.004,1617.125,1054.158,1106.642,1280.380,1075.123,1391.670,1737.458,1336.166,1191.580,1356.807,1979.463,1611.334,1662.417,1436.606
5660,569.965,1647.837,2081.170,1398.960,1552.350,1769.184,1981.967,1350.982,2111.007,1521.492,1043.250,1704.034,1789.872,1132.251,1355.161,1666.462,1415.871,1771.758,1488.679,1450.250,1496.112,1049.271,2185.978,2139.619,2097.098,1816.110,2652.369,1522.386,1153.725,1331.648,1351.277,1632.340,1045.438,1094.751,1283.195,1075.772,1387.031,1738.508,1333.437,1192.838,1354.988,1967.608,1620.633,1659.469,1430.424
5661,569.359,1655.321,2083.797,1400.346,1549.213,1770.036,1982.242,1347.988,2112.200,1523.624,1050.545,1704.949,1796.211,1131.436,1356.645,1672.747,1416.031,1772.559,1491.050,1452.025,1488.101,1055.216,2197.974,2149.028,2098.180,1814.801,2679.262,1518.667,1152.942,1345.830,1352.870,1631.779,1044.257,1098.401,1291.229,1067.954,1389.291,1743.254,1340.946,1197.228,1364.110,1974.210,1614.081,1669.454,1429.751
5662,567.949,1651.888,2089.905,1400.551,1553.593,1770.236,1983.318,1344.238,2116.426,1523.460,1049.822,1701.217,1790.969,1127.724,1353.783,1680.760,1419.581,1762.043,1481.391,1454.504,1488.273,1048.330,2185.538,2134.855,2094.224,1812.338,2674.022,1516.491,1142.838,1337.255,1345.773,1626.824,1039.072,1101.273,1278.399,1062.794,1388.954,1746.908,1331.161,1196.769,1348.185,1981.209,1622.246,1655.669,1430.907
5663,569.372,1659.538,2087.614,1398.716,1549.688,1765.959,1985.164,1357.311,2111.161,1519.824,1046.032,1700.221,1801.939,1126.626,1356.832,1664.995,1419.431,1766.758,1488.954,1451.940,1489.573,1049.827,2178.848,2131.344,2105.902,1808.065,2669.715,1522.627,1161.386,1330.307,1345.339,1628.342,1046.703,1101.660,1285.440,1061.161,1380.632,1747.081,1331.495,1199.970,1350.547,1973.957,1610.416,1650.992,1425.916
5664,573.116,1664.994,2115.356,1396.329,1558.216,1775.556,1994.960,1351.934,2111.771,1524.677,1051.495,1705.024,1795.449,1135.749,1370.143,1676.915,1428.817,1774.330,1490.271,1459.860,1484.417,1054.058,2190.418,2149.541,2115.071,1808.533,2676.832,1531.974,1156.877,1346.822,1353.136,1637.409,1049.267,1095.497,1286.566,1071.280,1401.111,1747.424,1331.688,1201.289,1371.113,1972.645,1620.246,1648.836,1444.282
5665,576.585,1667.992,2122.087,1403.762,1554.413,1764.525,2009.167,1355.323,2114.006,1528.262,1055.170,1705.804,1795.735,1138.538,1367.360,1678.775,1426.338,1778.923,1484.348,1462.087,1488.824,1049.315,2176.053,2155.296,2111.501,1821.427,2673.184,1527.766,1159.568,1352.938,1362.672,1647.953,1052.981,1104.355,1292.810,1067.632,1394.412,1750.057,1330.077,1201.611,1357.555,1977.739,1624.796,1660.286,1445.586
5666,571.404,1660.655,2121.786,1396.250,1557.497,1765.292,2004.173,1350.551,2108.603,1528.700,1053.565,1696.714,1800.992,1134.966,1369.590,1677.613,1424.059,1772.640,1477.645,1461.992,1487.197,1048.709,2197.118,2142.892,2106.580,1799.039,2684.919,1528.959,1154.855,1354.483,1345.368,1647.714,1047.687,1091.435,1281.960,1072.241,1391.971,1754.455,1328.894,1195.087,1356.109,1985.364,1620.503,1648.387,1437.023
5667,565.329,1660.918,2130.241,1397.030,1551.619,1761.154,2007.497,1349.515,2105.869,1517.402,1046.835,1695.539,1784.078,1128.398,1365.391,1670.605,1420.657,1784.127,1478.135,1454.446,1479.272,1047.768,2192.173,2149.478,2109.590,1810.286,2682.010,1532.220,1146.202,1351.036,1349.902,1654.831,1043.530,1099.130,1289.425,1063.198,1392.647,1747.471,1336.991,1199.579,1365.303,1976.154,1618.886,1664.853,1437.136
5668,566.387,1655.113,2128.351,1395.762,1548.142,1756.141,2019.125,1350.084,2110.516,1514.687,1048.186,1702.006,1781.138,1130.937,1365.667,1673.574,1420.049,1772.806,1477.765,1458.339,1474.699,1050.914,2173.451,2132.646,2097.603,1807.120,2691.401,1524.670,1157.057,1349.387,1345.409,1638.608,1043.144,1092.776,1279.324,1060.166,1383.290,1748.714,1317.442,1196.978,1357.231,1973.052,1623.460,1667.625,1438.391
5669,569.987,1664.871,2124.200,1398.029,1548.716,1765.914,2012.198,1349.276,2104.005,1526.892,1047.909,1709.344,1781.153,1134.505,1370.198,1675.105,1428.718,1774.633,1484.036,1465.745,1477.247,1052.609,2190.312,2135.174,2107.383,1810.626,2676.250,1525.838,1155.850,1350.404,1348.611,1647.487,1051.768,1089.799,1278.857,1071.330,1395.873,1747.425,1324.829,1191.749,1356.814,1971.044,1622.309,1659.231,1426.823
5670,569.353,1672.160,2131.217,1393.349,1551.656,1761.761,2024.379,1348.633,2114.209,1519.046,1046.363,1705.396,1789.690,1129.865,1366.050,1663.153,1425.711,1768.828,1479.758,1460.171,1478.287,1048.736,2184.890,2137.047,2102.964,1793.795,2688.371,1527.805,1142.412,1349.307,1352.050,1647.767,1047.526,1087.252,1279.993,1073.690,1394.219,1751.325,1326.149,1198.003,1366.408,1992.890,1619.098,1642.655,1435.296
5671,570.729,1670.271,2133.524,1396.568,1549.887,1756.004,2018.960,1344.886,2108.263,1526.464,1047.666,1697.465,1785.841,1125.108,1358.838,1667.603,1423.690,1771.028,1478.047,1463.750,1474.168,1048.437,2186.658,2142.401,2091.424,1811.484,2695.126,1528.416,1153.652,1356.137,1349.809,1653.785,1042.960,1095.953,1277.742,1068.834,1388.863,1741.945,1328.725,1196.797,1359.687,1972.289,1617.802,1660.009,1433.785
5672,568.052,1663.586,2154.235,1399.240,1547.953,1762.414,2010.114,1353.172,2104.790,1524.070,1051.182,1699.065,1795.870,1131.964,1365.743,1675.503,1426.571,1773.391,1470.039,1464.728,1475.522,1052.852,2170.221,2130.547,2095.105,1798.070,2656.437,1522.662,1143.231,1344.059,1349.733,1663.132,1039.680,1104.229,1278.368,1073.675,1390.359,1742.540,1328.877,1193.643,1354.863,1987.101,1611.788,1651.700,1431.557
5673,567.949,1668.295,2149.006,1398.223,1557.728,1761.313,2024.979,1353.386,2105.500,1532.324,1050.406,1705.838,1796.058,1131.777,1368.631,1677.062,1425.667,1776.461,1477.424,1468.510,1466.237,1051.972,2194.385,2140.136,2098.237,1794.866,2689.748,1531.795,1155.480,1358.061,1347.081,1674.239,1038.999,1099.456,1276.364,1074.023,1387.850,1754.677,1330.685,1202.367,1348.365,1980.687,1634.807,1655.216,1438.856
5674,568.122,1670.052,2159.389,1400.217,1548.552,1755.191,2024.606,1351.303,2114.477,1529.829,1051.097,1711.225,1793.785,1131.375,1364.286,1670.724,1427.525,1777.308,1472.663,1464.752,1473.947,1055.258,2185.943,2131.591,2104.969,1798.221,2664.794,1528.963,1143.755,1354.695,1349.674,1674.471,1045.775,1096.000,1280.899,1073.842,1392.677,1759.777,1318.603,1192.080,1359.165,1983.505,1622.054,1649.014,1433.006
5675,570.690,1671.221,2157.362,1399.092,1547.042,1753.052,2038.432,1352.426,2101.518,1528.884,1048.544,1702.681,1797.409,1132.857,1368.237,1676.689,1427.576,1775.107,1469.152,1469.631,1467.674,1050.783,2183.191,2135.200,2094.280,1809.965,2669.652,1534.366,1151.394,1354.159,1353.147,1668.230,1047.335,1095.667,1290.654,1073.208,1384.229,1750.521,1323.597,1190.216,1354.021,1987.328,1607.036,1636.328,1429.535
5676,568.366,1673.612,2163.961,1399.489,1550.818,1752.047,2034.169,1348.409,2109.787,1530.276,1051.002,1700.861,1803.082,1136.864,1363.950,1686.214,1428.718,1778.936,1475.513,1467.979,1460.235,1055.415,2188.478,2132.925,2117.957,1804.562,2655.813,1538.636,1144.626,1349.082,1349.109,1675.416,1048.266,1098.680,1287.458,1073.740,1396.698,1755.572,1326.272,1196.179,1352.719,1981.746,1622.490,1646.595,1434.589
5677,572.739,1666.944,2170.201,1389.436,1548.552,1746.370,2044.592,1350.776,2110.344,1535.297,1049.819,1698.713,1798.791,1134.983,1367.396,1680.867,1432.912,1779.451,1474.142,1471.832,1464.090,1051.449,2192.116,2137.508,2108.015,1795.345,2677.210,1535.599,1154.341,1357.596,1349.035,1669.374,1053.357,1095.851,1277.686,1074.108,1390.247,1761.719,1332.481,1192.032,1370.828,1979.518,1615.802,1636.275,1422.909
5678,568.498,1667.350,2161.220,1396.147,1545.934,1751.382,2037.533,1353.671,2103.608,1535.906,1047.663,1699.483,1800.953,1135.040,1357.290,1682.481,1426.052,1781.253,1466.377,1466.983,1459.861,1048.517,2183.737,2123.815,2104.856,1802.034,2669.387,1542.534,1144.976,1351.100,1345.279,1680.881,1045.682,1100.719,1273.256,1071.228,1389.647,1758.000,1323.055,1199.223,1357.772,1982.382,1615.301,1653.203,1427.957
5679,565.755,1664.931,2160.567,1390.737,1540.645,1740.369,2042.999,1355.093,2096.144,1528.368,1044.533,1695.454,1813.650,1131.623,1355.771,1670.000,1424.714,1766.896,1476.181,1468.081,1449.829,1051.735,2180.745,2129.487,2113.884,1796.794,2672.499,1538.086,1154.466,1344.794,1337.753,1671.161,1046.187,1089.301,1280.733,1083.181,1392.584,1766.477,1321.981,1198.063,1349.393,1985.198,1611.269,1635.553,1430.272
5680,568.067,1672.850,2178.838,1394.301,1547.401,1748.923,2043.761,1356.688,2092.233,1538.866,1047.508,1700.523,1796.763,1139.661,1361.188,1678.537,1427.229,1782.014,1478.185,1463.892,1462.710,1052.328,2167.767,2126.360,2108.578,1803.214,2665.069,1544.000,1153.693,1356.403,1339.853,1683.163,1050.573,1092.577,1286.360,1080.686,1393.376,1759.707,1323.245,1196.823,1353.618,1976.018,1619.196,1641.751,1432.566
5681,566.432,1662.373,2173.622,1390.914,1549.151,1750.250,2045.130,1349.306,2100.272,1537.749,1043.505,1697.767,1805.290,1133.364,1357.903,1674.887,1429.539,1776.599,1467.017,1468.992,1449.700,1051.569,2186.895,2131.857,2076.770,1793.060,2669.729,1534.707,1152.308,1365.635,1341.206,1681.821,1047.135,1091.644,1286.895,1084.344,1383.736,1768.595,1314.119,1200.460,1350.087,1985.977,1610.856,1626.612,1431.792
5682,567.212,1663.034,2169.117,1389.161,1535.283,1745.382,2057.287,1348.651,2086.101,1533.312,1044.668,1700.119,1800.892,1137.008,1363.930,1686.753,1426.635,1772.929,1478.215,1458.443,1443.562,1051.062,2170.012,2125.342,2097.094,1796.125,2639.211,1537.585,1150.568,1350.667,1338.182,1683.895,1038.760,1088.008,1279.719,1064.344,1393.854,1758.044,1315.771,1191.169,1354.211,1974.380,1619.959,1637.499,1430.479
5683,566.212,1661.099,2181.476,1392.784,1544.600,1750.419,2064.616,1350.651,2100.257,1535.313,1044.540,1704.187,1800.916,1131.426,1354.920,1686.946,1428.357,1779.194,1474.730,1464.922,1454.551,1057.145,2189.649,2126.229,2100.069,1795.311,2668.045,1538.998,1151.577,1354.679,1340.861,1690.745,1049.161,1099.840,1280.969,1084.862,1391.435,1768.086,1315.315,1201.699,1345.217,1977.948,1612.987,1636.171,1427.628
5684,569.754,1670.836,2195.796,1394.823,1547.057,1736.700,2068.944,1356.346,2101.183,1535.811,1049.264,1701.686,1812.150,1132.206,1361.775,1688.564,1426.392,1773.389,1475.905,1462.900,1447.830,1050.436,2191.392,2130.988,2105.097,1795.583,2646.211,1543.230,1142.708,1349.393,1342.594,1683.497,1043.998,1095.546,1285.423,1078.980,1398.636,1764.502,1320.655,1191.427,1344.302,1980.431,1612.826,1644.770,1421.700
5685,568.975,1668.267,2193.773,1395.833,1547.468,1748.119,2061.565,1347.904,2089.693,1546.472,1046.953,1695.571,1807.347,1132.621,1356.795,1691.665,1430.455,1772.706,1476.284,1463.473,1448.619,1058.094,2182.749,2131.689,2100.609,1800.259,2656.364,1542.316,1153.749,1359.464,1345.766,1704.778,1044.503,1099.209,1288.130,1074.018,1395.312,1775.990,1317.754,1203.053,1342.568,1987.880,1612.590,1637.651,1422.347
5686,567.454,1658.393,2183.512,1394.096,1539.657,1739.594,2060.426,1344.048,2092.449,1535.910,1046.971,1700.479,1800.724,1130.737,1359.298,1691.959,1423.007,1775.280,1474.762,1467.857,1450.822,1050.329,2183.562,2127.987,2098.708,1794.032,2659.888,1548.334,1159.847,1352.093,1337.294,1696.377,1044.313,1100.633,1277.991,1079.990,1393.673,1769.877,1313.567,1192.964,1348.206,1972.975,1613.547,1643.800,1429.518
5687,567.346,1656.395,2191.508,1391.637,1544.941,1733.822,2056.736,1347.879,2081.253,1538.442,1040.010,1700.690,1787.946,1129.124,1350.257,1691.966,1425.400,1780.193,1464.654,1460.610,1444.923,1047.957,2177.889,2120.556,2089.472,1783.805,2632.833,1550.061,1153.342,1346.850,1335.668,1686.210,1049.394,1095.020,1276.523,1071.200,1389.472,1760.051,1311.403,1187.828,1330.900,1975.762,1621.574,1620.914,1417.588
5688,570.944,1669.064,2202.213,1398.067,1545.966,1752.278,2080.698,1348.408,2095.941,1547.491,1049.523,1710.650,1815.463,1137.496,1363.090,1700.877,1426.478,1787.370,1478.577,1469.830,1452.226,1053.806,2189.002,2131.928,2099.453,1793.808,2636.927,1546.731,1165.224,1349.503,1333.355,1708.807,1045.707,1107.615,1281.281,1072.925,1394.299,1762.434,1324.942,1200.509,1344.680,1983.789,1625.821,1635.467,1415.819
5689,565.189,1666.359,2194.871,1398.267,1542.856,1743.862,2059.681,1347.837,2095.715,1539.302,1043.277,1702.438,1805.095,1130.904,1354.350,1698.887,1423.743,1779.951,1471.552,1459.700,1441.843,1053.725,2187.387,2131.676,2098.837,1777.116,2636.377,1544.640,1147.657,1357.691,1330.776,1704.756,1049.955,1102.995,1273.184,1080.409,1383.032,1758.511,1316.757,1197.528,1335.359,1977.808,1620.223,1629.613,1413.491
5690,571.415,1665.218,2207.214,1398.584,1547.219,1749.608,2074.280,1351.207,2110.312,1540.607,1049.403,1704.866,1813.392,1139.545,1358.690,1703.443,1426.781,1779.911,1475.899,1465.651,1455.322,1053.491,2184.445,2131.619,2108.277,1800.879,2651.570,1561.957,1160.661,1366.365,1336.798,1716.238,1055.149,1115.210,1282.363,1074.824,1393.384,1773.606,1321.496,1204.808,1349.495,1987.888,1621.549,1639.033,1429.098
5691,565.782,1664.326,2207.328,1389.628,1542.899,1749.788,2074.977,1348.469,2102.536,1536.688,1041.045,1704.307,1804.949,1134.927,1352.250,1692.989,1430.152,1780.117,1478.864,1464.451,1449.743,1052.673,2180.986,2123.236,2081.933,1786.950,2638.938,1550.727,1158.454,1367.855,1322.883,1717.156,1046.137,1108.674,1275.987,1081.710,1387.583,1772.206,1317.407,1202.184,1341.302,1980.641,1621.743,1621.581,1412.707
5692,569.557,1671.034,2204.486,1395.155,1541.242,1747.796,2081.256,1357.385,2100.051,1550.694,1044.310,1705.760,1806.939,1138.069,1356.562,1696.298,1439.995,1790.440,1484.082,1467.935,1449.814,1051.545,2182.435,2133.460,2111.208,1796.762,2664.049,1548.804,1148.406,1381.644,1334.262,1723.445,1049.868,1117.345,1280.856,1066.116,1395.146,1785.842,1317.433,1200.482,1344.788,1991.373,1632.895,1648.792,1415.374
5693,571.728,1672.367,2222.083,1392.638,1536.983,1745.311,2076.536,1346.084,2091.337,1548.337,1046.425,1712.296,1813.612,1132.123,1354.991,1696.444,1433.331,1787.194,1470.877,1460.660,1441.633,1054.340,2183.864,2118.456,2097.260,1787.824,2656.179,1538.298,1155.879,1370.347,1330.316,1726.718,1054.447,1115.459,1276.361,1067.567,1387.289,1771.819,1321.166,1198.510,1345.364,1992.383,1612.314,1618.394,1415.276
5694,569.237,1668.161,2219.815,1394.396,1539.216,1749.784,2072.197,1351.330,2099.459,1550.406,1045.669,1695.907,1814.621,1133.329,1356.081,1694.128,1434.388,1776.232,1459.986,1464.619,1443.096,1056.687,2191.145,2116.465,2091.683,1791.471,2631.475,1553.702,1145.213,1387.246,1332.949,1721.458,1050.191,1110.605,1278.588,1078.362,1389.805,1772.229,1323.498,1199.903,1341.720,1982.735,1623.034,1624.472,1422.031
5695,566.116,1675.137,2226.452,1392.310,1540.138,1751.497,2066.750,1348.503,2104.083,1557.059,1045.307,1699.487,1829.772,1131.277,1349.699,1699.404,1433.837,1787.533,1470.230,1464.211,1435.109,1047.780,2188.778,2119.973,2075.088,1776.555,2626.252,1558.811,1141.923,1380.292,1326.580,1738.162,1047.582,1118.869,1275.337,1083.339,1386.018,1779.268,1325.929,1200.058,1338.496,1983.067,1617.543,1625.829,1399.068
5696,569.852,1668.497,2212.607,1389.712,1539.609,1740.405,2066.922,1345.479,2093.548,1554.733,1042.935,1704.871,1800.425,1128.092,1346.329,1691.506,1434.677,1780.225,1465.750,1458.520,1432.673,1053.233,2181.342,2120.186,2089.318,1786.662,2639.856,1563.816,1144.245,1381.579,1319.679,1724.350,1039.884,1115.400,1273.839,1062.739,1396.732,1774.624,1321.982,1195.610,1332.111,1980.979,1614.513,1606.338,1396.303
5697,568.417,1674.449,2221.694,1392.716,1531.420,1741.841,2072.149,1348.070,2082.859,1563.950,1044.264,1699.997,1804.114,1126.785,1347.690,1686.524,1440.287,1772.735,1472.701,1456.076,1433.309,1053.448,2184.367,2111.136,2084.296,1779.710,2644.663,1552.725,1146.166,1379.094,1325.217,1740.382,1051.650,1120.057,1271.501,1070.582,1382.646,1782.480,1318.559,1205.110,1333.013,1994.046,1610.455,1607.860,1399.318
5698,575.986,1675.315,2232.329,1396.995,1539.239,1748.864,2081.749,1351.240,2097.787,1564.899,1048.061,1707.399,1806.906,1132.607,1352.681,1698.347,1444.683,1776.798,1469.173,1460.798,1444.710,1064.102,2193.555,2112.833,2103.611,1788.225,2658.045,1554.989,1150.240,1385.599,1332.535,1740.972,1057.817,1117.123,1278.976,1074.580,1391.148,1779.376,1322.358,1200.829,1334.469,1997.028,1613.386,1614.688,1407.881
5699,564.830,1674.220,2240.894,1393.867,1530.804,1751.673,2077.188,1345.889,2093.593,1569.827,1044.545,1710.678,1809.924,1130.493,1349.316,1681.793,1439.765,1786.364,1468.226,1459.542,1436.576,1064.309,2182.885,2114.715,2098.355,1787.507,2636.421,1563.557,1149.365,1388.793,1324.162,1749.574,1042.669,1125.503,1280.100,1075.130,1393.018,1783.156,1322.247,1199.391,1343.564,2000.830,1619.252,1604.364,1403.575
5700,568.674,1682.228,2225.667,1389.199,1526.229,1738.894,2071.799,1352.404,2100.277,1573.805,1045.250,1706.999,1803.985,1126.059,1347.976,1691.367,1442.329,1782.614,1473.721,1459.049,1429.735,1051.948,2180.942,2120.652,2097.820,1785.415,2631.594,1548.303,1151.493,1373.799,1322.199,1740.477,1040.584,1124.660,1279.597,1065.063,1387.456,1770.945,1323.215,1191.844,1333.888,1981.181,1617.346,1588.275,1406.940
5701,571.138,1683.995,2229.353,1390.934,1535.456,1742.954,2069.043,1353.828,2095.076,1584.989,1044.001,1716.187,1802.965,1131.089,1354.530,1695.357,1441.258,1786.067,1478.976,1463.546,1431.142,1059.200,2187.092,2110.589,2096.271,1781.745,2649.965,1568.629,1154.978,1383.213,1327.481,1736.490,1040.669,1128.660,1279.237,1079.277,1389.421,1776.254,1325.255,1192.659,1342.256,2004.486,1623.116,1600.510,1400.048
5702,570.513,1677.165,2232.042,1390.015,1526.049,1745.961,2061.707,1340.411,2092.954,1590.285,1042.999,1710.469,1813.477,1125.287,1348.522,1691.316,1443.922,1791.118,1461.296,1458.694,1429.534,1057.931,2174.177,2116.709,2091.841,1785.146,2616.544,1559.654,1139.317,1379.851,1318.193,1753.269,1045.757,1123.248,1271.877,1080.666,1382.892,1771.093,1325.913,1195.697,1333.830,2001.979,1615.057,1597.202,1398.100
5703,573.138,1677.389,2230.438,1391.744,1531.370,1741.935,2073.923,1348.077,2093.509,1596.708,1044.596,1705.572,1800.350,1128.696,1356.405,1693.464,1445.677,1789.690,1473.350,1463.821,1425.696,1059.818,2191.473,2122.099,2101.517,1790.114,2620.184,1564.675,1155.004,1380.326,1317.052,1758.374,1045.522,1109.664,1268.514,1082.806,1392.124,1789.228,1332.842,1196.008,1343.525,2004.908,1612.007,1592.359,1395.428
5704,572.204,1685.817,2243.927,1389.328,1538.700,1745.538,2071.833,1348.859,2100.155,1610.736,1046.814,1718.488,1814.327,1131.501,1358.966,1693.522,1446.132,1782.509,1472.142,1470.576,1435.129,1056.769,2194.829,2106.543,2100.151,1785.897,2639.337,1564.251,1150.396,1387.930,1325.121,1762.828,1046.787,1127.724,1279.150,1083.279,1393.679,1789.584,1325.907,1195.118,1333.925,1990.274,1611.917,1600.086,1412.296
5705,570.689,1688.559,2256.382,1395.568,1539.054,1740.527,2071.073,1356.372,2096.473,1608.394,1048.514,1720.315,1821.347,1131.353,1363.074,1699.024,1449.697,1787.756,1458.193,1464.272,1424.393,1053.797,2192.185,2118.509,2103.684,1792.409,2639.507,1562.621,1144.604,1392.193,1328.173,1751.819,1044.962,1119.033,1272.484,1092.564,1392.997,1794.508,1323.842,1197.388,1332.948,1997.814,1612.411,1581.192,1401.251
