 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22,Mean23,Mean24,Mean25,Mean26,Mean27,Mean28,Mean29,Mean30,Mean31,Mean32,Mean33,Mean34,Mean35,Mean36,Mean37,Mean38,Mean39,Mean40,Mean41,Mean42,Mean43,Mean44,Mean45,Mean46,Mean47,Mean48,Mean49,Mean50,Mean51,Mean52,Mean53,Mean54,Mean55,Mean56,Mean57,Mean58,Mean59,Mean60,Mean61,Mean62,Mean63,Mean64,Mean65,Mean66,Mean67
3881,761.071,3277.275,2448.198,2816.879,3099.823,3027.277,3068.706,2849.427,3128.584,2491.128,2550.088,2765.441,2259.238,2473.189,3020.357,3344.523,2931.648,2995.247,2351.877,1980.011,2434.073,1919.605,1921.853,2019.920,2393.698,1452.381,1666.441,2240.412,2382.604,1737.490,2308.873,2369.369,2477.264,2046.753,3018.421,2135.930,2444.470,1920.328,2243.212,2212.907,2239.989,2509.819,2298.864,2238.452,3141.450,3075.362,2429.135,2501.357,1743.982,1323.444,1995.178,2010.892,5507.803,1805.377,1848.148,1552.642,2321.118,2921.192,2766.612,2303.185,2615.552,2845.100,2771.986,2777.896,2700.526,2660.266,1721.466
3882,770.520,3283.118,2442.472,2824.346,3129.286,3005.771,3056.418,2842.353,3154.003,2485.893,2536.878,2771.436,2266.327,2463.469,3016.568,3319.326,2920.822,2986.249,2328.709,1978.631,2423.736,1913.404,1904.245,2005.164,2390.663,1452.818,1662.919,2235.581,2370.295,1741.689,2313.458,2373.671,2491.643,2047.296,3029.144,2136.548,2423.173,1923.177,2232.922,2233.562,2242.533,2510.007,2305.914,2243.022,3135.682,3077.488,2422.125,2503.560,1730.570,1312.555,1993.180,2015.743,5523.168,1808.985,1848.036,1557.115,2320.423,2934.406,2766.443,2304.978,2619.487,2872.499,2765.735,2775.602,2705.688,2669.166,1715.640
3883,760.910,3272.382,2461.000,2807.452,3134.628,3013.223,3043.917,2840.209,3143.641,2487.192,2524.676,2766.860,2266.599,2465.525,3020.915,3309.762,2907.257,3002.622,2322.703,1982.300,2419.943,1912.255,1909.711,2012.182,2388.158,1453.945,1657.085,2229.730,2364.936,1731.667,2309.614,2381.844,2466.234,2033.274,3028.419,2131.890,2434.500,1916.361,2244.491,2243.383,2236.177,2514.354,2302.597,2239.276,3123.093,3077.385,2431.937,2491.826,1748.224,1312.901,1988.002,2021.759,5475.346,1813.615,1840.947,1541.201,2327.804,2921.370,2769.535,2303.183,2617.959,2857.590,2745.990,2779.925,2681.463,2676.410,1714.454
3884,758.390,3269.700,2457.727,2808.953,3123.198,3000.029,3063.528,2843.822,3139.884,2487.569,2519.797,2771.512,2279.290,2467.215,3019.109,3303.910,2912.363,2982.091,2332.518,1978.533,2443.481,1917.014,1914.054,2004.327,2394.504,1454.956,1662.947,2232.080,2350.697,1733.941,2317.505,2365.395,2473.011,2054.740,3014.895,2140.990,2442.138,1930.398,2229.519,2237.419,2231.362,2514.446,2309.509,2241.723,3136.542,3068.344,2424.866,2508.122,1753.578,1319.927,1992.494,2014.817,5533.517,1816.085,1835.396,1552.075,2317.442,2929.237,2761.837,2307.154,2621.088,2863.440,2780.158,2776.128,2688.268,2681.621,1719.902
3885,766.656,3293.702,2461.639,2836.170,3147.196,3026.917,3072.198,2860.271,3156.167,2491.502,2546.938,2790.314,2276.135,2491.143,3031.105,3328.572,2930.371,2992.114,2347.385,1986.253,2445.643,1925.612,1932.860,2003.434,2400.683,1459.674,1666.466,2247.912,2386.262,1735.006,2330.301,2388.590,2484.127,2058.385,3017.019,2145.041,2435.226,1935.245,2248.089,2237.010,2236.848,2530.120,2319.180,2243.576,3145.671,3081.819,2446.511,2514.118,1759.065,1313.103,2013.229,2029.484,5500.641,1834.160,1856.984,1562.165,2332.884,2938.485,2771.165,2319.655,2628.706,2895.020,2784.814,2776.657,2706.852,2685.186,1720.618
3886,774.409,3285.818,2478.527,2825.271,3129.448,3011.003,3070.016,2835.961,3145.787,2496.234,2533.112,2779.165,2271.689,2479.069,3029.970,3322.150,2912.806,2990.708,2345.044,1985.345,2435.369,1924.077,1926.595,2009.395,2392.627,1455.503,1667.121,2234.561,2381.673,1729.591,2317.481,2388.042,2486.505,2068.068,3027.603,2142.219,2433.555,1931.814,2219.832,2220.382,2223.605,2507.494,2300.455,2252.469,3140.858,3081.680,2439.623,2508.106,1734.778,1310.561,2008.613,2023.823,5534.459,1831.825,1850.769,1551.297,2329.414,2946.510,2768.718,2329.726,2620.126,2873.235,2776.589,2800.251,2686.670,2680.296,1718.018
3887,757.136,3288.164,2449.615,2818.380,3123.606,3001.793,3065.230,2841.640,3149.164,2485.411,2525.647,2754.732,2266.005,2464.004,3019.120,3303.294,2908.462,2984.183,2333.849,1973.467,2439.262,1902.838,1931.119,2009.800,2383.050,1445.120,1659.574,2219.292,2370.884,1732.088,2322.786,2375.101,2464.233,2065.632,3019.811,2137.532,2413.535,1921.402,2229.299,2232.758,2240.639,2498.170,2315.110,2249.771,3135.590,3078.210,2441.737,2502.901,1737.141,1310.941,2006.750,2014.486,5512.683,1829.755,1837.574,1546.836,2319.793,2937.305,2748.747,2305.377,2636.092,2876.832,2779.948,2768.309,2680.200,2674.432,1707.541
3888,751.387,3267.619,2461.002,2820.292,3114.109,3011.529,3051.277,2851.565,3135.768,2486.705,2523.989,2767.213,2270.087,2473.038,3017.543,3305.279,2913.220,2988.055,2332.077,1970.038,2433.938,1910.666,1907.873,2003.833,2372.492,1448.906,1655.058,2236.687,2370.288,1717.375,2308.128,2373.771,2469.675,2056.190,3033.901,2141.510,2438.064,1920.884,2218.552,2240.458,2220.605,2515.277,2319.511,2251.112,3135.750,3057.701,2443.946,2486.297,1736.948,1308.127,2007.696,2017.654,5504.722,1826.627,1839.437,1549.714,2322.627,2933.012,2771.006,2311.631,2609.459,2867.780,2740.979,2783.429,2693.398,2675.385,1717.864
3889,770.263,3271.787,2451.460,2850.732,3130.748,3014.327,3071.568,2830.471,3138.271,2491.427,2525.786,2770.594,2276.002,2456.690,3019.766,3298.031,2915.149,2987.959,2344.401,1962.044,2432.058,1911.070,1918.067,1998.208,2384.708,1455.511,1655.062,2239.962,2378.941,1730.748,2317.588,2385.760,2464.425,2072.837,3020.263,2137.660,2430.409,1937.654,2237.786,2227.383,2219.142,2526.607,2307.844,2253.197,3129.077,3070.379,2456.006,2522.854,1711.536,1307.502,2009.116,2027.012,5514.342,1832.529,1843.789,1543.192,2307.624,2940.354,2751.457,2305.015,2597.104,2886.235,2773.055,2766.388,2683.961,2670.709,1717.235
3890,760.204,3282.052,2466.389,2852.109,3118.591,3004.450,3076.244,2834.740,3145.469,2495.148,2525.304,2772.689,2268.203,2478.693,3030.889,3301.382,2914.549,2994.952,2319.612,1968.949,2438.859,1927.893,1920.704,2008.336,2392.897,1452.503,1659.460,2237.139,2384.779,1725.216,2314.700,2381.756,2493.258,2069.714,3036.280,2147.056,2436.308,1934.648,2237.846,2215.044,2218.741,2503.605,2318.714,2269.755,3151.240,3072.857,2455.471,2508.521,1741.184,1312.845,2022.231,2022.548,5533.806,1840.661,1852.088,1551.982,2314.429,2958.204,2767.592,2333.819,2610.361,2874.551,2793.099,2767.357,2677.296,2686.311,1716.067
3891,760.709,3270.613,2464.534,2839.547,3111.317,3015.959,3049.809,2833.974,3149.119,2489.382,2518.556,2770.421,2271.367,2466.496,3035.563,3319.389,2918.160,2973.814,2332.669,1972.468,2437.466,1919.201,1908.501,2012.598,2392.503,1452.806,1658.618,2228.857,2390.429,1727.506,2302.780,2376.224,2495.656,2058.690,3013.363,2129.753,2428.050,1929.898,2236.481,2229.316,2225.725,2520.517,2326.092,2257.199,3154.468,3074.925,2488.542,2500.193,1728.271,1306.713,2030.649,2018.437,5498.020,1838.567,1846.989,1550.779,2330.988,2929.160,2756.274,2315.619,2619.735,2888.847,2782.470,2771.418,2687.470,2682.188,1720.891
3892,764.502,3279.829,2447.545,2841.006,3116.144,2998.158,3063.520,2840.250,3146.545,2502.273,2541.620,2770.992,2281.471,2471.167,3041.511,3301.515,2936.295,2985.721,2327.419,1980.470,2437.060,1924.451,1929.738,2006.771,2379.759,1460.374,1658.052,2241.200,2382.879,1715.890,2309.103,2385.734,2471.199,2073.955,3032.104,2133.014,2446.523,1928.627,2258.232,2238.735,2233.497,2534.670,2334.509,2261.559,3166.015,3086.235,2443.820,2493.538,1749.957,1322.500,2036.774,2024.156,5537.285,1837.507,1854.199,1557.549,2330.100,2963.202,2766.949,2333.782,2616.687,2867.205,2779.990,2764.325,2696.584,2678.932,1720.796
3893,763.424,3268.435,2456.948,2837.787,3104.818,3012.775,3071.208,2831.143,3121.336,2495.451,2528.356,2761.070,2273.740,2469.394,3029.545,3302.152,2920.493,2981.170,2330.526,1974.628,2423.191,1919.092,1915.929,2009.262,2389.559,1451.282,1657.027,2228.352,2374.533,1712.508,2308.896,2379.414,2488.868,2058.587,3023.011,2136.701,2428.914,1927.089,2239.522,2220.759,2232.434,2504.923,2311.803,2255.350,3159.059,3065.224,2491.641,2506.704,1741.325,1305.998,2036.707,2015.827,5522.522,1837.821,1845.804,1559.574,2312.912,2941.797,2759.910,2331.034,2613.420,2891.373,2760.265,2781.704,2699.446,2673.428,1711.727
3894,768.180,3263.287,2457.217,2848.868,3110.790,2986.525,3054.384,2823.477,3140.606,2497.539,2524.481,2748.756,2279.137,2485.347,3025.319,3301.240,2910.317,2982.672,2333.816,1981.333,2441.619,1917.073,1915.751,1998.726,2385.313,1456.153,1659.308,2229.477,2374.821,1712.457,2309.149,2376.013,2478.112,2066.071,3015.074,2137.121,2451.171,1933.177,2246.849,2239.375,2230.291,2521.099,2304.752,2246.879,3174.161,3066.463,2468.255,2514.198,1721.442,1305.351,2037.030,2013.705,5528.135,1865.356,1850.470,1550.895,2324.331,2962.334,2765.555,2322.352,2589.073,2894.394,2787.178,2750.769,2692.778,2677.509,1707.498
3895,770.824,3262.362,2458.226,2848.727,3086.632,2976.785,3047.316,2806.778,3134.090,2488.680,2516.853,2745.815,2275.782,2480.534,3033.190,3307.419,2907.212,2985.331,2330.366,1974.432,2444.447,1925.840,1915.471,2005.799,2384.251,1457.391,1666.822,2226.599,2388.163,1710.604,2301.146,2381.130,2491.272,2073.437,3027.014,2138.556,2410.206,1927.299,2242.525,2246.420,2219.812,2525.324,2307.271,2248.655,3141.080,3071.128,2475.323,2499.301,1746.901,1310.848,2027.494,2015.260,5528.745,1866.707,1832.723,1557.123,2302.434,2942.884,2763.540,2339.267,2603.490,2901.120,2768.463,2762.235,2720.091,2675.163,1717.663
3896,763.678,3250.432,2452.525,2851.743,3093.494,2983.165,3054.917,2810.509,3128.447,2487.136,2523.405,2747.687,2280.092,2476.855,3034.865,3297.989,2917.860,3000.650,2321.849,1985.071,2449.054,1920.224,1914.865,1996.672,2378.630,1452.830,1667.720,2229.614,2374.510,1713.158,2301.681,2362.329,2484.988,2069.842,3003.986,2137.541,2435.651,1938.035,2232.738,2232.134,2186.852,2524.909,2317.285,2243.740,3162.069,3065.695,2496.548,2467.870,1734.487,1300.131,2032.881,2016.785,5542.883,1879.457,1845.405,1551.325,2303.113,2942.912,2757.730,2332.250,2576.007,2874.067,2790.771,2756.521,2692.404,2674.127,1711.259
3897,754.415,3251.883,2436.309,2857.602,3085.708,2975.176,3050.956,2819.467,3129.081,2480.597,2520.616,2742.069,2283.924,2483.165,3029.302,3297.234,2917.480,2991.867,2319.091,1984.504,2431.175,1915.294,1920.912,1988.786,2387.449,1451.712,1667.639,2226.077,2378.885,1709.372,2306.108,2382.073,2483.726,2073.415,3026.104,2134.727,2422.287,1919.389,2233.136,2241.706,2210.886,2531.160,2318.078,2243.761,3157.149,3078.418,2471.268,2497.925,1715.675,1306.861,2040.600,2012.891,5549.490,1868.374,1835.572,1552.299,2294.184,2949.895,2772.596,2341.746,2601.125,2885.680,2758.804,2759.682,2695.542,2684.575,1712.114
3898,762.198,3262.521,2460.331,2873.860,3095.601,2985.991,3046.524,2822.143,3129.548,2501.179,2521.082,2737.357,2261.816,2480.424,3025.700,3295.659,2914.989,2994.113,2324.815,1991.119,2425.402,1914.966,1915.180,2002.360,2386.030,1457.986,1667.420,2227.766,2395.421,1703.106,2292.297,2363.886,2494.866,2079.656,3019.666,2143.781,2420.020,1934.320,2231.107,2223.482,2205.232,2555.641,2328.141,2241.088,3145.212,3076.253,2493.244,2502.697,1732.940,1314.965,2039.592,2013.139,5542.744,1893.745,1842.041,1555.687,2319.848,2936.337,2764.070,2332.004,2588.781,2877.294,2779.726,2748.734,2695.682,2681.700,1716.830
3899,771.879,3247.837,2459.599,2866.983,3098.071,2992.427,3055.233,2821.774,3126.619,2487.865,2525.131,2756.143,2283.376,2484.983,3028.894,3317.664,2918.217,3002.240,2321.140,1991.736,2443.174,1922.107,1917.880,1997.359,2403.860,1457.618,1664.865,2226.099,2394.574,1710.369,2302.137,2368.735,2470.636,2069.250,3021.125,2142.479,2424.554,1930.853,2204.574,2238.608,2221.717,2536.600,2320.746,2233.218,3162.574,3078.509,2489.493,2484.551,1720.292,1314.644,2047.510,2008.457,5507.429,1876.363,1838.816,1548.759,2304.980,2941.221,2764.483,2340.686,2613.833,2875.434,2771.328,2770.172,2687.605,2682.362,1711.203
3900,761.105,3245.001,2458.865,2853.856,3081.272,2979.101,3043.679,2826.209,3130.177,2490.252,2525.813,2763.746,2286.870,2484.790,3031.765,3301.450,2925.342,2993.184,2324.632,1997.541,2441.479,1929.227,1917.398,1994.870,2408.297,1452.116,1675.564,2226.686,2397.447,1704.660,2298.811,2367.848,2497.390,2070.790,3016.499,2139.743,2420.431,1936.909,2246.942,2257.656,2203.170,2543.142,2319.562,2232.128,3153.867,3069.546,2501.183,2488.143,1725.895,1329.299,2046.495,2012.214,5523.154,1895.864,1835.652,1551.155,2296.914,2950.843,2776.723,2338.077,2617.069,2880.854,2760.180,2761.167,2708.063,2699.361,1703.142
3901,769.981,3259.421,2447.448,2874.973,3085.971,2990.554,3064.298,2816.111,3143.260,2492.408,2535.710,2762.871,2288.584,2485.833,3048.634,3304.413,2931.591,2999.394,2319.425,1998.971,2449.673,1917.621,1919.939,2002.529,2412.222,1461.817,1666.677,2240.493,2403.044,1701.788,2304.604,2374.022,2502.827,2081.880,3034.265,2144.177,2440.023,1931.084,2253.562,2251.459,2206.130,2563.998,2319.719,2234.865,3179.145,3082.225,2501.390,2501.078,1727.444,1320.604,2055.914,2019.418,5536.834,1890.237,1847.215,1554.484,2322.460,2975.538,2802.842,2329.688,2617.726,2891.373,2797.636,2789.363,2690.377,2693.520,1712.048
3902,767.799,3267.210,2453.073,2876.273,3080.651,2980.712,3064.810,2826.451,3131.443,2474.004,2537.527,2748.981,2276.782,2493.494,3032.312,3318.539,2945.118,3015.060,2328.435,2004.479,2447.800,1928.998,1920.585,2004.980,2405.258,1448.925,1665.404,2240.231,2388.998,1694.313,2292.346,2375.843,2486.589,2064.011,3045.929,2140.987,2422.958,1924.957,2238.100,2256.017,2202.247,2552.981,2314.825,2237.359,3172.460,3087.201,2496.269,2513.341,1732.563,1330.318,2057.334,2011.077,5522.887,1881.032,1844.238,1558.494,2317.615,2961.876,2792.922,2328.814,2608.434,2898.061,2774.532,2753.065,2710.940,2700.559,1707.091
3903,766.127,3249.162,2464.319,2868.143,3073.020,2996.619,3048.448,2829.361,3141.674,2484.751,2535.575,2746.561,2280.057,2503.320,3019.673,3322.289,2925.980,2986.471,2322.643,1993.905,2433.009,1921.797,1912.241,2003.308,2410.296,1449.202,1666.547,2239.091,2392.264,1690.572,2299.479,2365.647,2500.864,2067.603,3005.609,2147.874,2419.759,1922.133,2249.377,2251.093,2191.797,2557.132,2309.011,2238.651,3192.767,3081.527,2495.193,2501.603,1714.603,1326.580,2059.627,2010.168,5524.470,1877.231,1847.592,1550.752,2322.034,2981.439,2789.323,2335.055,2604.300,2905.314,2809.198,2768.235,2708.842,2687.673,1706.249
3904,758.437,3261.676,2456.554,2880.245,3087.878,2984.153,3057.119,2827.012,3138.047,2479.517,2529.567,2763.282,2273.461,2498.857,3030.490,3306.186,2938.899,3002.044,2330.934,2006.566,2433.582,1928.681,1913.125,2004.953,2420.268,1454.896,1668.610,2226.987,2398.755,1702.539,2311.062,2365.884,2495.262,2082.718,3017.523,2150.168,2425.023,1932.871,2248.327,2263.086,2216.140,2560.364,2312.187,2226.161,3182.112,3096.359,2510.644,2517.798,1707.374,1335.723,2062.381,2019.091,5539.043,1889.089,1841.384,1550.562,2307.588,2959.079,2779.517,2340.012,2601.194,2892.085,2774.910,2762.083,2701.536,2706.542,1701.759
3905,769.046,3258.581,2465.071,2861.700,3084.117,2969.757,3060.899,2822.327,3134.439,2461.891,2524.038,2737.419,2292.854,2517.420,3038.431,3315.994,2936.053,3008.653,2326.482,2007.885,2441.854,1927.094,1920.699,2008.679,2425.865,1453.081,1664.597,2227.453,2400.250,1690.380,2299.175,2360.447,2498.330,2069.556,3037.894,2141.459,2429.024,1934.618,2226.878,2266.257,2216.863,2568.499,2304.142,2247.061,3176.231,3112.037,2497.677,2505.614,1702.049,1331.053,2078.466,2018.129,5556.238,1890.304,1846.188,1553.667,2325.428,2961.147,2790.269,2353.322,2608.919,2909.318,2767.258,2772.321,2699.485,2696.367,1709.482
3906,761.678,3260.151,2450.716,2872.392,3077.857,2976.002,3052.414,2838.726,3136.994,2475.482,2544.896,2765.340,2292.616,2498.495,3031.003,3308.385,2934.487,2997.134,2329.766,1998.264,2439.702,1919.522,1913.948,2001.026,2432.727,1451.936,1661.994,2238.747,2406.684,1700.362,2292.096,2363.302,2505.436,2067.059,3029.944,2139.769,2420.541,1938.265,2237.112,2252.597,2201.036,2563.478,2301.117,2237.087,3175.003,3089.572,2503.079,2504.144,1695.419,1332.814,2057.415,2016.607,5532.190,1889.562,1838.587,1553.490,2322.846,2951.653,2789.878,2336.597,2588.345,2913.675,2795.012,2756.535,2707.920,2697.731,1708.467
3907,762.678,3266.361,2444.850,2877.727,3077.508,2967.712,3050.650,2830.504,3121.268,2476.717,2529.489,2741.284,2280.644,2505.581,3033.874,3307.108,2929.123,3009.516,2320.121,1997.143,2447.671,1919.269,1908.428,2000.510,2426.677,1452.524,1667.745,2230.846,2389.081,1700.161,2305.066,2360.257,2484.792,2066.871,3023.239,2147.247,2429.215,1920.555,2229.696,2255.488,2199.546,2555.083,2302.166,2225.780,3185.857,3099.125,2507.380,2504.244,1704.940,1324.122,2057.426,2009.715,5543.105,1884.174,1846.789,1563.421,2307.658,2953.526,2787.558,2326.469,2583.943,2924.471,2775.574,2761.878,2691.862,2697.834,1708.367
3908,749.251,3251.554,2438.686,2869.830,3074.677,2970.335,3049.798,2825.285,3130.065,2473.749,2521.549,2748.701,2268.203,2500.360,3022.249,3299.746,2928.698,2998.735,2322.033,1983.821,2433.736,1924.568,1903.200,2008.561,2418.939,1440.621,1656.200,2230.048,2392.018,1700.023,2302.657,2345.722,2494.854,2064.425,3022.928,2136.795,2406.994,1925.813,2219.542,2246.938,2197.678,2567.816,2295.124,2217.420,3160.640,3093.924,2480.699,2504.198,1687.224,1325.828,2056.419,2006.473,5526.451,1882.406,1854.716,1551.426,2315.319,2941.500,2777.771,2315.140,2609.781,2896.063,2772.976,2754.530,2685.691,2689.197,1696.733
3909,758.084,3260.963,2448.666,2858.066,3078.236,2968.296,3046.767,2809.991,3118.382,2469.576,2520.436,2755.974,2274.455,2499.164,2998.298,3310.542,2932.154,2994.413,2314.905,1988.730,2430.896,1921.895,1908.137,2008.324,2436.977,1449.510,1658.776,2223.502,2387.896,1694.678,2295.909,2352.535,2496.186,2077.909,3019.363,2137.331,2413.001,1959.766,2236.352,2254.864,2187.413,2581.452,2311.586,2225.643,3164.041,3111.131,2488.688,2489.980,1703.083,1342.059,2077.985,2008.673,5543.507,1897.017,1862.243,1551.680,2295.919,2943.184,2787.339,2332.746,2601.125,2903.183,2766.981,2742.669,2685.829,2683.773,1706.444
3910,756.889,3255.777,2437.454,2866.687,3067.214,2966.712,3051.832,2812.888,3126.424,2470.454,2516.948,2727.723,2281.603,2503.615,3039.683,3328.964,2929.944,3004.389,2313.686,1998.104,2427.980,1925.112,1896.448,2010.005,2454.248,1446.464,1658.756,2227.053,2388.088,1690.953,2296.957,2348.075,2498.104,2070.105,3010.573,2144.126,2409.105,1926.403,2248.457,2251.890,2177.458,2575.349,2290.499,2220.142,3163.859,3107.051,2493.912,2502.180,1688.375,1330.963,2067.339,2015.283,5549.643,1878.845,1847.008,1546.934,2303.046,2970.046,2787.650,2329.073,2616.743,2900.797,2779.875,2753.954,2694.444,2699.210,1703.694
3911,762.926,3252.964,2432.926,2848.132,3050.183,2948.115,3035.544,2810.248,3119.871,2467.704,2516.286,2734.801,2271.457,2500.193,3005.720,3291.575,2914.872,2979.984,2307.965,1991.565,2422.312,1918.195,1905.509,2011.498,2448.087,1447.846,1649.886,2222.868,2388.394,1689.433,2285.019,2348.021,2487.198,2073.498,3007.451,2130.168,2387.763,1928.075,2235.182,2252.861,2179.089,2573.071,2296.385,2200.762,3168.655,3091.590,2476.803,2471.660,1689.294,1333.752,2059.423,2003.692,5543.253,1875.350,1853.576,1543.586,2305.548,2946.276,2763.125,2320.065,2599.081,2905.634,2759.918,2751.005,2694.084,2674.810,1701.702
3912,754.316,3250.425,2445.037,2872.192,3058.234,2973.144,3047.484,2832.793,3129.921,2468.940,2520.124,2744.034,2281.124,2507.333,3022.537,3306.626,2914.052,2997.957,2315.816,1991.458,2431.451,1920.016,1918.820,2006.410,2454.816,1456.233,1661.869,2224.799,2377.444,1696.607,2302.651,2344.510,2520.688,2068.190,3032.295,2143.716,2399.197,1927.674,2236.959,2236.601,2194.051,2581.228,2293.375,2214.215,3161.319,3105.893,2487.329,2497.700,1698.146,1333.309,2064.347,2013.120,5515.589,1879.880,1858.267,1552.526,2312.621,2964.968,2769.971,2325.304,2579.748,2911.767,2781.397,2766.815,2699.286,2692.036,1701.349
3913,760.789,3254.156,2439.137,2842.262,3061.643,2952.327,3046.932,2812.582,3110.778,2455.892,2507.069,2758.530,2279.955,2505.931,3014.022,3304.996,2941.314,2995.682,2312.969,1985.695,2424.250,1922.209,1895.042,2004.904,2446.145,1451.041,1655.952,2231.640,2392.448,1691.986,2297.398,2350.683,2496.906,2059.710,3023.425,2141.180,2402.929,1937.884,2246.865,2219.987,2176.736,2587.598,2289.874,2219.875,3158.199,3110.211,2475.167,2500.386,1720.977,1334.723,2075.262,2003.642,5533.023,1879.840,1849.075,1548.223,2307.218,2952.482,2764.866,2322.342,2597.363,2920.527,2774.556,2753.802,2703.119,2681.861,1691.056
3914,763.858,3269.334,2433.429,2854.924,3072.459,2979.454,3053.506,2810.958,3132.619,2470.475,2528.189,2745.034,2271.343,2519.704,3019.925,3320.542,2925.263,2999.641,2299.098,1995.323,2444.495,1925.524,1903.578,2016.388,2455.568,1461.232,1661.487,2232.509,2387.720,1693.208,2292.891,2354.001,2505.816,2065.725,3049.065,2135.859,2405.935,1939.179,2219.772,2235.330,2168.223,2580.681,2307.137,2201.342,3148.395,3103.565,2495.781,2505.628,1719.897,1343.757,2063.337,2014.814,5576.213,1898.114,1858.823,1558.186,2302.269,2978.319,2780.232,2335.707,2592.924,2952.516,2768.497,2768.832,2692.591,2686.603,1693.653
3915,760.356,3264.224,2432.660,2856.527,3081.070,2968.200,3043.540,2806.949,3127.117,2457.896,2541.671,2731.541,2285.490,2520.577,3012.151,3303.550,2920.096,2997.183,2300.905,1991.153,2433.263,1923.320,1904.427,2024.655,2463.090,1455.459,1653.948,2226.892,2390.770,1683.993,2295.805,2343.597,2499.825,2058.169,3023.961,2140.899,2420.115,1934.316,2239.750,2249.478,2190.560,2604.547,2295.531,2204.775,3183.095,3116.376,2481.655,2503.519,1737.542,1353.643,2069.297,2010.284,5581.434,1896.075,1854.832,1556.396,2301.530,2942.719,2757.146,2330.188,2605.452,2929.601,2793.135,2772.649,2712.227,2690.143,1700.470
3916,753.390,3260.594,2431.359,2826.513,3069.717,2957.585,3043.887,2811.554,3125.255,2471.494,2524.656,2749.762,2272.288,2502.135,3006.661,3293.692,2922.580,2987.501,2311.623,2000.901,2434.470,1928.630,1900.538,2011.126,2429.679,1457.821,1649.135,2225.486,2385.922,1686.937,2289.896,2341.665,2500.531,2054.288,3029.062,2144.624,2394.056,1922.133,2248.827,2241.303,2182.756,2593.613,2292.621,2207.323,3176.563,3091.073,2476.325,2480.017,1748.818,1337.155,2070.781,2003.177,5565.381,1894.075,1858.772,1555.969,2281.458,2968.161,2753.173,2324.381,2580.720,2929.152,2768.208,2734.721,2694.325,2693.250,1705.905
