 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22,Mean23
3732,741.003,2051.735,1560.503,1723.684,1760.410,2173.925,2096.819,2141.689,1813.858,1727.003,1184.396,1708.276,1379.426,2012.416,3097.067,1733.708,1525.107,2086.824,1813.049,1735.931,1323.023,2892.190,1261.393
3733,740.797,2046.196,1561.162,1726.857,1762.551,2178.060,2108.906,2145.700,1812.280,1724.188,1184.182,1708.729,1382.828,2012.489,3084.403,1728.638,1530.174,2080.854,1815.867,1734.798,1321.530,2884.323,1264.116
3734,739.558,2039.407,1555.932,1726.037,1759.513,2165.226,2102.455,2149.577,1805.135,1719.997,1179.878,1703.411,1378.055,2006.688,3084.759,1731.225,1524.468,2083.400,1815.994,1741.634,1314.601,2894.343,1262.131
3735,737.122,2036.222,1552.142,1717.104,1756.370,2171.819,2094.808,2141.595,1803.338,1715.988,1176.150,1697.948,1376.436,2005.676,3092.262,1719.365,1525.739,2076.095,1821.879,1733.856,1315.692,2873.620,1256.474
3736,734.055,2032.681,1551.438,1720.673,1755.471,2178.006,2098.740,2144.847,1806.654,1717.746,1177.655,1701.558,1375.139,2007.250,3095.143,1727.490,1522.489,2075.228,1811.214,1730.802,1313.809,2889.469,1256.270
3737,734.288,2046.303,1555.858,1726.531,1761.621,2177.641,2096.844,2145.500,1809.490,1717.969,1179.732,1702.709,1371.985,2005.644,3097.616,1731.500,1530.954,2081.048,1810.117,1732.265,1317.043,2881.163,1263.196
3738,735.952,2046.114,1555.827,1728.372,1762.961,2174.241,2103.464,2150.857,1806.512,1722.577,1182.244,1701.952,1380.560,2008.162,3102.641,1722.094,1526.711,2084.845,1808.427,1735.496,1315.003,2887.185,1259.578
3739,733.570,2041.959,1556.187,1722.042,1759.192,2179.728,2101.508,2149.607,1802.294,1716.984,1177.478,1697.999,1375.225,2016.172,3088.567,1720.800,1524.925,2078.297,1805.106,1733.513,1316.045,2884.358,1259.035
3740,736.070,2034.906,1553.380,1731.434,1760.808,2177.750,2105.016,2152.317,1808.528,1724.715,1182.936,1704.436,1375.059,2021.543,3092.280,1725.424,1529.192,2086.666,1803.804,1736.260,1319.628,2895.716,1260.969
3741,739.446,2037.970,1555.334,1729.771,1758.967,2176.323,2105.283,2151.280,1810.021,1721.185,1179.705,1696.842,1378.434,2010.174,3083.780,1729.298,1526.928,2085.411,1797.477,1736.529,1321.653,2886.525,1260.152
3742,738.586,2035.168,1555.466,1728.211,1759.268,2182.138,2095.175,2152.375,1814.028,1715.617,1176.089,1700.297,1376.189,2018.483,3083.682,1720.869,1524.372,2081.183,1807.822,1738.115,1315.901,2887.531,1263.680
3743,738.862,2044.942,1560.610,1733.349,1770.819,2194.220,2115.082,2160.770,1817.132,1726.015,1191.911,1706.044,1380.120,2023.505,3091.076,1737.084,1535.902,2094.593,1814.325,1739.657,1325.127,2892.646,1274.796
3744,741.867,2046.715,1560.079,1735.067,1766.027,2199.627,2108.252,2167.246,1819.787,1725.033,1186.240,1710.469,1382.883,2025.208,3090.280,1727.242,1532.394,2092.731,1814.172,1740.335,1323.890,2888.055,1269.178
3745,739.423,2046.940,1558.358,1726.838,1763.063,2187.744,2108.115,2168.814,1817.180,1722.938,1184.376,1708.641,1381.118,2024.865,3086.906,1724.843,1532.821,2083.833,1811.273,1733.310,1322.023,2890.371,1269.688
3746,744.449,2041.494,1558.598,1731.584,1767.920,2188.788,2110.549,2165.788,1818.569,1719.320,1183.513,1707.478,1376.907,2026.825,3071.432,1727.592,1530.168,2083.200,1808.775,1737.557,1319.629,2882.583,1267.737
3747,736.333,2036.590,1555.078,1727.793,1759.900,2187.124,2106.048,2163.595,1809.691,1716.268,1184.110,1700.456,1371.752,2023.844,3085.677,1715.529,1529.685,2083.908,1807.044,1729.348,1316.816,2887.492,1266.071
3748,732.754,2036.608,1552.730,1726.160,1771.539,2190.031,2104.602,2169.408,1813.170,1718.910,1186.046,1701.940,1372.463,2017.823,3087.500,1721.862,1528.376,2081.565,1808.531,1733.752,1324.102,2891.673,1266.274
3749,737.612,2039.008,1561.401,1732.887,1769.650,2202.617,2105.742,2168.281,1815.077,1720.529,1185.370,1704.289,1372.258,2028.093,3087.908,1725.689,1534.359,2082.034,1812.055,1734.068,1320.482,2885.307,1271.617
3750,737.522,2032.732,1552.221,1729.681,1764.419,2193.151,2104.632,2172.561,1814.769,1717.092,1179.288,1698.247,1372.589,2024.576,3073.316,1719.142,1531.623,2078.424,1804.598,1730.546,1321.294,2885.535,1269.859
3751,741.320,2041.428,1558.571,1734.986,1767.858,2200.155,2110.158,2182.605,1825.776,1727.913,1189.469,1705.852,1373.716,2032.099,3079.145,1718.957,1543.127,2085.251,1812.161,1737.289,1330.756,2893.568,1273.398
3752,739.353,2038.549,1553.790,1729.116,1763.273,2189.344,2112.021,2180.677,1819.869,1722.176,1185.928,1700.929,1367.734,2030.635,3086.982,1719.634,1536.243,2081.363,1809.981,1739.892,1323.666,2894.624,1277.628
3753,735.894,2033.763,1551.495,1729.695,1761.915,2196.783,2113.463,2180.440,1823.415,1723.410,1185.460,1697.347,1372.182,2030.352,3079.991,1715.848,1533.651,2077.385,1819.440,1732.385,1325.089,2885.180,1274.229
3754,742.810,2037.372,1557.387,1731.885,1761.893,2199.146,2109.221,2187.752,1830.745,1727.797,1190.041,1699.625,1366.945,2024.848,3091.110,1720.246,1540.248,2081.324,1809.920,1736.534,1327.260,2890.249,1278.567
3755,734.404,2027.630,1557.986,1720.354,1757.770,2191.713,2105.911,2184.324,1818.506,1721.377,1181.306,1696.314,1366.393,2033.664,3080.872,1715.141,1535.896,2068.864,1805.894,1733.926,1327.552,2886.099,1276.522
3756,737.169,2026.066,1551.987,1722.218,1756.297,2197.062,2110.243,2180.134,1826.386,1717.785,1181.017,1697.966,1367.016,2025.212,3081.363,1710.994,1533.033,2063.446,1804.271,1729.520,1328.482,2884.259,1273.111
3757,735.666,2025.631,1554.526,1724.168,1763.766,2197.939,2102.045,2184.301,1823.022,1718.814,1176.285,1694.370,1361.655,2016.745,3077.429,1711.485,1531.127,2069.566,1801.816,1727.096,1322.366,2883.388,1270.041
3758,736.410,2032.325,1558.386,1729.467,1758.566,2199.430,2109.806,2184.169,1833.266,1724.562,1181.512,1705.052,1367.773,2021.238,3088.038,1715.500,1537.400,2068.394,1803.981,1740.444,1326.982,2890.704,1277.611
3759,737.054,2037.824,1557.036,1726.604,1766.902,2206.046,2111.959,2187.760,1834.765,1722.604,1183.145,1700.573,1369.052,2025.585,3077.209,1719.441,1533.479,2063.824,1806.861,1741.272,1331.710,2899.314,1276.253
3760,737.669,2030.069,1552.283,1722.203,1761.121,2196.442,2108.880,2190.362,1834.999,1720.701,1181.226,1702.745,1365.935,2019.338,3077.668,1709.723,1539.520,2068.228,1810.499,1728.884,1328.547,2896.320,1275.058
3761,738.457,2038.083,1559.971,1725.083,1764.673,2194.636,2111.450,2187.622,1837.934,1730.056,1183.928,1703.865,1368.122,2029.683,3088.700,1717.912,1540.680,2069.549,1804.263,1738.170,1332.690,2892.257,1282.487
3762,735.999,2028.779,1555.962,1718.838,1758.605,2194.030,2110.292,2187.758,1833.484,1719.192,1180.915,1698.291,1363.946,2019.680,3075.468,1704.542,1540.531,2063.679,1816.585,1732.186,1330.275,2887.714,1275.459
3763,742.134,2030.047,1552.191,1728.808,1761.318,2191.933,2109.630,2185.059,1837.925,1726.083,1182.547,1697.150,1363.442,2022.145,3069.564,1714.981,1541.066,2065.645,1815.129,1732.198,1334.464,2888.196,1281.083
3764,733.109,2027.460,1551.482,1728.725,1769.031,2194.536,2117.682,2183.923,1839.055,1722.502,1184.635,1705.207,1360.850,2021.559,3079.346,1716.370,1541.190,2062.493,1804.856,1740.510,1331.357,2898.388,1281.489
3765,732.405,2026.760,1551.316,1718.172,1755.347,2190.275,2105.980,2189.683,1843.034,1730.686,1184.423,1703.496,1361.114,2012.794,3076.503,1711.324,1542.023,2065.341,1806.601,1738.077,1328.344,2891.334,1283.686
3766,744.423,2027.717,1559.982,1724.710,1766.272,2187.800,2110.305,2189.058,1845.863,1731.628,1184.423,1705.679,1360.952,2031.241,3081.047,1711.293,1546.148,2068.168,1822.298,1738.170,1335.285,2886.419,1284.808
3767,739.660,2029.658,1560.144,1731.185,1766.131,2193.903,2109.983,2187.914,1845.021,1728.866,1187.925,1703.838,1364.420,2023.225,3083.705,1715.330,1546.306,2068.983,1814.615,1740.232,1336.816,2895.236,1279.772
3768,733.556,2022.815,1554.872,1719.745,1765.921,2193.669,2114.945,2186.696,1851.515,1732.332,1180.305,1700.679,1360.316,2020.088,3077.220,1708.783,1541.443,2062.079,1820.550,1737.732,1336.368,2890.510,1279.750
3769,738.710,2026.310,1562.172,1725.731,1762.615,2194.406,2115.305,2190.045,1853.837,1726.351,1187.815,1704.538,1361.115,2032.324,3074.057,1710.340,1541.754,2062.105,1821.185,1740.782,1335.738,2894.611,1284.525
3770,738.137,2032.477,1554.992,1728.437,1759.973,2200.677,2114.294,2182.486,1862.937,1728.562,1181.342,1702.210,1360.814,2020.542,3067.144,1704.797,1544.555,2066.879,1814.362,1735.155,1336.283,2887.883,1278.512
3771,732.723,2027.625,1555.175,1720.162,1760.702,2193.721,2112.349,2176.861,1855.324,1721.862,1179.313,1699.356,1352.175,2023.000,3067.846,1704.744,1540.537,2057.472,1816.115,1729.305,1334.153,2885.099,1275.272
3772,732.320,2032.506,1552.233,1721.876,1754.721,2190.542,2111.481,2181.042,1858.127,1726.635,1186.522,1702.946,1358.950,2017.873,3073.468,1705.793,1538.864,2058.325,1814.200,1728.127,1336.266,2892.486,1279.648
3773,734.658,2028.167,1556.763,1725.543,1760.739,2202.443,2111.277,2184.334,1864.029,1736.271,1185.923,1703.630,1366.692,2032.609,3073.611,1704.315,1546.540,2060.124,1822.090,1736.201,1338.727,2899.666,1281.450
3774,734.939,2026.911,1556.629,1723.803,1766.512,2210.441,2117.343,2179.888,1866.846,1731.873,1181.339,1701.182,1354.493,2017.941,3067.823,1701.528,1542.965,2059.159,1826.031,1738.443,1337.688,2893.747,1284.066
3775,736.702,2027.543,1554.856,1724.711,1762.224,2190.253,2108.627,2181.507,1864.824,1729.690,1182.720,1701.598,1357.695,2019.255,3074.649,1700.604,1541.822,2056.103,1822.008,1734.058,1338.666,2888.166,1277.573
3776,734.466,2025.661,1559.208,1728.191,1759.875,2211.135,2113.854,2182.078,1872.725,1734.545,1188.224,1707.349,1359.510,2022.137,3074.138,1702.681,1545.453,2054.005,1818.232,1741.228,1338.711,2899.646,1282.282
3777,737.428,2023.884,1551.336,1722.035,1760.157,2204.111,2111.109,2173.887,1868.615,1731.027,1182.512,1699.727,1358.238,2021.534,3066.496,1694.240,1544.070,2052.083,1815.221,1737.846,1336.985,2892.517,1277.608
3778,740.838,2029.902,1554.993,1730.720,1768.012,2212.185,2110.019,2183.737,1871.265,1732.948,1187.953,1706.549,1364.270,2025.960,3072.356,1700.919,1546.637,2059.927,1821.720,1741.072,1344.208,2886.719,1281.948
3779,741.402,2024.374,1554.022,1720.058,1762.246,2208.744,2109.443,2172.548,1877.547,1729.932,1181.221,1698.778,1356.160,2016.898,3068.933,1694.655,1540.100,2051.356,1817.468,1732.381,1341.328,2881.698,1279.236
3780,731.757,2017.130,1552.697,1720.783,1756.040,2204.246,2110.562,2170.783,1871.506,1735.573,1179.665,1703.584,1355.337,2011.974,3069.837,1693.560,1546.194,2049.810,1814.038,1730.308,1341.440,2894.311,1280.485
3781,735.427,2015.984,1550.783,1717.408,1754.834,2199.985,2114.597,2177.914,1879.313,1731.522,1183.742,1698.998,1358.346,2024.132,3058.346,1693.967,1541.588,2043.924,1809.196,1735.947,1342.838,2885.483,1279.404
3782,743.306,2024.162,1555.666,1726.767,1758.342,2214.946,2114.939,2174.899,1883.553,1739.535,1186.357,1705.907,1360.623,2023.004,3066.064,1695.121,1550.245,2050.525,1814.859,1739.905,1337.920,2883.867,1287.810
3783,738.221,2026.563,1557.648,1725.482,1761.167,2208.237,2108.926,2176.002,1882.854,1735.436,1185.672,1700.377,1360.212,2028.191,3069.548,1697.260,1544.798,2048.403,1824.379,1739.800,1342.555,2895.900,1280.854
3784,738.431,2020.364,1554.278,1720.924,1756.762,2205.527,2113.798,2174.686,1887.162,1735.962,1185.806,1703.325,1357.566,2024.611,3063.908,1688.912,1547.622,2038.890,1813.911,1735.652,1335.467,2881.550,1281.382
3785,733.548,2024.687,1559.540,1725.931,1756.166,2209.802,2120.044,2182.408,1882.619,1740.835,1187.613,1708.142,1358.191,2028.482,3074.865,1699.681,1547.290,2048.868,1814.718,1744.466,1338.800,2902.226,1284.410
3786,729.067,2017.828,1557.861,1722.787,1754.928,2210.227,2112.221,2178.220,1880.839,1736.674,1183.895,1704.454,1355.793,2031.956,3072.753,1688.626,1545.218,2049.280,1816.019,1736.856,1339.894,2881.880,1283.811
3787,737.926,2016.908,1561.869,1726.562,1758.795,2213.495,2115.473,2183.510,1886.212,1732.489,1184.474,1707.135,1354.863,2028.323,3070.105,1692.162,1549.336,2049.366,1819.053,1737.833,1339.142,2887.830,1286.349
3788,735.011,2021.482,1556.439,1723.029,1763.246,2220.109,2115.837,2171.161,1889.996,1744.170,1187.155,1705.813,1357.172,2019.946,3072.801,1691.705,1546.971,2046.200,1823.663,1737.438,1346.919,2900.322,1284.883
3789,734.996,2017.050,1558.626,1726.024,1752.321,2217.804,2115.939,2167.927,1889.766,1738.447,1181.407,1703.130,1356.741,2010.962,3063.306,1688.732,1545.845,2034.744,1818.376,1730.479,1339.230,2892.932,1283.675
3790,738.273,2005.488,1550.252,1716.887,1746.055,2194.942,2113.963,2167.630,1884.271,1731.872,1179.012,1702.473,1351.793,2012.601,3061.570,1685.496,1542.470,2036.713,1815.343,1732.575,1334.240,2878.540,1281.024
3791,736.456,2008.762,1557.907,1720.050,1754.443,2210.273,2112.428,2177.674,1892.185,1735.817,1180.997,1700.764,1348.838,2010.011,3067.812,1683.651,1542.350,2042.720,1817.574,1731.877,1329.971,2884.862,1276.834
3792,738.304,2012.409,1555.862,1721.776,1749.342,2220.371,2117.932,2176.174,1897.540,1739.535,1182.426,1705.967,1357.717,2007.933,3065.971,1689.610,1548.308,2037.737,1815.879,1731.941,1340.432,2892.340,1288.576
3793,739.366,2011.394,1558.690,1724.570,1753.046,2214.177,2124.115,2172.017,1894.344,1740.109,1183.521,1706.526,1350.609,2014.606,3076.478,1682.351,1547.886,2046.321,1822.705,1735.943,1337.820,2893.125,1286.457
3794,733.989,2013.947,1553.434,1726.540,1752.999,2217.014,2116.472,2174.551,1893.119,1738.866,1185.744,1707.446,1355.230,2018.194,3084.349,1685.239,1549.669,2040.386,1811.381,1736.426,1342.111,2892.676,1282.215
3795,734.623,2012.441,1555.239,1720.884,1752.933,2213.638,2110.432,2172.175,1893.659,1738.258,1178.781,1701.059,1346.178,2015.181,3081.541,1684.102,1542.521,2043.180,1807.975,1723.436,1341.465,2892.930,1283.202
3796,739.695,2008.250,1561.864,1729.309,1761.090,2230.649,2126.476,2175.590,1907.007,1747.052,1186.805,1714.322,1356.556,2022.776,3083.146,1685.355,1558.132,2053.923,1827.016,1734.725,1344.686,2900.493,1290.666
3797,732.215,2009.289,1548.447,1723.744,1747.641,2204.293,2124.041,2164.258,1896.466,1739.225,1184.224,1699.990,1348.121,2004.061,3068.274,1680.456,1542.879,2043.933,1811.951,1734.812,1334.722,2884.987,1280.277
3798,734.514,2013.814,1555.708,1726.398,1754.134,2205.726,2124.855,2166.534,1897.403,1741.803,1182.593,1700.114,1353.022,2014.157,3072.555,1687.791,1544.199,2044.754,1810.770,1729.239,1337.195,2889.674,1286.483
3799,736.170,2009.305,1558.110,1728.466,1750.351,2217.717,2128.456,2174.830,1903.315,1743.305,1181.525,1703.535,1356.916,2014.844,3064.494,1684.159,1544.458,2052.894,1807.424,1737.274,1338.495,2896.961,1290.018
3800,739.645,2023.259,1566.651,1731.997,1753.030,2214.448,2137.501,2170.798,1904.192,1744.668,1184.280,1713.699,1357.005,2014.176,3083.088,1687.402,1551.657,2051.973,1813.077,1739.313,1334.355,2892.011,1286.126
3801,738.016,2007.506,1556.129,1730.543,1748.419,2207.588,2131.742,2173.371,1898.396,1742.846,1180.681,1703.482,1352.525,2012.312,3071.340,1678.271,1547.788,2047.436,1816.081,1730.925,1340.459,2892.231,1287.902
3802,735.277,2007.141,1553.908,1726.371,1746.054,2208.634,2121.134,2169.241,1898.939,1740.759,1178.891,1702.862,1347.497,2020.017,3069.872,1670.283,1541.976,2049.497,1811.762,1736.319,1335.244,2888.630,1287.632
3803,735.424,2015.149,1554.945,1723.114,1737.660,2204.839,2130.552,2164.476,1896.200,1740.492,1178.017,1703.421,1349.965,2006.957,3077.797,1676.081,1543.615,2041.350,1809.257,1732.403,1333.550,2883.095,1286.868
3804,733.719,2014.808,1559.430,1724.229,1738.689,2216.916,2120.055,2164.140,1899.709,1739.573,1183.407,1704.229,1352.615,2011.183,3089.417,1674.077,1544.962,2045.936,1817.446,1734.549,1340.596,2893.961,1286.478
3805,734.797,2016.564,1553.245,1723.901,1741.441,2215.875,2125.682,2165.137,1894.212,1742.550,1180.225,1701.058,1350.248,2011.110,3069.253,1670.959,1542.124,2045.510,1805.455,1731.151,1338.001,2890.269,1287.989
3806,735.756,2004.368,1554.135,1719.829,1736.940,2208.321,2120.030,2162.905,1894.049,1738.452,1177.386,1701.100,1347.511,2001.942,3068.436,1668.129,1539.962,2050.196,1798.885,1730.523,1339.280,2876.289,1283.814
3807,735.620,2015.262,1558.703,1719.620,1736.613,2220.298,2123.900,2165.540,1887.788,1741.745,1176.171,1703.368,1350.861,2010.152,3077.513,1675.539,1538.693,2048.896,1807.061,1738.667,1335.319,2889.898,1278.518
3808,734.466,2011.379,1562.082,1721.948,1741.457,2217.789,2123.355,2162.047,1894.746,1738.045,1181.844,1704.120,1353.858,2004.043,3077.213,1669.107,1543.201,2051.728,1803.391,1738.704,1332.272,2880.244,1288.835
3809,739.411,2013.500,1559.685,1726.988,1743.974,2222.943,2126.504,2165.353,1895.358,1747.083,1183.229,1703.661,1352.097,2012.400,3080.204,1679.770,1547.656,2061.040,1814.821,1742.131,1338.808,2883.672,1288.901
3810,733.250,2008.649,1559.498,1721.089,1745.908,2219.024,2116.340,2165.222,1892.945,1744.641,1177.289,1704.699,1355.824,1997.038,3082.385,1667.161,1542.948,2059.207,1804.680,1735.460,1338.319,2884.181,1286.999
3811,735.444,2016.309,1565.374,1722.375,1741.228,2216.812,2129.698,2165.382,1894.372,1743.669,1178.483,1706.178,1353.548,2000.869,3068.467,1667.953,1547.269,2050.136,1802.050,1737.035,1337.772,2877.364,1282.255
3812,736.676,2017.494,1563.459,1726.299,1743.317,2220.818,2125.445,2171.062,1894.883,1752.640,1182.701,1709.222,1355.956,2004.711,3082.494,1668.011,1548.198,2056.216,1803.814,1741.102,1331.016,2884.296,1291.245
3813,737.101,2014.992,1560.621,1721.447,1741.476,2210.531,2122.741,2163.671,1902.224,1744.784,1182.630,1704.349,1347.374,2011.876,3073.727,1667.304,1540.992,2054.733,1808.560,1741.087,1340.116,2878.582,1290.513
3814,738.628,2023.487,1565.759,1729.998,1745.445,2215.632,2131.300,2163.343,1900.518,1749.485,1184.371,1705.352,1352.076,2006.520,3092.130,1672.638,1553.013,2057.577,1810.653,1745.869,1344.033,2881.092,1292.037
3815,734.990,2019.764,1559.788,1720.698,1737.123,2213.681,2120.251,2160.097,1901.927,1748.462,1183.580,1705.307,1349.363,2004.825,3088.016,1667.102,1549.465,2055.333,1804.333,1735.949,1341.213,2875.052,1293.638
3816,731.813,2018.333,1565.652,1727.240,1744.234,2221.716,2124.950,2161.377,1900.908,1745.884,1180.356,1701.155,1350.266,1998.575,3082.941,1665.475,1546.397,2046.387,1806.506,1737.495,1343.002,2867.183,1285.769
3817,739.285,2023.354,1570.073,1728.590,1736.446,2228.256,2135.991,2167.877,1910.806,1755.286,1185.078,1709.336,1350.758,2011.062,3081.054,1669.049,1550.107,2052.887,1807.292,1738.629,1345.988,2879.606,1294.660
3818,739.518,2032.380,1570.966,1730.400,1742.794,2210.988,2130.733,2158.542,1909.355,1751.895,1181.479,1701.512,1353.123,2009.167,3095.265,1665.003,1546.772,2054.302,1817.726,1742.278,1344.793,2879.086,1298.411
3819,732.841,2013.495,1566.477,1727.813,1736.531,2211.061,2123.539,2159.638,1905.128,1746.667,1182.564,1701.916,1349.896,2001.317,3093.339,1661.785,1545.315,2057.369,1813.585,1733.751,1341.992,2878.080,1290.443
3820,735.803,2025.245,1565.469,1728.894,1739.305,2212.356,2131.592,2164.894,1905.591,1752.268,1178.382,1701.192,1353.553,2002.473,3097.783,1662.285,1548.620,2050.594,1813.948,1738.369,1348.873,2869.339,1293.099
3821,731.799,2016.885,1567.667,1724.580,1733.911,2206.852,2130.744,2158.066,1901.369,1746.353,1178.854,1704.673,1353.668,2001.713,3095.154,1658.277,1548.350,2050.374,1808.000,1732.695,1345.601,2867.526,1291.726
3822,736.173,2018.473,1569.275,1725.011,1734.436,2210.067,2128.801,2154.623,1909.163,1752.971,1181.458,1699.948,1348.977,1996.852,3091.680,1657.813,1544.869,2048.640,1810.827,1742.463,1346.564,2864.056,1299.130
3823,734.376,2021.545,1575.459,1727.816,1740.670,2218.123,2126.727,2160.079,1911.973,1754.084,1178.816,1705.602,1353.930,2005.911,3112.767,1664.418,1551.615,2045.408,1812.229,1742.676,1347.614,2882.096,1296.258
3824,738.135,2023.325,1574.438,1730.095,1735.314,2208.600,2130.120,2155.586,1909.946,1754.228,1184.409,1704.540,1358.305,1997.785,3098.633,1659.449,1551.460,2044.665,1814.358,1738.361,1348.403,2866.135,1292.174
3825,732.695,2028.919,1572.341,1723.441,1739.571,2215.760,2128.698,2159.849,1905.187,1744.626,1180.860,1702.734,1350.454,2001.474,3111.668,1658.556,1549.012,2048.753,1808.597,1737.981,1353.582,2858.933,1294.249
3826,737.101,2029.707,1574.674,1724.807,1741.680,2211.958,2124.264,2154.464,1908.963,1753.148,1184.643,1701.084,1360.078,2009.977,3107.164,1660.939,1552.897,2041.381,1809.206,1737.789,1348.416,2860.252,1303.984
3827,742.477,2026.242,1579.297,1725.155,1734.588,2202.557,2120.380,2156.212,1909.518,1745.207,1178.783,1698.961,1351.704,1998.970,3094.344,1654.979,1549.740,2040.670,1802.255,1738.882,1349.014,2859.448,1294.890
3828,741.086,2023.054,1571.137,1729.175,1738.706,2212.618,2129.148,2150.994,1911.590,1752.973,1180.003,1702.964,1357.965,1992.200,3096.504,1660.754,1549.321,2044.171,1801.388,1734.587,1356.959,2854.320,1303.824
3829,741.427,2035.607,1581.404,1731.918,1738.678,2211.199,2129.978,2161.276,1911.385,1754.625,1183.162,1707.265,1355.840,1990.852,3112.341,1659.667,1545.677,2048.009,1804.812,1741.086,1349.746,2863.012,1299.404
3830,737.875,2033.471,1582.723,1725.476,1739.010,2217.982,2128.952,2159.885,1909.303,1762.990,1184.196,1706.618,1366.872,2004.438,3116.569,1662.520,1554.273,2046.305,1813.340,1746.145,1359.756,2869.273,1300.751
3831,740.238,2037.529,1574.900,1731.630,1735.244,2211.452,2129.735,2155.688,1912.080,1754.283,1184.203,1706.264,1356.535,2000.117,3106.109,1663.272,1550.834,2045.194,1806.995,1744.264,1355.503,2862.761,1299.251
3832,737.725,2029.907,1575.446,1726.024,1731.315,2215.037,2118.438,2156.615,1912.391,1751.030,1178.771,1702.882,1359.022,1994.469,3110.637,1655.375,1547.431,2041.751,1806.319,1737.895,1347.189,2862.126,1299.964
