Cell 3,Cell 37,Cell 41
25.436378,38.82941,12.961622
25.436378,38.82941,12.95744
25.436378,38.82941,12.95348
25.436378,38.82941,12.949726
25.436378,38.82941,12.946171
25.436378,38.82941,12.942801
25.436378,38.82941,12.93961
25.436378,38.82941,12.936585
25.436378,38.82941,12.93372
25.436378,38.82941,12.931005
25.436378,38.82941,12.928432
25.436378,38.82941,12.925996
25.436378,38.82941,12.923687
25.436378,38.82941,12.921499
25.436378,38.82941,12.919427
25.436378,38.82941,12.917463
25.436378,38.82941,12.915603
25.436378,38.82941,12.91384
25.436378,38.82941,12.91217
25.436378,38.82941,12.910587
25.436378,38.82941,12.909088
25.436378,38.82941,12.907668
25.436378,38.82941,12.9063225
25.436378,38.82941,12.905047
25.436378,38.82941,12.903839
25.436378,38.82941,12.902695
25.436378,38.82941,12.90161
25.436378,38.82941,12.900583
25.436378,38.82941,12.89961
25.436378,38.82941,12.898687
25.436378,38.82941,12.897814
25.436378,38.82941,12.896986
25.436378,38.82941,12.896201
25.436378,38.82941,12.895458
25.436378,38.82941,12.894754
25.436378,38.82941,12.894087
25.436378,38.82941,12.8934555
25.436378,38.82941,12.892857
25.436378,38.82941,12.892289
25.436378,38.82941,12.891751
25.436378,38.82941,12.891242
25.436378,38.82941,12.890759
25.436378,38.82941,12.890303
25.436378,38.82941,12.889869
25.436378,38.82941,12.889459
25.436378,38.82941,12.88907
25.436378,38.82941,12.888701
25.436378,38.82941,12.888352
25.436378,38.82941,12.888021
25.436378,38.82941,12.887709
25.436378,38.82941,12.887412
25.436378,38.82941,12.887131
25.436378,38.82941,12.886864
25.436378,38.82941,12.886612
25.436378,38.82941,12.886373
25.436378,38.82941,12.886146
25.436378,38.82941,12.885931
53.20431,38.82941,12.885728
50.767765,38.82941,12.885535
48.545017,38.82941,12.885352
46.517307,38.82941,12.8851795
44.667522,38.82941,12.8850155
42.98005,38.82941,40.346973
41.44065,38.82941,38.90366
40.036324,38.82941,37.536198
38.755226,38.82941,36.240597
37.58654,38.82941,35.01308
36.5204,38.82941,33.85007
35.547813,38.82941,32.748177
34.66057,38.82941,31.704193
33.851177,38.82941,30.715069
33.112804,38.82941,29.777924
32.439224,38.82941,28.89003
31.824745,38.82941,28.048794
31.264187,38.82941,27.251764
30.752815,38.82941,26.49662
30.286316,38.82941,25.781162
29.860748,38.82941,25.103298
29.472525,38.82941,24.46106
29.118366,38.82941,23.852568
28.795282,38.82941,23.276056
28.50055,38.82941,22.729841
28.231678,38.82941,22.212328
27.9864,38.82941,21.722013
27.762644,38.82941,21.257463
27.558521,38.82941,20.817327
27.37231,38.82941,20.40032
27.202438,38.82941,20.005228
27.047472,38.82941,19.630898
26.906103,38.82941,19.27624
26.77714,38.82941,18.940218
26.659492,38.82941,18.621855
26.552168,38.82941,18.320223
26.454262,38.82941,18.034441
26.364946,38.82941,17.763678
26.283466,38.82941,17.507143
26.209137,38.82941,17.26409
26.14133,38.82941,17.03381
26.079473,38.82941,16.815632
26.023043,38.82941,16.608917
25.971565,38.82941,16.413067
25.924604,38.82941,16.227509
25.881763,38.82941,16.051702
25.842684,38.82941,15.885134
25.807032,38.82941,15.72732
25.774508,38.82941,15.577798
25.744839,38.82941,15.436133
25.717772,38.82941,15.301914
25.69308,38.82941,15.174748
25.670555,38.82941,15.054265
25.650007,38.82941,14.940113
25.631262,38.82941,14.831961
25.614162,38.82941,14.729491
25.598562,38.82941,14.632406
25.584332,38.82941,14.540423
25.571348,38.82941,14.453275
25.559505,38.82941,14.370706
25.5487,38.82941,14.292476
25.538845,38.82941,14.218357
25.529854,38.82941,14.148133
25.521652,38.82941,14.0816
25.51417,38.82941,14.018562
25.507343,38.82941,13.958838
25.501116,38.82941,13.902252
25.495436,38.82941,13.84864
25.490253,38.82941,13.797845
25.485527,38.82941,13.74972
25.481215,38.82941,13.7041235
25.47728,38.82941,13.660923
25.47369,38.82941,13.619993
25.470417,38.82941,13.581214
25.46743,38.82941,13.544473
25.464705,38.82941,13.509662
25.46222,38.82941,13.476681
25.459951,38.82941,13.445433
25.457884,38.82941,13.415827
25.455997,38.82941,13.387777
25.454275,38.82941,13.361201
25.452705,38.82941,13.336021
25.451273,38.82941,13.312165
25.449965,38.82941,13.289563
25.448772,38.82941,13.268148
25.447685,38.82941,13.247859
25.446693,38.82941,13.228636
25.445787,38.82941,13.2104225
25.444963,38.82941,13.193167
25.44421,38.82941,13.176818
25.443521,38.82941,13.161328
25.442896,38.82941,13.146652
25.442324,38.82941,13.132748
25.441801,38.82941,31.085155
25.441326,38.82941,30.128563
25.440891,38.82941,29.22224
25.440496,38.82941,28.363544
25.440134,38.82941,27.549976
25.439804,38.82941,26.779161
25.439505,38.82941,26.048855
25.43923,38.82941,42.23769
25.43898,38.82941,40.69502
25.438751,38.82941,39.233418
25.438543,38.82941,37.848625
25.438353,38.82941,36.536606
25.43818,38.82941,35.293533
25.438023,38.82941,34.115788
25.437878,38.82941,32.99993
25.437746,38.82941,31.942715
25.437626,38.82941,30.941055
25.437517,38.82941,29.992035
25.437416,38.82941,29.092888
25.437326,38.82941,28.240993
25.437243,38.82941,27.433865
25.437166,38.82941,26.669151
25.437098,38.82941,25.944624
25.437035,38.82941,25.258171
25.436977,38.82941,24.607794
25.436924,38.82941,23.99159
25.436876,38.82941,23.407774
25.436832,38.82941,22.854635
25.436792,38.82941,22.330564
25.436756,38.82941,21.834036
25.436724,38.82941,21.3636
25.436693,38.82941,20.917887
25.436666,38.82941,20.495594
25.43664,38.82941,20.095495
25.436617,38.82941,19.716421
25.436596,38.82941,19.357267
25.436577,38.82941,19.016989
25.43656,38.82941,18.694592
25.436544,38.82941,18.389135
25.43653,38.82941,18.099733
25.436516,38.82941,17.825539
25.436504,38.82941,17.565754
25.436493,38.82941,17.31962
25.436483,38.82941,17.086422
25.436474,38.82941,16.865479
25.436466,38.82941,16.656145
25.436459,38.82941,16.457813
25.436451,38.82941,16.269903
25.436445,38.82941,16.09187
25.43644,38.82941,15.923189
25.436434,38.82941,15.763375
25.436428,38.82941,15.6119585
25.436424,38.82941,15.4685
25.43642,38.82941,15.33258
25.436417,38.82941,15.203802
25.436413,38.82941,15.081792
25.43641,38.82941,14.966194
25.436407,38.82941,14.85667
25.436405,38.82941,14.752902
25.436403,38.82941,14.654588
25.436401,38.82941,14.5614395
25.436398,38.82941,14.4731865
25.436398,38.82941,14.38957
25.436396,38.82941,14.310349
25.436394,38.82941,14.2352915
25.436392,38.82941,14.164177
25.436392,38.82941,14.096801
25.43639,38.82941,14.032965
25.43639,38.82941,13.972484
25.436388,38.82941,13.91518
25.436388,38.82941,13.8608885
25.436386,38.82941,13.80945
25.436386,38.82941,13.760715
25.436384,38.82941,13.7145405
25.436384,38.82941,13.670793
25.436384,38.82941,13.629344
25.436384,38.82941,13.590074
25.436382,38.82941,13.552867
25.436382,38.82941,13.517615
25.436382,38.82941,13.484216
25.436382,38.82941,13.452572
25.436382,38.82941,13.422591
25.436382,38.82941,13.394185
25.43638,38.82941,13.367272
25.43638,38.82941,13.341774
25.43638,38.82941,13.3176155
25.43638,38.82941,13.294727
25.43638,38.82941,13.273041
25.43638,38.82941,13.252495
25.43638,38.82941,13.233027
25.43638,38.82941,13.214584
25.43638,38.82941,13.197109
25.43638,38.82941,13.180553
25.43638,38.82941,13.164867
25.43638,38.82941,13.150005
25.436378,38.82941,13.135924
25.436378,38.82941,13.122583
25.436378,38.82941,13.109943
25.436378,38.82941,13.097968
25.436378,38.82941,13.086622
25.436378,38.82941,13.075872
25.436378,38.82941,13.065687
25.436378,38.82941,13.056037
25.436378,38.82941,13.046894
25.436378,38.82941,13.038232
25.436378,38.82941,13.0300255
25.436378,38.82941,13.022249
25.436378,38.82941,13.014882
25.436378,38.82941,13.007902
25.436378,38.82941,13.001289
25.436378,38.82941,12.995024
25.436378,38.82941,12.989087
25.436378,38.82941,12.983463
25.436378,38.82941,12.978134
25.436378,38.82941,12.973085
25.436378,38.82941,12.968302
25.436378,38.82941,12.96377
25.436378,38.82941,12.9594755
25.436378,38.82941,12.955407
25.436378,38.82941,12.951553
25.436378,38.82941,12.947901
25.436378,38.82941,12.944441
25.436378,38.82941,12.941163
25.436378,38.82941,12.938057
25.436378,38.82941,12.935114
25.436378,38.82941,12.932326
25.436378,38.82941,12.929685
25.436378,38.82941,12.927182
25.436378,38.82941,12.92481
25.436378,38.82941,12.9225645
25.436378,38.82941,12.920436
25.436378,38.82941,12.918419
25.436378,38.82941,12.916509
25.436378,38.82941,12.914698
25.436378,38.82941,12.912983
25.436378,38.82941,12.911358
25.436378,38.82941,12.909818
25.436378,38.82941,12.90836
25.436378,38.82941,12.906978
25.436378,38.82941,12.905668
25.436378,38.82941,12.904428
25.436378,38.82941,12.903252
25.436378,38.82941,12.902138
25.436378,38.82941,12.901083
25.436378,38.82941,12.900084
25.436378,38.82941,12.899137
25.436378,38.82941,12.898239
25.436378,38.82941,12.897388
25.436378,38.82941,12.896584
25.436378,38.82941,12.89582
25.436378,38.82941,12.895097
25.436378,38.82941,12.894412
25.436378,38.82941,12.893763
25.436378,38.82941,12.893147
25.436378,38.82941,12.892565
25.436378,38.82941,12.892013
25.436378,38.82941,12.89149
25.436378,38.82941,12.890994
25.436378,38.82941,12.890525
25.436378,38.82941,12.89008
25.436378,38.82941,12.889659
25.436378,38.82941,12.889259
25.436378,38.82941,12.888881
25.436378,38.82941,12.888522
25.436378,38.82941,12.888183
25.436378,38.82941,12.887861
25.436378,38.82941,12.887556
25.436378,38.82941,12.887267
25.436378,38.82941,12.886993
25.436378,38.82941,12.886735
25.436378,38.82941,12.886489
25.436378,38.82941,12.886256
25.436378,38.82941,12.886036
25.436378,38.82941,12.885827
25.436378,38.82941,12.885629
25.436378,38.82941,12.885441
25.436378,38.82941,12.885263
25.436378,38.82941,12.885096
25.436378,38.82941,12.884935
25.436378,38.82941,12.884785
25.436378,38.82941,12.884642
25.436378,38.82941,12.884505
25.436378,38.82941,12.8843775
25.436378,38.82941,12.884255
25.436378,38.82941,12.88414
25.436378,38.82941,12.88403
25.436378,38.82941,12.883927
25.436378,38.82941,12.883829
25.436378,38.82941,12.883736
25.436378,38.82941,12.883648
25.436378,38.82941,12.883565
25.436378,38.82941,12.883486
25.436378,38.82941,12.88341
25.436378,38.82941,12.88334
25.436378,38.82941,12.883272
25.436378,38.82941,12.883208
25.436378,38.82941,12.883148
25.436378,38.82941,12.883091
25.436378,38.82941,12.883037
25.436378,38.82941,12.882986
25.436378,38.82941,12.882937
25.436378,38.82941,12.882891
25.436378,38.82941,12.882847
25.436378,38.82941,12.882806
25.436378,38.82941,12.882767
25.436378,38.82941,12.88273
25.436378,38.82941,12.882694
25.436378,38.82941,12.882661
25.436378,38.82941,12.882629
25.436378,38.82941,12.8826
25.436378,38.82941,12.882571
25.436378,38.82941,12.8825445
25.436378,38.82941,12.882519
25.436378,38.82941,12.882495
25.436378,38.82941,12.882472
25.436378,38.82941,12.88245
25.436378,38.82941,12.88243
25.436378,38.82941,12.88241
25.436378,38.82941,12.882392
25.436378,38.82941,12.882375
25.436378,38.82941,12.882358
25.436378,38.82941,12.882342
25.436378,38.82941,12.882327
25.436378,38.82941,12.882314
25.436378,38.82941,12.8823
25.436378,38.82941,12.882287
25.436378,38.82941,12.882276
25.436378,38.82941,12.882264
25.436378,38.82941,12.882254
25.436378,38.82941,12.882243
25.436378,38.82941,12.882234
25.436378,38.82941,12.882225
25.436378,38.82941,12.8822155
25.436378,38.82941,12.882208
25.436378,38.82941,12.8822
25.436378,38.82941,12.882193
25.436378,38.82941,12.882186
25.436378,38.82941,12.882179
25.436378,38.82941,12.882173
25.436378,38.82941,12.882167
25.436378,38.82941,12.882161
25.436378,38.82941,12.882156
25.436378,38.82941,12.882151
25.436378,38.82941,12.882146
25.436378,38.82941,12.882142
25.436378,38.82941,12.882137
25.436378,38.82941,12.8821335
25.436378,38.82941,12.88213
25.436378,38.82941,12.882126
25.436378,38.82941,12.882122
25.436378,38.82941,12.882119
25.436378,38.82941,12.882116
25.436378,38.82941,12.882113
25.436378,38.82941,12.882111
25.436378,38.82941,12.882108
25.436378,38.82941,12.882105
25.436378,38.82941,12.882103
25.436378,38.82941,12.8821
25.436378,38.82941,12.882098
25.436378,38.82941,12.882096
25.436378,38.82941,12.882094
25.436378,38.82941,12.882092
25.436378,38.82941,12.882091
25.436378,38.82941,12.88209
25.436378,38.82941,12.882088
25.436378,38.82941,12.882087
25.436378,38.82941,12.882085
25.436378,38.82941,12.882084
25.436378,38.82941,12.882082
25.436378,38.82941,12.882081
25.436378,38.82941,12.88208
25.436378,38.82941,12.882079
25.436378,38.82941,12.882078
25.436378,38.82941,12.882077
25.436378,38.82941,12.882076
25.436378,38.82941,12.882075
25.436378,38.82941,12.882074
25.436378,38.82941,12.882073
25.436378,38.82941,12.882073
25.436378,38.82941,12.882072
25.436378,38.82941,12.8820715
25.436378,38.82941,12.8820715
25.436378,38.82941,12.882071
25.436378,38.82941,12.88207
25.436378,38.82941,12.88207
25.436378,38.82941,12.882069
25.436378,38.82941,12.882069
25.436378,38.82941,12.882068
25.436378,38.82941,12.882068
25.436378,38.82941,12.882068
25.436378,38.82941,12.882067
25.436378,38.82941,12.882067
25.436378,38.82941,12.882066
25.436378,38.82941,12.882066
25.436378,38.82941,12.882066
25.436378,38.82941,12.882065
25.436378,38.82941,12.882065
25.436378,38.82941,12.882065
25.436378,38.82941,12.882065
25.436378,38.82941,12.882064
25.436378,38.82941,12.882064
25.436378,38.82941,12.882064
25.436378,38.82941,12.882064
25.436378,38.82941,12.882064
25.436378,38.82941,12.882063
25.436378,38.82941,12.882063
25.436378,38.82941,12.882063
25.436378,38.82941,12.882063
25.436378,38.82941,12.882063
25.436378,38.82941,12.882063
25.436378,38.82941,12.882062
25.436378,38.82941,12.882062
25.436378,38.82941,12.882062
25.436378,38.82941,12.882062
25.436378,38.82941,12.882062
25.436378,38.82941,12.882062
25.436378,38.82941,12.882062
25.436378,38.82941,12.882062
25.436378,38.82941,12.882062
25.436378,38.82941,12.882061
25.436378,38.82941,12.882061
25.436378,38.82941,12.882061
25.436378,38.82941,12.882061
25.436378,38.82941,12.882061
25.436378,38.82941,12.882061
25.436378,38.82941,12.882061
25.436378,38.82941,12.882061
25.436378,38.82941,12.882061
25.436378,38.82941,12.882061
25.436378,38.82941,12.882061
25.436378,38.82941,12.882061
25.436378,38.82941,12.882061
25.436378,38.82941,12.882061
25.436378,38.82941,12.882061
25.436378,38.82941,12.882061
25.436378,38.82941,12.882061
25.436378,38.82941,12.882061
25.436378,38.82941,12.882061
25.436378,38.82941,12.882061
25.436378,38.82941,12.882061
25.436378,38.82941,12.88206
25.436378,38.82941,12.88206
25.436378,38.82941,12.88206
25.436378,38.82941,12.88206
25.436378,38.82941,12.88206
25.436378,38.82941,12.88206
25.436378,38.82941,12.88206
25.436378,38.82941,12.88206
25.436378,38.82941,12.88206
25.436378,38.82941,12.88206
25.436378,38.82941,12.88206
25.436378,38.82941,12.88206
25.436378,38.82941,12.88206
25.436378,38.82941,12.88206
25.436378,38.82941,12.88206
25.436378,38.82941,12.88206
25.436378,38.82941,12.88206
25.436378,38.82941,12.88206
25.436378,38.82941,12.88206
25.436378,38.82941,12.88206
25.436378,38.82941,12.88206
25.436378,38.82941,12.88206
25.436378,38.82941,12.88206
25.436378,38.82941,12.88206
25.436378,38.82941,12.88206
25.436378,38.82941,12.88206
25.436378,38.82941,12.88206
25.436378,38.82941,12.88206
25.436378,38.82941,12.88206
25.436378,38.82941,12.88206
25.436378,38.82941,12.88206
25.436378,38.82941,12.88206
25.436378,38.82941,12.88206
25.436378,38.82941,12.88206
25.436378,38.82941,12.88206
25.436378,38.82941,12.88206
25.436378,38.82941,12.88206
25.436378,38.82941,12.88206
25.436378,38.82941,12.88206
25.436378,38.82941,12.88206
25.436378,38.82941,12.88206
25.436378,38.82941,12.88206
25.436378,38.82941,12.88206
25.436378,38.82941,12.88206
25.436378,38.82941,12.88206
25.436378,38.82941,12.88206
25.436378,38.82941,12.88206
25.436378,38.82941,12.88206
25.436378,38.82941,12.88206
25.436378,38.82941,12.88206
25.436378,38.82941,12.88206
25.436378,38.82941,12.88206
25.436378,38.82941,12.88206
25.436378,38.82941,12.88206
25.436378,38.82941,12.88206
25.436378,38.82941,12.88206
25.436378,38.82941,12.88206
25.436378,38.82941,12.88206
25.436378,38.82941,12.88206
25.436378,38.82941,12.88206
25.436378,38.82941,12.88206
25.436378,38.82941,12.88206
25.436378,38.82941,12.88206
25.436378,38.82941,12.88206
25.436378,38.82941,12.88206
25.436378,38.82941,12.88206
25.436378,38.82941,12.88206
25.436378,38.82941,12.88206
25.436378,38.82941,12.88206
25.436378,38.82941,12.88206
25.436378,38.82941,12.88206
25.436378,38.82941,12.88206
25.436378,38.82941,12.88206
25.436378,38.82941,12.88206
25.436378,38.82941,12.88206
25.436378,38.82941,12.88206
25.436378,38.82941,12.88206
25.436378,38.82941,12.88206
25.436378,38.82941,12.88206
25.436378,38.82941,12.88206
25.436378,38.82941,12.88206
25.436378,38.82941,12.88206
25.436378,38.82941,12.88206
25.436378,38.82941,12.88206
25.436378,38.82941,12.88206
25.436378,38.82941,12.88206
25.436378,38.82941,12.88206
25.436378,38.82941,12.88206
25.436378,38.82941,12.88206
25.436378,38.82941,12.88206
25.436378,38.82941,12.88206
25.436378,38.82941,12.88206
25.436378,38.82941,12.88206
25.436378,38.82941,12.88206
25.436378,38.82941,12.88206
25.436378,38.82941,12.88206
25.436378,38.82941,12.88206
25.436378,38.82941,12.88206
25.436378,38.82941,12.88206
25.436378,38.82941,12.88206
25.436378,38.82941,12.88206
25.436378,38.82941,12.88206
25.436378,38.82941,12.88206
25.436378,38.82941,12.88206
25.436378,38.82941,12.88206
25.436378,38.82941,12.88206
25.436378,38.82941,12.88206
25.436378,38.82941,12.88206
25.436378,38.82941,12.88206
25.436378,38.82941,12.88206
25.436378,38.82941,12.88206
25.436378,38.82941,12.88206
25.436378,38.82941,12.88206
25.436378,38.82941,12.88206
25.436378,38.82941,12.88206
25.436378,38.82941,12.88206
25.436378,38.82941,12.88206
25.436378,38.82941,12.88206
25.436378,38.82941,12.88206
89.124664,38.82941,12.88206
83.53622,38.82941,12.88206
173.17828,38.82941,12.88206
368.58423,38.82941,12.88206
593.06464,38.82941,12.88206
641.3761,38.82941,12.88206
587.32935,38.82941,12.88206
646.7615,38.82941,12.88206
592.2422,38.82941,12.88206
542.5068,38.82941,12.88206
795.9637,38.82941,12.88206
812.38104,38.82941,12.88206
789.6942,38.82941,12.88206
722.63306,38.82941,12.88206
661.4563,38.82941,12.88206
605.6476,38.82941,12.88206
601.5315,38.82941,12.88206
652.37036,38.82941,12.88206
687.459,38.82941,12.88206
629.36865,38.82941,12.88206
576.37555,38.82941,12.88206
632.4075,38.82941,12.88206
579.1477,38.82941,12.88206
532.516,38.82941,12.88206
593.3477,38.82941,12.88206
543.5153,38.82941,12.88206
498.0555,38.82941,12.88206
456.5847,38.82941,12.88206
418.7528,38.82941,12.88206
417.93628,38.82941,12.88206
437.8144,38.82941,12.88206
427.35413,38.82941,12.88206
449.70285,38.82941,12.88206
412.47482,38.82941,12.88206
378.51343,38.82941,12.88206
347.53204,38.82941,12.88206
319.26917,38.82941,12.88206
301.26627,38.82941,12.88206
277.06308,38.82941,12.88206
291.27655,38.82941,12.88206
267.94992,38.82941,12.88206
246.67014,38.82941,12.88206
227.2576,38.82941,12.88206
209.54843,38.82941,12.88206
208.40857,38.82941,12.88206
192.35336,38.82941,12.88206
177.70694,38.82941,12.88206
164.34567,38.82941,12.88206
152.15683,38.82941,12.88206
262.54025,38.82941,12.88206
241.73517,38.82941,12.88206
222.75565,38.82941,12.88206
205.4415,38.82941,12.88206
189.64664,38.82941,12.88206
175.2377,38.82941,12.88206
162.09311,38.82941,12.88206
150.10193,38.82941,12.88206
139.16293,38.82941,12.88206
129.18378,38.82941,12.88206
120.080284,38.82941,12.88206
130.6754,38.82941,12.88206
121.44101,38.82941,12.88206
113.01691,38.82941,12.88206
105.33199,38.82941,12.88206
98.32141,38.82941,12.88206
91.92598,38.82941,12.88206
172.92972,38.82941,12.88206
159.98767,38.82941,12.88206
148.18121,38.82941,12.88206
137.41075,38.82941,12.88206
127.58536,38.82941,12.88206
118.62211,38.82941,12.88206
110.44536,38.82941,12.88206
102.98609,38.82941,12.88206
96.18135,38.82941,12.88206
89.97371,38.82941,12.88206
84.31076,38.82941,12.88206
79.14473,38.82941,12.88206
74.43199,38.82941,12.88206
70.13278,38.82941,12.88206
66.210815,38.82941,12.88206
62.632988,38.82941,12.88206
59.369106,38.82941,12.88206
56.391617,38.82941,12.88206
53.675396,38.82941,12.88206
51.19751,38.82941,12.88206
48.937057,38.82941,12.88206
46.874947,38.82941,12.88206
44.993782,38.82941,12.88206
43.27768,38.82941,12.88206
41.712166,38.82941,12.88206
40.284016,38.82941,12.88206
38.981182,38.82941,12.88206
37.79267,38.82941,12.88206
36.708447,38.82941,12.88206
35.719357,38.82941,12.88206
34.81706,38.82941,12.88206
33.993935,38.82941,12.88206
33.243034,38.82941,12.88206
32.558025,38.82941,12.88206
31.933125,38.82941,12.88206
31.363056,38.82941,12.88206
30.84301,38.82941,12.88206
30.368595,38.82941,12.88206
29.935808,38.82941,12.88206
29.540998,38.82941,12.88206
29.18083,38.82941,12.88206
28.852266,38.82941,12.88206
28.552534,38.82941,12.88206
28.2791,38.82941,12.88206
28.029661,38.82941,12.88206
27.802109,38.82941,12.88206
27.594524,38.82941,12.88206
27.405153,38.82941,12.88206
27.232399,38.82941,12.88206
27.074804,38.82941,12.88206
26.931038,38.82941,12.88206
26.799887,38.82941,12.88206
26.680243,38.82941,12.88206
26.571098,38.82941,12.88206
26.471529,38.82941,12.88206
26.3807,38.82941,12.88206
26.297838,38.82941,12.88206
26.222248,38.82941,12.88206
26.15329,38.82941,12.88206
26.090384,38.82941,12.88206
26.032997,38.82941,12.88206
25.980644,38.82941,12.88206
25.932888,38.82941,12.88206
25.88932,38.82941,12.88206
25.849577,38.82941,12.88206
25.81332,38.82941,12.88206
25.780245,38.82941,12.88206
25.75007,38.82941,12.88206
25.722546,38.82941,12.88206
25.697435,38.82941,12.88206
25.674528,38.82941,12.88206
25.653631,38.82941,12.88206
25.634567,38.82941,12.88206
25.617178,38.82941,12.88206
25.601313,38.82941,12.88206
25.58684,38.82941,12.88206
25.573639,38.82941,12.88206
25.561594,38.82941,12.88206
25.550606,38.82941,12.88206
25.540583,38.82941,12.88206
25.53144,38.82941,12.88206
25.523098,38.82941,12.88206
25.51549,38.82941,12.88206
25.508547,38.82941,12.88206
25.502214,38.82941,12.88206
25.496437,38.82941,12.88206
25.491167,38.82941,12.88206
25.48636,38.82941,12.88206
25.481974,38.82941,12.88206
25.477974,38.82941,12.88206
25.474323,38.82941,12.88206
25.470995,38.82941,12.88206
25.467957,38.82941,12.88206
25.465185,38.82941,12.88206
25.462658,38.82941,12.88206
25.460352,38.82941,12.88206
25.458248,38.82941,12.88206
25.45633,38.82941,12.88206
25.454578,38.82941,12.88206
25.452982,38.82941,12.88206
25.451525,38.82941,12.88206
25.450195,38.82941,12.88206
25.448984,38.82941,12.88206
25.447878,38.82941,12.88206
25.446869,38.82941,12.88206
25.445948,38.82941,12.88206
25.445108,38.82941,12.88206
25.444342,38.82941,12.88206
25.443644,38.82941,12.88206
25.443007,38.82941,12.88206
25.442425,38.82941,12.88206
25.441895,38.82941,12.88206
25.44141,38.82941,12.88206
25.440968,38.82941,12.88206
25.440565,38.82941,12.88206
25.440199,38.82941,12.88206
25.439863,38.82941,12.88206
25.439558,38.82941,12.88206
38.744865,38.82941,12.88206
37.577087,38.82941,12.88206
51.661465,38.82941,12.88206
49.3603,38.82941,12.88206
47.26105,38.82941,12.88206
45.34601,38.82941,12.88206
43.599,38.82941,12.88206
42.005287,38.82941,12.88206
40.551422,38.82941,12.88206
39.225124,38.82941,12.88206
38.015205,38.82941,12.88206
36.911453,38.82941,12.88206
35.904552,38.82941,12.88206
34.986004,38.82941,12.88206
34.148056,38.82941,12.88206
33.383633,38.82941,12.88206
32.686287,38.82941,12.88206
32.050133,38.82941,12.88206
31.469795,38.82941,12.88206
30.940382,38.82941,12.88206
30.457424,38.82941,12.88206
30.016842,38.82941,12.88206
29.614922,38.82941,12.88206
29.248268,38.82941,12.88206
28.913788,38.82941,12.88206
28.608656,38.82941,12.88206
28.330297,38.82941,12.88206
28.076366,38.82941,12.88206
27.844715,38.82941,12.88206
27.633392,38.82941,12.88206
27.44061,38.82941,12.88206
27.264746,38.82941,12.88206
27.104313,38.82941,12.88206
26.957956,38.82941,12.88206
26.824444,38.82941,12.88206
26.702644,38.82941,12.88206
26.591534,38.82941,12.88206
26.490173,38.82941,12.88206
26.397705,38.82941,12.88206
26.313353,38.82941,12.88206
26.2364,38.82941,12.88206
26.1662,38.82941,12.88206
26.102161,38.82941,12.88206
26.043741,38.82941,12.88206
25.990448,38.82941,12.88206
25.94183,38.82941,12.88206
25.897478,38.82941,12.88206
25.857018,38.82941,12.88206
25.820108,38.82941,12.88206
25.786436,38.82941,12.88206
25.75572,38.82941,12.88206
43.758675,38.82941,12.88206
42.15095,38.82941,12.88206
40.684303,38.82941,12.88206
39.346344,38.82941,12.88206
38.12579,38.82941,12.88206
37.012337,38.82941,12.88206
35.996582,38.82941,12.88206
35.069958,38.82941,12.88206
34.22464,38.82941,12.88206
33.4535,38.82941,12.88206
32.750023,38.82941,12.88206
32.108273,38.82941,12.88206
31.522837,38.82941,12.88206
30.98877,38.82941,12.88206
30.501564,38.82941,12.88206
30.057112,38.82941,12.88206
29.651657,38.82941,12.88206
29.28178,38.82941,12.88206
28.944359,38.82941,12.88206
28.636543,38.82941,12.88206
28.35574,38.82941,12.88206
28.099575,38.82941,12.88206
27.865889,38.82941,12.88206
27.652706,38.82941,12.88206
27.458231,38.82941,12.88206
27.280819,38.82941,12.88206
27.118977,38.82941,12.88206
26.971333,38.82941,12.88206
26.836645,38.82941,12.88206
26.713778,38.82941,12.88206
26.601688,38.82941,12.88206
26.499437,38.82941,12.88206
26.406157,38.82941,12.88206
26.321062,38.82941,12.88206
26.243435,38.82941,12.88206
26.172617,38.82941,12.88206
26.108015,38.82941,12.88206
26.049082,38.82941,12.88206
25.995317,38.82941,12.88206
25.946274,38.82941,12.88206
25.901531,38.82941,12.88206
25.860716,38.82941,12.88206
25.82348,38.82941,12.88206
25.789515,38.82941,12.88206
25.758528,38.82941,12.88206
25.73026,38.82941,12.88206
25.704473,38.82941,12.88206
25.680948,38.82941,12.88206
25.659489,38.82941,12.88206
25.639912,38.82941,12.88206
25.622051,38.82941,12.88206
25.60576,38.82941,12.88206
25.590897,38.82941,12.88206
25.57734,38.82941,12.88206
25.56497,38.82941,12.88206
25.553686,38.82941,12.88206
25.543392,38.82941,12.88206
25.534002,38.82941,12.88206
25.525436,38.82941,12.88206
25.517622,38.82941,12.88206
25.510492,38.82941,12.88206
25.50399,38.82941,12.88206
25.498056,38.82941,12.88206
25.492645,38.82941,12.88206
25.487707,38.82941,12.88206
25.483204,38.82941,12.88206
25.479095,38.82941,12.88206
25.475348,38.82941,12.88206
25.471928,38.82941,12.88206
25.468807,38.82941,12.88206
25.465963,38.82941,12.88206
25.463367,38.82941,12.88206
25.460999,38.82941,12.88206
25.458838,38.82941,12.88206
25.456867,38.82941,12.88206
25.45507,38.82941,12.88206
25.45343,38.82941,12.88206
25.451933,38.82941,12.88206
25.45057,38.82941,12.88206
25.449324,38.82941,12.88206
25.448187,38.82941,12.88206
25.447151,38.82941,12.88206
25.446205,38.82941,12.88206
25.445343,38.82941,12.88206
25.444557,38.82941,12.88206
25.44384,38.82941,12.88206
