Cell 2,Cell 4,Cell 9,Cell 15,Cell 20,Cell 28,Cell 31,Cell 39,Cell 40,Cell 41,Cell 58,Cell 59
70.62557,46.58983,37.191216,67.75151,-1.4543111,0.84176296,122.76471,332.5005,88.37355,95.98438,34.958546,269.8722
67.32372,45.65966,36.407795,62.787598,-1.457848,-8.070255,115.70097,304.70932,85.36455,89.81927,34.682266,260.24054
64.19398,44.793015,35.66523,58.17926,-1.4610989,-16.577185,127.45766,449.6163,82.53085,84.01591,34.424477,251.00716
61.22735,43.985554,34.96139,53.901035,-1.4640872,-18.446363,120.03909,414.97,79.86226,78.55307,34.18394,242.15553
58.415348,43.233242,34.294254,49.92927,-1.4668344,9.805417,113.18144,423.40073,77.34914,73.41079,33.9595,233.66989
55.749912,42.53231,33.661907,46.242016,-1.4693596,0.4859804,106.842285,423.59692,74.98243,68.57023,33.750076,225.53511
53.223404,41.879246,33.062534,42.818886,-1.4716808,67.258255,100.98242,390.47357,72.75362,64.01371,33.55467,217.73666
50.828583,41.270786,69.63013,39.640965,-1.4738144,55.327423,95.56563,359.28903,148.76076,59.72456,33.372334,210.26067
48.558582,40.703876,67.15508,36.690685,-1.4757758,141.89203,90.55838,329.92984,142.23352,55.68708,33.202206,203.09377
46.406895,40.175682,64.80911,33.951744,-1.4775788,126.56885,85.92973,302.28915,136.08658,51.88652,33.04346,196.2232
44.36736,39.683563,62.585472,31.409004,-1.479236,111.94215,81.651054,276.2664,130.29776,48.308964,32.895336,189.63672
42.434124,39.22505,60.4778,29.0484,-1.4807595,97.98029,77.69588,442.4367,124.846214,44.94133,32.757126,183.32256
40.601654,38.79785,58.480034,26.856895,-1.4821599,84.65302,74.03975,408.2106,119.71227,41.7713,32.628166,177.26947
38.864697,38.399834,56.58645,24.822374,-1.4834471,71.93151,70.660065,375.98782,114.87744,38.78728,32.50783,171.46666
37.21827,38.02899,54.791603,58.880905,-1.4846305,59.788254,67.535904,345.6512,110.324295,35.978355,32.395554,165.90376
35.657654,37.68348,53.090363,54.55242,-1.4857181,48.196953,64.647964,317.0903,106.036415,33.33425,32.290787,160.57088
34.17838,37.361565,51.477837,50.533997,-1.4867179,37.132496,61.97837,453.40857,101.99835,30.845297,32.19303,155.45848
32.77621,37.061634,49.9494,46.80342,-1.487637,26.57095,59.510628,437.87698,98.19556,28.502394,32.101814,150.55748
31.44712,36.782185,48.500668,43.340076,-1.4884819,16.489477,57.22947,403.91772,94.61431,26.296957,32.016705,145.85912
30.187307,36.521824,47.127487,40.12482,-1.4892585,8.034654,55.120785,371.94632,91.241714,24.220936,31.937294,141.35501
28.993156,36.27924,45.825912,37.13988,-1.4899724,-1.2043049,53.17154,341.84622,88.06561,22.26673,31.863194,137.03714
27.861248,36.053226,44.59221,34.368763,-1.4906286,64.002594,51.369667,313.50803,85.074554,20.42719,31.794052,132.8978
26.788334,35.842648,43.422844,31.796148,-1.4912318,52.219723,49.70404,286.82858,82.25776,18.695591,31.729538,128.9296
25.771341,35.64645,42.31446,29.407816,-1.4917862,40.972427,68.190186,341.47723,79.60507,17.065598,31.66934,125.12547
24.807358,35.46365,41.263878,27.190565,-1.492296,30.236364,65.25277,313.16064,77.10693,15.531248,31.61317,121.47864
23.893616,35.293335,40.268078,25.132141,-1.4927645,19.988264,62.537453,340.63547,74.75433,14.08693,31.56076,117.98259
23.027502,35.13465,39.324207,23.221169,-1.4931952,17.967915,60.027435,312.36813,72.5388,12.727365,31.511858,114.63109
22.20653,34.986805,38.429558,21.447084,-1.4935911,8.277458,150.1911,285.7554,70.45236,11.447572,31.466225,111.41815
21.428349,34.849056,37.581562,19.800081,-1.493955,-0.9725129,141.05368,518.982,68.487465,10.242876,31.423649,108.33807
20.690725,34.720715,36.77779,18.271057,-1.4942895,-9.802066,132.60713,480.2754,66.637054,9.108868,31.38392,105.38533
19.99155,34.60114,36.01593,16.851562,-1.4945971,-18.23029,124.799225,443.8344,64.89445,8.0414,31.346851,102.55469
19.328817,34.489727,35.2938,15.533749,-1.4948797,-26.275423,117.581665,409.52646,63.253365,7.03657,31.312262,99.84107
18.700623,34.385925,34.60933,14.310334,-1.4951395,-33.954876,110.909805,377.22678,61.707893,35.136127,31.279987,97.23966
18.105173,34.289215,33.960552,68.18355,-1.4953784,-41.285282,104.74242,346.8176,60.252464,32.541443,31.249874,94.74581
17.54076,34.19911,33.345604,63.188686,-1.495598,-48.28248,99.04132,318.18842,58.881832,30.099005,31.221775,92.35507
17.005764,34.115154,32.76273,58.551624,-1.4957997,-54.961655,93.771286,291.235,57.591053,27.79989,31.195557,90.06319
16.498653,34.036934,32.210247,54.246727,-1.4959852,-61.33723,88.89972,265.85925,56.375477,25.635675,31.171091,87.86606
16.017975,33.964054,31.686577,50.2502,-1.4961559,-67.42302,84.39648,272.9385,55.23072,23.598455,66.759384,85.759766
15.562348,33.896156,31.190216,46.53995,-1.4963126,-73.232185,80.23372,273.8956,54.152657,21.680777,64.35506,83.74057
15.130469,33.83289,30.719738,43.09548,-1.4964566,-13.33085,76.38571,270.8748,53.137405,19.87562,62.11161,81.80486
14.721102,33.77395,30.273792,39.897747,-1.4965891,-13.206553,72.82864,246.6908,52.181305,18.176386,60.018295,79.94919
14.333071,33.719032,29.851105,48.85233,-1.4967108,29.539743,69.54053,420.3808,51.280907,16.576859,71.00334,78.17024
13.965263,33.667866,29.450459,45.242218,-1.4968227,19.323324,66.501015,387.44568,50.43297,15.071188,68.315,76.46484
13.616628,33.62019,37.130764,41.89071,-1.4969257,9.571266,63.69132,356.4384,49.63443,13.653867,65.80657,74.82996
13.286163,33.575775,36.3505,53.185406,-1.4970202,73.993195,61.094063,327.24606,48.882412,12.31971,63.465996,73.26268
12.972923,33.53439,35.61092,49.264904,-1.4971071,61.75623,58.69318,299.76248,48.17421,11.063838,61.282047,71.76019
12.676009,33.495834,34.909912,45.625237,-1.4971871,50.07547,56.473827,273.8876,47.50727,9.8816595,59.244247,70.31984
12.39457,33.45991,34.24546,42.24629,-1.4972606,38.92563,54.42228,249.52727,46.87919,8.768847,57.34281,68.939026
12.127801,33.42644,33.615658,39.109383,-1.497328,28.282589,52.52584,290.0885,46.287697,7.7213297,55.568615,67.61531
11.874937,33.395256,33.018696,36.19718,-1.4973902,18.1233,50.772797,264.77988,45.730667,6.7352815,53.913147,66.34633
11.635251,33.3662,32.452866,33.49359,-1.4974471,8.425804,49.152294,240.95268,45.20609,5.8070908,52.36846,65.129814
11.408058,33.33913,31.916546,44.82995,-1.4974996,-0.8309291,47.65432,218.52014,108.458115,4.933364,50.92714,63.9636
11.192707,33.313908,31.408192,41.50797,-1.4975477,-9.666918,46.2696,197.40067,104.27896,4.1109056,49.58227,62.845604
10.988581,33.29041,30.926346,38.423954,-1.4975921,-18.101267,44.989582,177.5174,100.34329,3.336707,48.3274,61.773834
10.795094,33.268513,30.469627,35.560852,-1.4976329,-26.152273,43.806343,158.79797,96.63692,2.6079373,47.1565,60.746376
10.611691,33.248116,30.036728,32.902843,-1.4976703,-33.83732,42.71257,281.73685,93.146484,1.9219294,46.063957,59.7614
10.437847,33.229107,29.626402,30.435236,-1.4977047,-41.173046,41.701492,256.91708,89.859406,1.2761742,45.044525,58.817146
60.491318,33.2114,29.237473,28.144388,-1.4977365,-48.175358,40.766865,233.55013,86.76384,0.66831154,44.09331,57.91194
57.71768,33.1949,28.868828,244.89282,-1.4977655,-54.85939,39.9029,211.55089,83.84862,0.09611638,43.20575,57.04416
55.08861,33.17953,32.081642,227.23982,-1.4977922,-61.239616,39.104263,190.83934,81.10325,-0.44250357,42.377586,56.212257
52.596573,33.165207,31.564676,306.03558,-1.4978168,-4.067155,38.366005,211.2233,78.51782,-0.9495196,41.60484,55.414753
50.23442,33.151863,31.07467,546.2687,-1.4978395,-12.756044,37.68357,190.53094,76.08302,-1.4267843,40.883804,54.650223
47.995388,33.13943,30.610218,507.02734,-1.4978602,-21.049982,37.05273,257.9686,73.790085,-1.8760437,40.211018,53.917305
45.873055,33.127846,30.169987,952.0593,-1.4978793,-28.966946,36.46959,234.54007,71.63074,-2.2989419,39.583252,53.214687
43.861343,33.117054,29.75271,936.9884,-1.4978968,-36.524067,35.93054,246.95132,69.59718,-2.6970255,38.997498,52.541122
41.954483,33.107,29.357197,1111.2523,-1.4979129,-43.73769,35.432243,224.16766,67.68212,-3.0717514,38.450943,51.89541
40.14701,33.09763,28.982306,1031.5397,-1.4979278,-50.623425,34.971626,356.40427,65.878624,-3.424488,37.94096,51.27639
38.43375,33.0889,28.626966,957.5371,-1.4979414,2.241547,34.545837,327.21393,64.18021,-3.7565277,37.465103,50.68297
36.80978,33.08077,28.290157,888.8355,-1.4979539,-6.7340803,34.152237,320.78583,62.580738,-4.0690837,37.02109,50.11408
35.27046,33.073193,27.970911,825.0552,-1.4979655,-15.301758,33.7884,368.69113,61.074455,-4.3633,36.606792,49.568714
33.811367,33.06613,27.668312,1003.48157,-1.4979761,-23.479996,33.452072,401.74203,59.655933,-4.640252,36.22022,49.0459
32.42832,33.059555,27.381495,1036.7705,-1.4979857,-31.286509,33.141174,369.89792,58.320053,-4.9009533,35.859512,48.544697
31.11737,33.053425,27.109634,962.60144,-1.4979947,-38.738186,32.85378,339.91772,57.062004,-5.146357,35.52294,48.06422
29.874743,33.047714,26.85195,960.41956,-1.4980029,-45.851162,32.588116,311.6924,55.87725,-5.377362,35.208897,47.60361
28.696884,33.042397,26.607704,999.30225,-1.4980105,-52.640842,32.34254,285.11923,54.761524,-5.594811,34.915867,47.162045
27.580416,33.037437,26.376194,997.4575,-1.4980174,-59.1219,32.115532,260.10147,53.7108,-5.799501,34.642445,46.738735
26.52214,33.03282,26.15676,925.8963,-1.4980237,-65.30837,31.905687,370.9231,52.72129,-5.992181,34.38732,46.33293
25.519024,33.02852,25.948765,859.46124,-1.4980297,61.406593,31.711708,340.88293,51.78943,-6.173554,34.14927,45.9439
24.56819,33.02451,25.751617,802.79083,-1.4980351,64.26695,31.532396,356.96777,50.911865,-6.3442845,33.927147,45.57096
23.666916,33.020775,25.564753,745.17413,-1.4980401,52.47209,31.366642,327.74448,50.085423,-6.504997,33.71989,45.213436
22.812616,33.017296,25.38763,691.6847,-1.4980446,41.213318,31.21342,300.23172,49.307133,-6.6562796,33.5265,44.870697
22.002844,33.014053,25.219746,642.0268,-1.4980488,30.466295,67.49924,274.9641,48.57419,-6.798685,39.108803,44.542126
21.235277,33.011032,25.060616,595.926,-1.4980526,20.207743,64.61407,346.4047,47.88394,-6.9327345,38.5548,44.227142
20.507719,33.008217,24.909784,553.12756,-1.4980562,10.415501,61.94704,317.79968,47.233913,-7.0589185,38.037865,43.925182
19.81808,33.005592,24.766819,513.3949,-1.4980594,1.0683302,59.481667,290.86902,46.621758,-7.177698,37.555527,43.635708
19.164389,33.00315,24.631308,476.50842,17.339035,-7.8539715,57.202698,265.5147,46.045265,-7.2895083,37.105465,43.3582
18.544765,105.590294,37.424038,442.2642,604.2591,-16.370737,55.09604,241.64449,45.502357,-7.3947577,36.685516,43.092167
17.957441,100.63073,63.27002,410.47296,731.7192,-8.08112,53.14866,219.17145,44.99108,-7.4938307,36.293674,42.837135
17.400728,96.009865,169.58682,380.959,923.66187,-16.587551,51.348522,260.5164,44.509594,-7.587091,35.928055,42.592648
16.87303,91.70459,161.89925,353.55923,1193.2217,-24.707352,49.68449,236.93872,44.05616,-7.674879,35.5869,42.35827
93.78468,87.69334,154.61255,328.12216,1163.6334,-32.458084,48.146275,214.74115,43.62914,-7.7575154,35.268574,42.13358
89.27575,83.95603,147.70584,304.50723,1069.5211,-39.85652,46.72436,193.84286,43.227,-7.8353033,34.97155,41.918182
85.00183,80.47396,141.15932,282.5839,983.0106,-46.91867,45.409958,262.34866,42.84829,-7.9085264,34.6944,41.71169
80.950676,77.2297,134.95416,262.231,903.488,-53.659817,44.194935,293.15915,42.491642,-7.977453,34.4358,41.513733
77.11067,74.20699,129.0726,243.33598,830.3887,-60.094578,43.07178,267.67078,42.155777,-8.0423355,34.194504,41.323963
73.47081,71.390724,123.49776,225.7945,763.1939,-66.23685,42.033546,243.67435,41.839474,-8.103411,33.969357,41.14204
70.02066,68.76679,118.21362,209.50955,701.4267,-72.09993,41.073807,221.08252,41.541603,-8.160902,33.759274,40.96764
66.75034,66.32206,113.20505,194.39114,901.4888,-77.69652,40.186638,199.81305,41.261086,-8.21502,33.563248,40.80045
63.65048,64.04429,108.457664,180.3557,1083.8329,-83.03873,39.366547,251.21976,40.99691,-8.265963,33.38034,40.64017
60.71218,61.922085,103.95785,167.32565,996.1664,-88.138115,38.60846,228.18625,40.74813,-8.313915,33.209675,40.48652
57.927032,59.94481,99.69269,155.22899,915.58105,-93.005714,37.907692,206.50098,40.51384,-8.359055,33.05043,40.339222
55.28705,121.14803,95.64994,143.99884,841.50494,-97.65207,37.259907,186.08502,40.2932,-8.4015465,32.90184,40.198013
52.784664,115.12595,91.818016,133.57314,773.41223,-102.087234,36.661102,166.8641,40.08542,-8.441544,32.763195,40.062645
50.41271,109.51516,88.18592,123.89426,710.81964,-106.32081,36.10757,220.30518,39.88974,-8.479195,32.633827,39.932873
48.164383,104.287544,84.74323,114.90869,653.2829,-110.36195,35.59589,258.25543,39.70546,-8.514635,32.513115,39.808464
46.03324,99.41694,81.48007,106.56679,600.3937,-114.21941,35.122902,234.81012,39.53192,-8.5479965,32.400482,39.6892
44.01318,94.878975,78.387085,98.82244,603.1424,-117.90154,34.685673,364.24902,39.36849,-8.579401,32.295387,39.57487
42.098408,90.65093,75.45538,91.632835,554.3032,-121.416306,34.2815,334.59952,39.21458,-8.608962,32.197323,39.465267
40.283436,86.71164,72.67657,84.958244,509.40897,-124.77131,33.90789,449.37994,39.069637,-8.636789,32.105824,39.360195
38.56306,83.041374,70.04266,78.76177,468.141,-127.97382,33.562527,414.74744,38.93314,-8.662983,32.020447,39.259464
36.932354,79.62177,67.546104,73.00917,709.99713,-131.03076,33.243275,382.1421,38.804596,-8.687641,31.94078,39.162903
35.386642,76.43571,65.17974,67.66864,694.719,-133.94876,32.948162,351.44522,38.683537,-8.710851,31.866447,39.07033
33.921497,73.46723,62.936783,62.71066,663.7273,-136.73413,32.675365,322.54517,38.569534,-8.732699,31.797089,38.98159
92.95843,70.701485,60.810783,58.107838,609.9944,-139.3929,89.21736,295.33673,38.462173,-8.753265,31.73237,38.896515
88.49256,68.124626,58.795654,53.83473,606.20325,-141.93082,84.69011,269.72092,38.36107,-8.772625,31.671984,38.814957
84.25946,65.723755,56.885612,51.110344,718.6742,-144.35336,80.50515,245.60449,38.26585,-8.790848,31.615637,38.736774
94.262794,63.48685,55.075172,47.338486,660.50305,-146.66582,76.63661,222.89969,38.17618,-8.808002,31.56306,38.66182
89.72894,68.60396,53.35914,43.836815,607.0306,-148.87315,73.06058,201.52386,38.09174,18.09415,31.514004,38.58997
85.431404,66.17035,51.732597,40.585976,557.8773,-150.98016,69.75492,181.39923,38.012215,16.499449,31.46823,38.521088
81.35786,63.902943,50.190876,37.568005,512.69434,-152.99141,66.6992,194.7659,37.937325,14.998321,31.425518,38.45505
77.49663,61.790386,48.729553,34.76622,471.16098,-154.91124,63.87452,175.03683,37.866795,13.585275,31.385666,38.39175
73.836655,59.8221,47.344433,32.165134,468.50595,-156.74379,61.263412,352.29712,37.800377,12.255143,31.34848,38.331062
70.36744,76.95927,46.031548,29.750372,593.4576,-148.64839,58.849724,323.3472,37.737827,11.00306,31.313782,38.272884
67.07904,88.423775,44.787125,27.508583,545.40063,-150.76562,56.618538,296.09183,37.678925,11.320991,31.281406,38.217113
63.962048,84.63658,43.607594,25.42738,647.3878,-152.7866,54.556046,270.4318,37.62345,10.123721,31.251198,38.16365
61.00751,81.10803,42.489574,23.495258,594.97473,-154.71574,52.649494,246.27374,37.57121,8.996705,31.22301,38.112392
58.20697,77.820465,41.429855,21.70154,546.7953,-114.10567,50.8871,276.58215,37.52201,7.93582,31.196709,38.06326
112.62577,74.75742,40.4254,20.03631,502.50748,-117.79297,49.257957,336.71103,37.47568,6.937186,31.172167,38.016155
107.13482,71.90356,39.473328,18.490366,461.79697,-121.31267,75.58635,308.67343,37.43205,5.997148,31.149267,37.970997
101.93006,69.244606,52.36264,17.05516,523.6123,-124.672386,72.08972,282.27695,37.390957,5.11227,31.127901,37.927708
96.99658,66.76724,50.788063,15.722763,481.19705,-127.879395,68.85747,257.42557,37.35226,12.87064,31.107964,37.886208
92.320244,64.45907,49.295597,14.485809,442.20786,-130.94064,65.869606,234.02881,37.31582,11.582441,31.089361,37.846424
87.88764,62.308537,47.88096,13.337461,406.36798,-133.86273,63.10765,212.00156,37.2815,10.369831,31.072002,37.808285
83.68607,60.304867,46.540092,12.271373,450.46207,-136.65201,60.554523,191.26364,37.249184,9.2283745,31.055807,37.771725
79.7035,58.438038,45.26915,11.281651,413.95544,-139.3145,58.194435,171.7396,37.218746,8.153894,31.040693,37.73667
75.9285,56.698704,44.064484,10.362824,380.3976,-137.03624,56.01279,153.35837,37.190083,7.142464,31.026592,37.70307
72.35026,55.07815,42.922638,9.509816,349.55038,-139.68127,80.155075,174.6708,37.16309,6.1903815,31.013435,37.67086
68.95852,53.56828,41.84034,8.717912,321.19482,-142.20609,76.313,390.0719,37.137672,5.294164,31.001158,37.63998
65.74356,52.16152,40.81448,7.9827332,295.12964,-139.89346,187.1061,358.9109,37.11373,4.4505353,30.989702,37.61038
62.696167,50.850834,39.842117,7.300217,271.16983,-142.40863,175.17757,329.57385,37.091187,3.6564085,30.979013,37.581997
59.80761,49.629665,38.920456,6.666592,249.14539,-144.80948,164.15096,301.954,37.069958,2.9088795,30.96904,37.554794
57.06961,48.49189,38.046864,6.078355,228.89992,-147.1012,153.95805,419.58618,37.04996,2.2052128,30.959734,37.528713
54.47432,47.43182,37.218826,5.5322547,210.28976,-141.92082,144.53581,406.4881,37.03113,1.5428364,30.95105,37.503708
52.014297,46.44415,36.433968,5.0252733,193.18282,-144.34383,135.82599,374.3662,37.0134,0.919326,30.942947,37.47974
49.682495,45.523926,35.69004,4.5546083,177.45767,-146.65672,127.774704,344.1245,36.9967,0.3324024,30.935389,37.456764
47.47223,44.666553,34.984905,4.117658,163.0027,-148.86447,120.33217,315.65295,36.980976,-0.22008212,30.928333,37.434734
45.377167,43.867733,34.31654,3.712008,149.71532,-150.97186,113.45236,288.84796,36.966164,-0.74014837,30.921751,37.41362
43.3913,43.123466,33.68303,3.3354154,137.5012,-152.98347,107.09271,263.61194,36.952217,-1.2296985,30.91561,37.393375
41.508938,42.43003,33.082558,2.9857993,126.27368,-154.90367,101.21393,239.85309,36.939083,-1.690523,30.909878,37.373966
39.72469,41.78395,32.513397,2.6612272,115.95305,-156.73657,95.77962,217.48492,36.926716,-2.1243074,30.904531,37.355362
38.03344,41.181995,31.973919,2.3599052,106.46605,-158.48616,90.756195,196.42606,36.915066,-2.5326383,30.899542,37.33753
40.991978,40.62115,31.462572,2.0801673,97.74536,-160.15622,86.112595,181.62503,36.904095,-2.9170094,30.894886,37.32043
39.234673,40.098606,30.97789,1.8204681,89.72908,-161.75038,81.82008,162.66516,36.893764,-3.2788262,30.890543,37.30404
98.82665,39.61175,30.518486,1.5793716,82.36029,-163.27208,77.85213,464.43512,36.884037,-3.619413,30.88649,37.288326
94.054924,39.158146,30.083036,1.3555454,75.586716,-164.72462,74.18419,428.9214,36.874874,-3.9400144,30.882708,37.273262
89.531906,38.735516,29.670296,1.1477526,69.360275,-166.11113,70.79358,397.906,36.866245,-4.241804,30.879177,37.258823
85.24464,38.34175,29.27908,0.9548446,63.63676,-167.43462,67.659325,366.28644,36.85812,-4.5258856,30.875885,37.24498
81.180824,37.97488,28.908262,0.77575505,58.37556,-168.69795,64.762054,393.60583,36.850468,-4.793298,30.872812,37.23171
77.32883,37.63306,28.556784,0.6094941,53.53933,-169.90385,62.083836,362.23798,36.84326,-5.0450187,30.869946,37.218987
73.6776,37.31459,28.223633,0.45514286,49.09374,-171.05496,59.608116,332.70618,36.836475,-5.281969,30.867271,37.20679
70.216675,37.017864,27.907856,0.31184816,45.007236,-172.15373,57.319588,304.90298,36.830082,-5.5050163,30.864775,37.1951
66.936134,36.741405,27.608547,0.1788181,41.250816,-173.20258,55.20409,278.7272,36.824066,-5.7149754,30.862446,37.183887
