Cell 0,Cell 10,Cell 11,Cell 32,Cell 37,Cell 41,Cell 44,Cell 54
81.66803,56.32184,68.24984,67.23804,80.68958,349.2293,99.95648,98.322296
81.66803,56.321823,68.24984,67.23804,80.68958,345.4169,96.432144,95.67854
81.66803,56.32181,68.24984,67.23804,80.68958,316.20282,93.105484,93.19272
81.66803,56.3218,68.24984,67.23804,80.68958,288.92764,89.965416,90.85539
81.66803,56.32179,68.24984,67.23804,80.68958,263.4627,87.00148,88.65767
81.66803,56.32178,68.24984,67.23804,80.68958,306.51993,84.20378,86.59123
81.66803,56.32177,68.24984,67.23804,80.68958,370.24506,159.62143,84.64824
81.66803,56.321762,68.24984,67.23804,80.68958,495.7124,152.75049,82.821304
81.66803,56.321754,68.24984,67.23804,80.68958,456.52325,146.26492,81.1035
81.66803,56.321747,68.24984,67.23804,80.68958,419.93512,140.14314,79.48831
81.66803,56.32174,68.24984,67.23804,80.68958,536.2185,134.36473,77.969604
81.66803,56.32173,68.24984,67.23804,80.68958,494.34106,128.91043,76.54162
81.66803,56.321724,68.24984,67.23804,80.68958,502.9339,123.76206,75.19893
81.66803,56.321716,68.24984,67.23804,80.68958,463.2655,118.902466,73.93645
81.66803,56.321712,68.24984,67.23804,80.68958,426.22986,114.315445,72.749374
81.66803,56.321705,68.24983,67.23804,80.68958,391.65225,109.98571,71.63322
81.66803,56.3217,68.24983,67.23804,80.68958,359.36954,105.898834,70.58373
81.66803,56.321697,68.24983,67.23804,80.68958,329.22943,102.04119,103.103485
81.66803,56.32169,68.24983,67.23804,80.68958,301.0897,98.39992,100.17413
81.66803,56.321686,68.24983,67.23804,80.68958,472.44934,94.96289,97.41977
81.66803,56.321682,68.24983,67.23804,80.68958,504.24738,91.71864,94.829926
81.66803,56.32168,68.24983,67.23804,80.68958,464.49176,88.656364,92.39479
81.66803,56.321674,68.24983,67.23804,80.68958,427.37476,85.765854,90.10512
81.66803,56.32167,68.24983,67.23804,80.68958,392.72116,83.03746,158.82457
81.66803,56.321667,68.24983,67.23804,80.68958,478.74207,80.46211,152.56674
81.66803,56.321663,68.24983,67.23804,80.68958,440.67926,78.03121,146.68272
81.66803,56.321663,68.24983,67.23804,80.68958,450.19025,75.736664,141.15018
81.66803,56.32166,68.24983,67.23804,80.68958,414.0224,73.570816,135.94812
81.66803,56.321655,68.24983,67.23804,80.68958,380.255,71.52645,131.05682
81.66803,56.32165,68.24983,67.23804,80.68958,348.72873,69.596756,126.45768
81.66803,56.32165,68.24983,67.23804,80.68958,319.29483,67.7753,122.13327
81.66803,56.321648,68.24983,67.23804,80.68958,296.6389,66.056,118.067184
81.66803,56.321648,68.24983,67.23804,80.68958,270.66217,64.43314,114.24398
81.66803,56.321644,68.24983,67.23804,80.68958,246.40953,62.901306,110.649155
81.66803,56.321644,68.24983,67.23804,80.68958,435.3401,61.4554,107.269066
81.66803,56.32164,68.24983,67.23804,80.68958,400.15784,60.090584,104.09088
81.66803,56.32164,68.24983,67.23804,80.68958,367.3106,131.61221,101.102554
81.66803,56.321636,68.24983,67.23804,80.68958,336.64343,148.00177,98.292725
81.66803,56.321636,68.24983,67.23804,80.68958,423.20715,141.78256,95.65074
81.66803,56.321632,68.24983,67.23804,80.68958,388.83017,135.9122,93.16658
81.66803,56.321632,68.24983,67.23804,80.68958,599.4746,147.03018,90.8308
81.66803,56.321632,68.24983,67.23804,80.68958,553.39886,140.86548,88.63455
81.66803,56.32163,68.24983,67.23804,80.68958,510.38116,135.04654,86.5695
81.66803,56.32163,68.24983,67.23804,80.68958,470.2185,152.68774,84.6278
81.66803,56.32163,68.24983,67.23804,80.68958,432.72137,146.2057,82.802086
81.66803,56.32163,68.24983,67.23804,80.68958,397.71292,140.08725,81.085434
81.66803,56.321625,68.24983,67.23804,80.68958,365.02798,134.31197,79.47132
81.66803,56.321625,68.24983,67.23804,80.68958,334.51233,128.86063,134.1713
81.66803,56.321625,68.24983,67.23804,80.68958,306.02197,123.71505,129.38611
81.66803,56.321625,68.24983,67.23804,80.68958,345.47076,118.85809,124.88678
81.66803,56.32162,68.24983,67.23804,80.68958,419.02985,114.27356,120.65621
81.66803,56.32162,68.24983,67.23804,80.68958,384.9301,266.72574,116.67836
81.66803,56.32162,68.24983,67.23804,80.68958,353.09357,253.84732,112.93811
81.66803,56.32162,68.24983,67.23804,80.68958,323.36996,241.69122,111.14132
81.66803,56.32162,68.24983,67.23804,80.68958,295.6191,230.21698,107.73183
81.66803,56.32162,68.24983,67.23804,80.68958,269.71008,219.38632,104.526
81.66803,56.321617,68.24983,67.23804,80.68958,245.52061,209.16318,101.51168
81.66803,56.321617,68.24983,67.23804,80.68958,222.9366,199.51343,98.677414
81.66803,56.321617,68.24983,67.23804,80.68958,201.85146,190.40494,96.01245
81.66803,56.321617,68.24983,67.23804,80.68958,182.16573,181.80734,93.50668
81.66803,56.321617,68.24983,67.23804,80.68958,163.78654,173.69199,91.15059
81.66803,56.321617,68.24983,67.23804,80.68958,146.62715,187.30753,88.93524
81.66803,56.321617,68.24983,67.23804,80.68958,234.85197,178.88367,86.85222
81.66803,56.321617,68.24983,67.23804,80.68958,219.50804,170.93228,84.89363
81.66803,56.321617,68.24983,67.23804,80.68958,198.65047,163.42691,83.05204
81.66803,56.321613,68.24983,67.23804,80.68958,179.1772,156.34251,81.32046
81.66803,56.321613,68.24983,67.23804,80.68958,160.99635,149.65549,79.69231
81.66803,56.321613,68.24983,67.23804,80.68958,207.28139,143.34352,78.161415
81.66803,56.321613,68.24983,67.23804,80.68958,298.4027,137.38559,76.72197
81.66803,56.321613,68.24983,67.23804,80.68958,272.30893,131.76186,75.36851
81.66803,56.321613,68.24983,67.23804,80.68958,247.947,126.45355,74.095894
81.66803,56.321613,68.24983,67.23804,80.68958,225.20195,121.44299,72.8993
81.66803,56.321613,68.24983,67.23804,80.68958,203.96648,116.71348,71.774185
81.66803,56.321613,205.18343,67.23804,80.68958,184.14037,245.40524,70.71628
81.66803,56.321613,251.19467,67.23804,80.68958,165.63011,233.72269,69.721565
81.66803,56.321613,241.50325,67.23804,80.68958,279.2145,222.69537,68.78627
81.66803,56.321613,336.46558,67.23804,80.68958,440.55322,212.28662,67.906845
81.66803,56.321613,324.69897,67.23804,80.68958,405.025,202.46167,76.66008
81.66803,56.321613,311.11368,67.23804,80.68958,371.85474,193.1878,136.70456
81.66803,56.321613,390.0102,67.23804,80.68958,340.886,184.43411,131.76807
81.66803,56.321613,379.51416,67.23804,80.68958,311.9726,176.17142,127.12644
81.66803,56.321613,363.02502,67.23804,80.68958,284.97818,168.3722,122.762085
81.66803,56.321613,347.40942,67.23804,80.68958,259.77536,161.0104,118.65843
81.66803,56.321613,332.6211,67.23804,80.68958,236.24525,154.06155,114.79991
81.66803,56.32161,318.61612,67.23804,80.68958,214.27684,147.50244,111.171875
81.66803,56.32161,1527.8102,67.23804,80.68958,193.76643,141.31125,107.76057
81.66803,56.32161,2566.0525,67.23804,80.68958,174.6173,135.46732,104.553024
81.66803,56.32161,3736.6719,67.23804,80.68958,156.73909,129.95117,101.537094
81.66803,56.32161,3757.2815,67.23804,80.68958,368.79575,124.74444,98.70131
81.66803,56.32161,3766.833,67.23804,80.68958,338.03,119.82974,96.03491
81.66803,56.32161,4227.9688,67.23804,80.68958,309.30618,115.19071,93.5278
81.66803,56.32161,4007.6091,67.23804,80.68958,282.48874,249.56522,91.17045
81.66803,56.32161,3798.923,67.23804,80.68958,257.45117,237.64932,88.95391
81.66803,56.32161,3776.5828,67.23804,80.68958,234.07533,226.40176,86.86978
81.66803,56.32161,3580.1353,67.23804,80.68958,212.25093,215.7851,84.91014
81.66803,56.32161,3769.712,67.23804,80.68958,191.87498,205.76392,83.067566
81.66803,56.32161,3855.965,67.23804,80.68958,172.8514,196.30484,81.33505
81.66803,56.32161,3655.3125,67.23804,80.68958,155.09038,187.37631,79.706024
81.66803,56.32161,3496.0015,67.23804,80.68958,319.98187,178.94858,78.17432
81.66803,56.32161,3680.8813,67.23804,80.68958,477.24738,170.99356,76.7341
81.66803,56.32161,3489.5037,67.23804,80.68958,439.28375,163.48476,75.37991
81.66803,56.32161,3337.0657,67.23804,80.68958,403.83978,156.39711,74.10662
81.66803,56.32161,3371.4282,67.23804,80.68958,370.7482,159.54274,72.909386
81.66803,56.32161,3384.9119,67.23804,80.68958,339.85287,152.67621,71.78367
81.66803,56.32161,3419.014,67.23804,80.68958,311.00806,146.19481,70.7252
81.66803,56.32161,3241.5085,67.23804,80.68958,284.07767,140.07697,72.6553
81.66803,56.32161,3073.4065,67.23804,80.68958,264.43723,134.30226,71.544754
81.66803,56.32161,2914.2095,67.23804,80.68958,240.59773,128.85147,70.50055
81.66803,56.32161,3153.466,67.23804,80.68958,218.34044,123.706406,69.51872
81.66803,56.32161,3045.9482,67.23804,80.68958,197.56035,118.84993,68.59555
81.66803,56.32161,2888.2058,67.23804,80.68958,294.3227,114.265854,67.727516
81.66803,56.32161,2738.8198,67.23804,80.68958,268.4997,109.9389,66.91134
81.66803,56.32161,2597.724,67.23804,80.68958,265.08066,105.85465,66.143906
81.66803,56.32161,2463.7263,67.23804,80.68958,241.19847,101.99948,65.422325
81.66803,56.32161,2336.827,67.23804,80.68958,218.90129,98.36055,64.74384
81.66803,56.32161,2216.65,67.23804,80.68958,198.08397,94.92573,64.105896
81.66803,56.32161,2102.8394,67.23804,80.68958,178.6483,91.68356,63.50605
81.66803,56.32161,2554.188,67.23804,80.68958,425.27106,88.62325,62.942036
81.66803,56.32161,2422.4963,67.23804,80.68958,390.75708,85.7346,62.411713
81.66803,56.32161,2297.781,67.23804,80.68958,358.53378,83.007965,61.91307
81.66803,56.32161,2197.697,67.23804,80.68958,328.44913,80.434265,61.444214
81.66803,56.32161,2084.8906,67.23804,80.68958,300.36118,78.00493,61.003365
81.66803,56.32161,1978.0599,67.23804,80.68958,274.13742,75.71185,60.58885
81.66803,56.32161,1876.8885,67.23804,80.68958,249.65413,73.5474,60.199093
81.66803,56.32161,1781.0767,67.23804,80.68958,377.01627,71.50435,59.832623
81.66803,56.32161,1690.3403,67.23804,80.68958,345.70496,69.57589,59.48804
81.66803,56.32161,1771.2155,67.23804,80.68958,367.94678,67.7556,59.16404
81.66803,56.32161,1681.0016,67.23804,80.68958,337.2374,66.037415,58.859398
81.66803,56.32161,1649.095,67.23804,80.68958,308.56616,64.415596,58.572952
81.66803,56.32161,1565.3503,67.23804,80.68958,281.79782,62.884743,58.303616
81.66803,56.32161,1486.0421,67.23804,80.68958,256.8061,61.439762,58.05037
81.66803,56.32161,1410.9352,67.23804,80.68958,233.47307,60.07583,57.81225
81.66803,56.32161,1339.807,67.23804,80.68958,211.68864,58.7884,57.588352
81.66803,56.32161,1272.4468,67.23804,80.68958,191.35002,57.573177,57.37783
81.66803,56.32161,1208.6549,67.23804,80.68958,172.36128,56.42612,57.179886
81.66803,56.32161,1148.2424,67.23804,80.68958,154.6328,55.343403,56.993763
81.66803,56.32161,1091.0303,67.23804,80.68958,138.08095,54.32141,56.81876
81.66803,56.32161,1036.8489,67.23804,80.68958,122.62764,213.32367,56.65421
81.66803,56.32161,1151.7827,67.23804,80.68958,108.19995,203.44055,56.49949
81.66803,56.32161,1094.383,67.23804,80.68958,300.71564,194.11179,56.35401
81.66803,56.32161,1040.024,67.23804,80.68958,274.46835,185.30627,56.217224
81.66803,56.32161,988.54474,67.23804,80.68958,249.96309,176.99466,56.088604
81.66803,56.32161,939.7925,67.23804,80.68958,227.08421,169.14923,55.96767
81.66803,56.32161,893.62286,67.23804,80.68958,278.61725,161.74387,55.853962
81.66803,56.32161,849.89905,67.23804,80.68958,253.83662,154.75388,55.747044
81.66803,56.32161,889.0622,67.23804,80.68958,230.70067,148.15594,55.64651
81.66803,56.32161,845.58,67.23804,80.68958,209.10023,141.9281,55.551987
81.66803,56.32161,804.40125,67.23804,80.68958,188.9334,136.04956,102.50261
81.66803,56.32161,765.40393,67.23804,80.68958,170.10503,130.50076,99.609146
81.66803,56.32161,728.4725,67.23804,80.68958,152.52629,125.26318,96.88853
81.66803,56.32161,693.49744,67.23804,80.68958,136.11424,120.31939,94.33043
81.66803,56.32161,660.3752,67.23804,80.68958,338.3036,115.65289,91.925125
81.66803,56.32161,629.00757,67.23804,80.68958,309.5616,111.24814,89.66351
81.66803,56.32161,599.30164,67.23804,80.68958,282.72723,107.09045,87.536995
81.66803,56.32161,571.1694,67.23804,80.68958,257.67383,103.16596,85.537506
81.66803,56.32161,560.8686,67.23804,80.68958,234.28322,99.46161,83.65745
81.66803,56.32161,634.4029,67.23804,80.68958,332.58978,95.96503,81.889694
81.66803,56.32161,604.4112,67.23804,80.68958,333.3373,92.664566,80.22755
81.66803,56.32161,576.0083,67.23804,80.68958,304.92493,89.54923,78.66468
81.66803,56.32161,549.11,67.23804,80.68958,293.6747,204.95743,77.195175
81.66803,56.32161,523.63666,67.23804,80.68958,267.8947,195.54358,75.813446
81.66803,56.32161,499.5127,67.23804,80.68958,243.82576,186.65778,74.51425
81.66803,56.32161,476.66675,67.23804,80.68958,221.35423,178.27036,73.29267
81.66803,56.32161,455.031,67.23804,80.68958,200.37413,170.3534,72.14406
81.66803,56.32161,434.54144,67.23804,80.68958,180.78645,162.88048,78.68831
81.66803,56.32161,460.51886,67.23804,80.68958,162.4988,155.82672,77.21739
81.66803,56.32161,439.7386,67.23804,80.68958,145.42488,149.16862,75.834335
81.66803,56.32161,698.9231,67.23804,80.68958,295.0959,142.88397,74.5339
81.66803,56.32161,665.5134,67.23804,80.68958,509.4281,136.95183,73.31114
81.66803,56.32161,633.87366,67.23804,80.68958,469.32867,131.35242,72.16142
81.66803,56.32161,603.91,67.23804,80.68958,431.89062,126.06708,71.08038
81.66803,56.32161,575.5336,67.23804,80.68958,396.93732,121.07819,70.06392
81.66803,56.32161,548.66046,67.23804,80.68958,364.30383,116.36913,69.10818
81.66803,56.32161,523.21094,67.23804,80.68958,333.8362,111.92421,91.574814
81.66803,56.32161,499.10956,67.23804,80.68958,305.39072,107.7286,89.33412
81.66803,56.32161,476.2849,67.23804,80.68958,278.83313,103.76832,87.22728
81.66803,56.32161,454.66943,67.23804,80.68958,500.09045,100.030174,85.24629
81.66803,56.32161,434.19904,67.23804,80.68958,460.61078,96.5017,83.38363
81.66803,56.32161,414.813,67.23804,80.68958,584.7253,93.17114,81.63224
81.66803,56.32161,396.45398,67.23804,80.68958,539.6284,90.02739,79.985466
81.66803,56.32161,379.0675,67.23804,80.68958,497.52466,87.05998,78.43706
81.66803,56.32161,362.60205,67.23804,80.68958,458.21527,84.259,76.98115
81.66803,56.32161,347.00885,67.23804,80.68958,431.3662,81.61514,75.612206
81.66803,56.32161,332.2417,67.23804,80.68958,396.44772,79.11957,74.325035
81.66803,56.32161,318.25684,67.23804,80.68958,363.84674,76.76398,73.11475
81.66803,56.32161,305.01282,67.23804,80.68958,404.8034,74.540504,71.97677
81.66803,56.32161,368.4735,67.23804,80.68958,590.90326,72.44175,70.90676
81.66803,56.32161,352.56927,67.23804,80.68958,545.39636,70.46071,69.90067
81.66803,56.32161,337.50757,67.23804,80.68958,502.9098,68.59079,68.95467
81.66803,56.32161,323.24374,67.23804,80.68958,463.24298,66.82576,68.06519
81.66803,56.32161,309.73553,67.23804,80.68958,426.20886,65.15972,67.22884
81.66803,56.32161,296.94293,67.23804,80.68958,391.63266,115.71317,66.44245
81.66803,56.32161,339.3822,67.23804,80.68958,359.35126,111.30504,65.70303
81.66803,56.32161,325.0191,67.23804,80.68958,329.21234,107.14416,65.00778
81.66803,56.32161,311.41684,67.23804,80.68958,301.07373,103.21666,64.354065
81.66803,56.32161,298.53516,67.23804,80.68958,274.80267,99.50946,63.739395
81.66803,56.32161,286.3359,67.23804,80.68958,250.27522,96.01019,63.161446
81.66803,56.32161,274.7829,67.23804,80.68958,227.37563,92.7072,62.61802
81.66803,56.32161,263.84186,67.23804,80.68958,205.99586,89.58948,62.10705
81.66803,56.32161,253.48047,67.23804,80.68958,186.03508,86.64662,61.626606
81.66803,56.32161,243.66795,67.23804,80.68958,167.39906,83.868835,61.174862
81.66803,56.32161,234.37526,67.23804,80.68958,149.99992,88.45688,60.750103
81.66803,56.32161,225.57483,67.23804,80.68958,202.3535,85.57755,60.350716
81.66803,56.32161,217.2406,67.23804,80.68958,182.63445,82.859726,59.975185
81.66803,56.32161,209.34787,67.23804,80.68958,180.91331,80.29435,59.622086
81.66803,56.32161,201.87326,67.23804,80.68958,162.61723,77.87286,59.29008
81.66803,56.32161,194.79462,67.23804,80.68958,145.53545,103.446236,58.97791
81.66803,56.32161,188.09096,67.23804,80.68958,129.58739,99.72615,58.684383
81.66803,56.32161,181.74243,67.23804,80.68958,303.5026,96.21474,58.40839
81.66803,56.32161,175.7302,67.23804,80.68958,277.07034,178.15173,58.148884
81.66803,56.32161,170.03647,67.23804,80.68958,252.39238,170.24142,57.90488
81.66803,56.32161,164.64438,67.23804,80.68958,320.81784,222.6753,57.675453
81.66803,56.32161,159.5379,67.23804,80.68958,293.2364,212.26767,57.45973
81.66803,56.32161,154.70197,67.23804,80.68958,267.4855,202.44379,57.25689
81.66803,56.32161,150.1222,67.23804,80.68958,243.44368,193.17093,57.06617
81.66803,56.32161,145.78503,67.23804,80.68958,220.99751,184.41818,56.88684
81.66803,56.32161,141.67764,67.23804,80.68958,200.04106,176.15637,56.718224
81.66803,56.32161,137.78784,67.23804,80.68958,180.47548,168.35797,56.559677
81.66803,56.32161,134.1041,67.23804,80.68958,188.73851,160.997,56.410606
81.66803,56.32161,130.61548,67.23804,80.68958,169.92308,154.04889,56.270435
81.66803,56.32161,127.31169,67.23804,80.68958,152.35643,153.80997,56.13864
81.66803,56.32161,124.182915,67.23804,80.68958,135.95564,147.26498,56.014717
81.66803,56.32161,151.14987,67.23804,80.68958,298.38834,141.0871,55.898197
81.66803,56.32161,146.75827,67.23804,80.68958,334.49503,135.25574,55.788635
81.66803,56.32161,142.59933,67.23804,80.68958,306.0058,129.75146,55.68562
81.66803,56.32161,138.66069,67.23804,80.68958,279.4074,124.55592,55.588757
81.66803,56.32161,134.9307,67.23804,80.68958,254.57436,119.6518,55.49768
81.66803,56.32161,131.39832,67.23804,80.68958,231.38945,115.02275,55.412045
81.66803,56.32161,128.05304,67.23804,80.68958,209.7433,110.65334,55.331528
81.66803,56.32161,124.884995,67.23804,80.68958,189.5338,106.529015,55.255814
81.66803,56.32161,121.88477,67.23804,80.68958,170.66557,102.636024,55.184628
81.66803,56.32161,157.77184,67.23804,80.68958,153.04964,98.961395,55.11769
81.66803,56.32161,153.02945,67.23804,80.68958,230.90752,95.49287,55.054756
81.66803,56.32161,152.297,67.23804,80.68958,209.29335,92.21889,54.99558
81.66803,56.32161,147.84464,67.23804,80.68958,189.1137,89.128555,54.939934
81.66803,56.32161,143.62814,67.23804,80.68958,170.27336,86.211555,95.21095
81.66803,56.32161,139.63501,67.23804,80.68958,152.68346,83.458176,92.75305
81.66803,56.32161,135.8534,67.23804,80.68958,277.98276,80.85922,90.441986
81.66803,56.32161,143.08751,67.23804,80.68958,371.65314,78.40605,88.26897
81.66803,56.32161,139.12302,67.23804,80.68958,340.69775,76.09047,86.225746
81.66803,56.32161,135.36853,67.23804,80.68958,311.79688,73.904785,84.30458
81.66803,56.32161,131.81296,67.23804,80.68958,284.81412,71.84168,82.49818
81.66803,56.32161,128.44572,67.23804,80.68958,259.6222,69.8943,80.799675
81.66803,56.32161,125.256874,67.23804,80.68958,236.10228,68.05615,79.20264
81.66803,56.32161,122.23695,67.23804,80.68958,214.14336,66.321106,77.70099
81.66803,56.32161,119.37701,67.23804,80.68958,212.05147,64.68337,76.28905
81.66803,56.32161,116.668564,67.23804,80.68958,191.68877,63.137505,101.22681
81.66803,56.32161,114.10361,67.23804,80.68958,172.67754,61.678345,98.40955
